#"+ESI Scan (rt: 2.027-3.309 min, 78 scans) Frag=225.0V frag WW.d  Deconvoluted (Isotope Width=11.4)"
#Point,X(Daltons),Y(Counts)
19619,24619.00,26.4615745544434
19620,24620.00,20.4904632568359
19621,24621.00,16.2211818695068
19622,24622.00,13.2391424179077
19623,24623.00,11.2432203292847
19624,24624.00,9.9961986541748
19625,24625.00,9.297532081604
19626,24626.00,8.96429252624512
19627,24627.00,8.82036685943604
19628,24628.00,8.70459270477295
19629,24629.00,8.50110340118408
19630,24630.00,8.17117023468018
19631,24631.00,7.75443887710571
19632,24632.00,7.33202123641968
19633,24633.00,6.9779691696167
19634,24634.00,6.72875738143921
19635,24635.00,6.57833242416382
19636,24636.00,6.49055671691895
19637,24637.00,6.41943168640137
19638,24638.00,6.32865381240845
19639,24639.00,6.20151853561401
19640,24640.00,6.03631162643433
19641,24641.00,5.83221054077148
19642,24642.00,5.57770538330078
19643,24643.00,5.25152492523193
19644,24644.00,4.83721685409546
19645,24645.00,4.34169101715088
19646,24646.00,3.80227041244507
19647,24647.00,3.27422881126404
19648,24648.00,2.80769562721252
19649,24649.00,2.43097400665283
19650,24650.00,2.14859819412231
19651,24651.00,1.94989836215973
19652,24652.00,1.82028484344482
19653,24653.00,1.75080168247223
19654,24654.00,1.74479651451111
19655,24655.00,1.82235908508301
19656,24656.00,2.0252833366394
19657,24657.00,2.42747950553894
19658,24658.00,3.15622544288635
19659,24659.00,4.42785024642944
19660,24660.00,6.59673643112183
19661,24661.00,10.2072200775146
19662,24662.00,16.0253124237061
19663,24663.00,25.0182495117188
19664,24664.00,38.2481002807617
19665,24665.00,56.6422462463379
19666,24666.00,80.5999908447266
19667,24667.00,109.441268920898
19668,24668.00,140.866073608398
19669,24669.00,170.814407348633
19670,24670.00,194.14208984375
19671,24671.00,206.123580932617
19672,24672.00,204.154418945313
19673,24673.00,188.734771728516
19674,24674.00,163.207656860352
19675,24675.00,132.470123291016
19676,24676.00,101.379539489746
19677,24677.00,73.5635528564453
19678,24678.00,50.9588890075684
19679,24679.00,33.9866638183594
19680,24680.00,22.0578880310059
19681,24681.00,14.1161241531372
19682,24682.00,9.0468168258667
19683,24683.00,5.90526533126831
19684,24684.00,3.99248266220093
19685,24685.00,2.83855891227722
19686,24686.00,2.14899230003357
19687,24687.00,1.74907803535461
19688,24688.00,1.54119539260864
19689,24689.00,1.47743213176727
19690,24690.00,1.54529762268066
19691,24691.00,1.76416409015656
19692,24692.00,2.19193840026855
19693,24693.00,2.94408297538757
19694,24694.00,4.22996711730957
19695,24695.00,6.4139461517334
19696,24696.00,10.1087713241577
19697,24697.00,16.3039665222168
19698,24698.00,26.5195140838623
19699,24699.00,42.958869934082
19700,24700.00,68.6242523193359
19701,24701.00,107.353057861328
19702,24702.00,163.705490112305
19703,24703.00,242.523971557617
19704,24704.00,347.794952392578
19705,24705.00,480.347839355469
19706,24706.00,634.30419921875
19707,24707.00,793.416809082031
19708,24708.00,930.236999511719
19709,24709.00,1011.72595214844
19710,24710.00,1011.95184326172
19711,24711.00,925.965148925781
19712,24712.00,774.667602539063
19713,24713.00,595.456909179688
19714,24714.00,424.940368652344
19715,24715.00,285.858367919922
19716,24716.00,184.659576416016
19717,24717.00,116.861701965332
19718,24718.00,73.8718338012695
19719,24719.00,47.4439468383789
19720,24720.00,31.3776721954346
19721,24721.00,21.5766181945801
19722,24722.00,15.5258150100708
19723,24723.00,11.7394781112671
19724,24724.00,9.35280132293701
19725,24725.00,7.86222362518311
19726,24726.00,6.97229385375977
19727,24727.00,6.5084376335144
19728,24728.00,6.36722850799561
19729,24729.00,6.48718643188477
19730,24730.00,6.83117341995239
19731,24731.00,7.37654113769531
19732,24732.00,8.11138439178467
19733,24733.00,9.03446483612061
19734,24734.00,10.1538705825806
19735,24735.00,11.4785022735596
19736,24736.00,12.9995784759521
19737,24737.00,14.6659936904907
19738,24738.00,16.3638858795166
19739,24739.00,17.9132976531982
19740,24740.00,19.0907421112061
19741,24741.00,19.6772079467773
19742,24742.00,19.5207233428955
19743,24743.00,18.5928688049316
19744,24744.00,17.0122814178467
19745,24745.00,15.0155429840088
19746,24746.00,12.8833513259888
19747,24747.00,10.8593215942383
19748,24748.00,9.10103416442871
19749,24749.00,7.67607164382935
19750,24750.00,6.58777141571045
19751,24751.00,5.80755186080933
19752,24752.00,5.29933261871338
19753,24753.00,5.03267478942871
19754,24754.00,4.98712110519409
19755,24755.00,5.15113687515259
19756,24756.00,5.51789808273315
19757,24757.00,6.07935667037964
19758,24758.00,6.82009077072144
19759,24759.00,7.71283435821533
19760,24760.00,8.71715927124023
19761,24761.00,9.78153133392334
19762,24762.00,10.8481521606445
19763,24763.00,11.8600559234619
19764,24764.00,12.7697715759277
19765,24765.00,13.5473775863647
19766,24766.00,14.1846647262573
19767,24767.00,14.6941919326782
19768,24768.00,15.1065883636475
19769,24769.00,15.4720077514648
19770,24770.00,15.8692121505737
19771,24771.00,16.4209365844727
19772,24772.00,17.3133335113525
19773,24773.00,18.8236656188965
19774,24774.00,21.3708686828613
19775,24775.00,25.6127967834473
19776,24776.00,32.6189117431641
19777,24777.00,44.1413269042969
19778,24778.00,62.9657287597656
19779,24779.00,93.1967849731445
19780,24780.00,140.093841552734
19781,24781.00,208.866119384766
19782,24782.00,302.099731445313
19783,24783.00,416.595489501953
19784,24784.00,541.7119140625
19785,24785.00,661.139099121094
19786,24786.00,757.752380371094
19787,24787.00,818.862915039063
19788,24788.00,839.191711425781
19789,24789.00,820.854919433594
19790,24790.00,771.357482910156
19791,24791.00,700.9404296875
19792,24792.00,620.157165527344
19793,24793.00,538.078369140625
19794,24794.00,461.274536132813
19795,24795.00,393.568328857422
19796,24796.00,336.384399414063
19797,24797.00,289.414093017578
19798,24798.00,251.311462402344
19799,24799.00,220.243469238281
19800,24800.00,194.251846313477
19801,24801.00,171.482238769531
19802,24802.00,150.367385864258
19803,24803.00,129.813903808594
19804,24804.00,109.361236572266
19805,24805.00,89.217155456543
19806,24806.00,70.0942535400391
19807,24807.00,52.8831634521484
19808,24808.00,38.3064041137695
19809,24809.00,26.70290184021
19810,24810.00,17.9987449645996
19811,24811.00,11.8165693283081
19812,24812.00,7.63380241394043
19813,24813.00,4.91889238357544
19814,24814.00,3.21516633033752
19815,24815.00,2.17373490333557
19816,24816.00,1.55134034156799
19817,24817.00,1.19089937210083
19818,24818.00,0.998224318027496
19819,24819.00,0.922583758831024
19820,24820.00,0.944103181362152
19821,24821.00,1.06856989860535
19822,24822.00,1.32973623275757
19823,24823.00,1.79964530467987
19824,24824.00,2.60710668563843
19825,24825.00,3.96049356460571
19826,24826.00,6.16033363342285
19827,24827.00,9.57118797302246
19828,24828.00,14.516565322876
19829,24829.00,21.0939788818359
19830,24830.00,28.987377166748
19831,24831.00,37.4208183288574
19832,24832.00,45.3539161682129
19833,24833.00,51.8589134216309
19834,24834.00,56.476993560791
19835,24835.00,59.3665962219238
19836,24836.00,61.2104873657227
19837,24837.00,62.9972076416016
19838,24838.00,65.8275527954102
19839,24839.00,70.8301162719727
19840,24840.00,79.1772994995117
19841,24841.00,92.1277694702148
19842,24842.00,110.990661621094
19843,24843.00,136.910675048828
19844,24844.00,170.438873291016
19845,24845.00,211.011764526367
19846,24846.00,256.64697265625
19847,24847.00,304.176300048828
19848,24848.00,350.033538818359
19849,24849.00,391.203186035156
19850,24850.00,425.849548339844
19851,24851.00,453.476409912109
19852,24852.00,474.825378417969
19853,24853.00,491.743988037109
19854,24854.00,507.038665771484
19855,24855.00,524.195190429688
19856,24856.00,546.921264648438
19857,24857.00,578.577209472656
19858,24858.00,621.538452148438
19859,24859.00,676.4150390625
19860,24860.00,741.025146484375
19861,24861.00,809.237487792969
19862,24862.00,870.280334472656
19863,24863.00,909.607360839844
19864,24864.00,912.306457519531
19865,24865.00,868.709777832031
19866,24866.00,779.670776367188
19867,24867.00,657.852355957031
19868,24868.00,523.321411132813
19869,24869.00,395.829254150391
19870,24870.00,288.528686523438
19871,24871.00,206.16389465332
19872,24872.00,147.125244140625
19873,24873.00,106.783378601074
19874,24874.00,80.0788726806641
19875,24875.00,62.8016548156738
19876,24876.00,51.9038429260254
19877,24877.00,45.3559226989746
19878,24878.00,41.8850975036621
19879,24879.00,40.7460517883301
19880,24880.00,41.5658493041992
19881,24881.00,44.2629165649414
19882,24882.00,49.0335426330566
19883,24883.00,56.4098014831543
19884,24884.00,67.4150924682617
19885,24885.00,83.8818283081055
19886,24886.00,109.061218261719
19887,24887.00,148.769638061523
19888,24888.00,213.5048828125
19889,24889.00,322.227264404297
19890,24890.00,508.703918457031
19891,24891.00,831.020141601563
19892,24892.00,1383.20104980469
19893,24893.00,2304.03637695313
19894,24894.00,3772.89868164063
19895,24895.00,5979.46826171875
19896,24896.00,9059.3203125
19897,24897.00,13002.615234375
19898,24898.00,17564.724609375
19899,24899.00,22226.732421875
19900,24900.00,26256.16015625
19901,24901.00,28886.23828125
19902,24902.00,29564.380859375
19903,24903.00,28156.921875
19904,24904.00,24998.509765625
19905,24905.00,20757.869140625
19906,24906.00,16197.2177734375
19907,24907.00,11948.900390625
19908,24908.00,8396.1611328125
19909,24909.00,5670.05078125
19910,24910.00,3719.6220703125
19911,24911.00,2400.81640625
19912,24912.00,1547.57934570313
19913,24913.00,1013.12847900391
19914,24914.00,685.515991210938
19915,24915.00,487.385681152344
19916,24916.00,368.888549804688
19917,24917.00,299.402770996094
19918,24918.00,260.604125976563
19919,24919.00,241.476898193359
19920,24920.00,234.989151000977
19921,24921.00,235.991271972656
19922,24922.00,240.051406860352
19923,24923.00,243.11637878418
19924,24924.00,241.866622924805
19925,24925.00,234.390899658203
19926,24926.00,220.600646972656
19927,24927.00,201.974792480469
19928,24928.00,180.735565185547
19929,24929.00,158.948059082031
19930,24930.00,137.985733032227
19931,24931.00,118.47038269043
19932,24932.00,100.523536682129
19933,24933.00,84.0951690673828
19934,24934.00,69.1949844360352
19935,24935.00,55.9529762268066
19936,24936.00,44.5398712158203
19937,24937.00,35.0467948913574
19938,24938.00,27.4174404144287
19939,24939.00,21.4613227844238
19940,24940.00,16.9161224365234
19941,24941.00,13.5125970840454
19942,24942.00,11.0156660079956
19943,24943.00,9.23941612243652
19944,24944.00,8.0459156036377
19945,24945.00,7.33821773529053
19946,24946.00,7.05285739898682
19947,24947.00,7.15167951583862
19948,24948.00,7.60946989059448
19949,24949.00,8.39335918426514
19950,24950.00,9.43356323242188
19951,24951.00,10.5937328338623
19952,24952.00,11.6597919464111
19953,24953.00,12.3682470321655
19954,24954.00,12.4781322479248
19955,24955.00,11.8605136871338
19956,24956.00,10.5589694976807
19957,24957.00,8.78361511230469
19958,24958.00,6.83709383010864
19959,24959.00,5.00963449478149
19960,24960.00,3.49565815925598
19961,24961.00,2.36615180969238
19962,24962.00,1.59424579143524
19963,24963.00,1.10460090637207
19964,24964.00,0.816547393798828
19965,24965.00,0.667951464653015
19966,24966.00,0.623177409172058
19967,24967.00,0.675028443336487
19968,24968.00,0.849983811378479
19969,24969.00,1.22408008575439
19970,24970.00,1.95457696914673
19971,24971.00,3.32445979118347
19972,24972.00,5.77341890335083
19973,24973.00,9.85362148284912
19974,24974.00,16.0446128845215
19975,24975.00,24.451171875
19976,24976.00,34.5578498840332
19977,24977.00,45.2509689331055
19978,24978.00,55.144947052002
19979,24979.00,63.0299186706543
19980,24980.00,68.210563659668
19981,24981.00,70.6255264282227
19982,24982.00,70.7703018188477
19983,24983.00,69.5094299316406
19984,24984.00,67.868766784668
19985,24985.00,66.8786163330078
19986,24986.00,67.5070419311523
19987,24987.00,70.6856384277344
19988,24988.00,77.3943634033203
19989,24989.00,88.7438583374023
19990,24990.00,105.973236083984
19991,24991.00,130.279052734375
19992,24992.00,162.441925048828
19993,24993.00,202.357360839844
19994,24994.00,248.759078979492
19995,24995.00,299.466979980469
19996,24996.00,352.234283447266
19997,24997.00,405.829345703125
19998,24998.00,460.75537109375
19999,24999.00,519.212463378906
20000,25000.00,584.315307617188
20001,25001.00,658.809875488281
20002,25002.00,743.495239257813
20003,25003.00,835.502380371094
20004,25004.00,926.792785644531
20005,25005.00,1003.712890625
20006,25006.00,1048.78393554688
20007,25007.00,1045.43664550781
20008,25008.00,984.699584960938
20009,25009.00,870.661682128906
20010,25010.00,720.883911132813
20011,25011.00,560.467895507813
20012,25012.00,412.8564453125
20013,25013.00,292.733367919922
20014,25014.00,204.352737426758
20015,25015.00,144.472671508789
20016,25016.00,106.723968505859
20017,25017.00,84.8932113647461
20018,25018.00,74.4548797607422
20019,25019.00,72.8845901489258
20020,25020.00,79.4607696533203
20021,25021.00,94.9310150146484
20022,25022.00,121.048233032227
20023,25023.00,159.782928466797
20024,25024.00,212.111450195313
20025,25025.00,276.672607421875
20026,25026.00,348.963623046875
20027,25027.00,421.630401611328
20028,25028.00,485.785736083984
20029,25029.00,532.775390625
20030,25030.00,555.843566894531
20031,25031.00,551.457885742188
20032,25032.00,520.152221679688
20033,25033.00,466.601989746094
20034,25034.00,398.65380859375
20035,25035.00,325.442291259766
20036,25036.00,255.252090454102
20037,25037.00,193.938980102539
20038,25038.00,144.37190246582
20039,25039.00,106.82445526123
20040,25040.00,79.892463684082
20041,25041.00,61.4657135009766
20042,25042.00,49.4460105895996
20043,25043.00,42.1270942687988
20044,25044.00,38.3092155456543
20045,25045.00,37.2711753845215
20046,25046.00,38.6979293823242
20047,25047.00,42.6140556335449
20048,25048.00,49.3328475952148
20049,25049.00,59.4032173156738
20050,25050.00,73.52001953125
20051,25051.00,92.3607330322266
20052,25052.00,116.333145141602
20053,25053.00,145.268997192383
20054,25054.00,178.159927368164
20055,25055.00,213.065811157227
20056,25056.00,247.303192138672
20057,25057.00,277.946899414063
20058,25058.00,302.570190429688
20059,25059.00,320.024841308594
20060,25060.00,330.973236083984
20061,25061.00,337.933502197266
20062,25062.00,344.835113525391
20063,25063.00,356.365509033203
20064,25064.00,377.470947265625
20065,25065.00,413.179138183594
20066,25066.00,468.600067138672
20067,25067.00,548.740417480469
20068,25068.00,657.729187011719
20069,25069.00,797.224975585938
20070,25070.00,964.205261230469
20071,25071.00,1148.95361328125
20072,25072.00,1334.52954101563
20073,25073.00,1498.81750488281
20074,25074.00,1619.21789550781
20075,25075.00,1678.59899902344
20076,25076.00,1670.16064453125
20077,25077.00,1599.04846191406
20078,25078.00,1479.99450683594
20079,25079.00,1332.21179199219
20080,25080.00,1174.00366210938
20081,25081.00,1019.23889160156
20082,25082.00,876.414123535156
20083,25083.00,749.646484375
20084,25084.00,640.398498535156
20085,25085.00,548.964233398438
20086,25086.00,475.295715332031
20087,25087.00,419.246551513672
20088,25088.00,380.565399169922
20089,25089.00,358.938415527344
20090,25090.00,354.169403076172
20091,25091.00,366.398040771484
20092,25092.00,396.205780029297
20093,25093.00,444.516906738281
20094,25094.00,512.28173828125
20095,25095.00,599.97607421875
20096,25096.00,706.96728515625
20097,25097.00,830.823913574219
20098,25098.00,966.693420410156
20099,25099.00,1106.90002441406
20100,25100.00,1240.86730957031
20101,25101.00,1355.44787597656
20102,25102.00,1435.89562988281
20103,25103.00,1467.94140625
20104,25104.00,1441.22241210938
20105,25105.00,1353.30786132813
20106,25106.00,1212.30065917969
20107,25107.00,1035.87463378906
20108,25108.00,846.444641113281
20109,25109.00,664.732543945313
20110,25110.00,504.979187011719
20111,25111.00,373.599243164063
20112,25112.00,270.743103027344
20113,25113.00,192.989944458008
20114,25114.00,135.674819946289
20115,25115.00,94.2699356079102
20116,25116.00,64.9335479736328
20117,25117.00,44.5823745727539
20118,25118.00,30.7903671264648
20119,25119.00,21.6749801635742
20120,25120.00,15.8144216537476
20121,25121.00,12.1837282180786
20122,25122.00,10.0928564071655
20123,25123.00,9.12589645385742
20124,25124.00,9.0925235748291
20125,25125.00,10.0042552947998
20126,25126.00,12.0823917388916
20127,25127.00,15.7926921844482
20128,25128.00,21.8759880065918
20129,25129.00,31.2941112518311
20130,25130.00,44.9522132873535
20131,25131.00,63.0793342590332
20132,25132.00,84.3956146240234
20133,25133.00,105.651542663574
20134,25134.00,122.309814453125
20135,25135.00,130.430206298828
20136,25136.00,128.585800170898
20137,25137.00,118.358444213867
20138,25138.00,103.186729431152
20139,25139.00,86.6542358398438
20140,25140.00,71.3536987304688
20141,25141.00,58.6327018737793
20142,25142.00,48.8901100158691
20143,25143.00,42.0089645385742
20144,25144.00,37.7034225463867
20145,25145.00,35.7342109680176
20146,25146.00,36.0254783630371
20147,25147.00,38.7234268188477
20148,25148.00,44.2111282348633
20149,25149.00,53.0515556335449
20150,25150.00,65.7854461669922
20151,25151.00,82.5066680908203
20152,25152.00,102.26293182373
20153,25153.00,122.620292663574
20154,25154.00,139.953430175781
20155,25155.00,150.711044311523
20156,25156.00,153.024368286133
20157,25157.00,147.489990234375
20158,25158.00,136.585678100586
20159,25159.00,123.328437805176
20160,25160.00,110.172348022461
20161,25161.00,98.6108551025391
20162,25162.00,89.3215637207031
20163,25163.00,82.497314453125
20164,25164.00,78.1287460327148
20165,25165.00,76.1663360595703
20166,25166.00,76.5752410888672
20167,25167.00,79.3107528686523
20168,25168.00,84.2266845703125
20169,25169.00,90.9180908203125
20170,25170.00,98.5207595825195
20171,25171.00,105.557647705078
20172,25172.00,110.00919342041
20173,25173.00,109.78450012207
20174,25174.00,103.551254272461
20175,25175.00,91.5017852783203
20176,25176.00,75.4712219238281
20177,25177.00,58.2124328613281
20178,25178.00,42.286060333252
20179,25179.00,29.2658290863037
20180,25180.00,19.5934391021729
20181,25181.00,12.9146242141724
20182,25182.00,8.53560638427734
20183,25183.00,5.75516939163208
20184,25184.00,4.01696872711182
20185,25185.00,2.93505573272705
20186,25186.00,2.26255822181702
20187,25187.00,1.84890460968018
20188,25188.00,1.60454106330872
20189,25189.00,1.47687017917633
20190,25190.00,1.43547022342682
20191,25191.00,1.46378326416016
20192,25192.00,1.55512356758118
20193,25193.00,1.7115170955658
20194,25194.00,1.94414138793945
20195,25195.00,2.27424740791321
20196,25196.00,2.73369479179382
20197,25197.00,3.36456799507141
20198,25198.00,4.21760511398315
20199,25199.00,5.34945631027222
20200,25200.00,6.81914377212524
20201,25201.00,8.68430042266846
20202,25202.00,10.9980964660645
20203,25203.00,13.8093786239624
20204,25204.00,17.1722431182861
20205,25205.00,21.1748237609863
20206,25206.00,25.9963550567627
20207,25207.00,31.9959545135498
20208,25208.00,39.8332328796387
20209,25209.00,50.628719329834
20210,25210.00,66.1891403198242
20211,25211.00,89.332389831543
20212,25212.00,124.328468322754
20213,25213.00,177.404098510742
20214,25214.00,257.111785888672
20215,25215.00,374.113830566406
20216,25216.00,539.621704101563
20217,25217.00,761.612182617188
20218,25218.00,1038.58129882813
20219,25219.00,1352.53332519531
20220,25220.00,1665.57653808594
20221,25221.00,1925.32531738281
20222,25222.00,2080.36791992188
20223,25223.00,2099.45971679688
20224,25224.00,1983.49755859375
20225,25225.00,1763.25695800781
20226,25226.00,1485.39526367188
20227,25227.00,1195.74743652344
20228,25228.00,927.97998046875
20229,25229.00,700.22216796875
20230,25230.00,517.597717285156
20231,25231.00,377.073516845703
20232,25232.00,271.938140869141
20233,25233.00,194.787704467773
20234,25234.00,139.022583007813
20235,25235.00,99.3210754394531
20236,25236.00,71.5830917358398
20237,25237.00,52.6979675292969
20238,25238.00,40.3293037414551
20239,25239.00,32.7815093994141
20240,25240.00,28.9401111602783
20241,25241.00,28.2649974822998
20242,25242.00,30.8405513763428
20243,25243.00,37.5088653564453
20244,25244.00,50.0937385559082
20245,25245.00,71.6198883056641
20246,25246.00,106.207977294922
20247,25247.00,158.065200805664
20248,25248.00,229.081756591797
20249,25249.00,315.532501220703
20250,25250.00,406.044219970703
20251,25251.00,483.504730224609
20252,25252.00,531.176025390625
20253,25253.00,539.49853515625
20254,25254.00,509.1640625
20255,25255.00,449.234527587891
20256,25256.00,372.669769287109
20257,25257.00,292.188629150391
20258,25258.00,217.717315673828
20259,25259.00,155.307846069336
20260,25260.00,107.165977478027
20261,25261.00,72.5211486816406
20262,25262.00,48.9355850219727
20263,25263.00,33.5243988037109
20264,25264.00,23.7307739257813
20265,25265.00,17.6236019134521
20266,25266.00,13.8855600357056
20267,25267.00,11.6762237548828
20268,25268.00,10.483359336853
20269,25269.00,10.0066375732422
20270,25270.00,10.0803203582764
20271,25271.00,10.628155708313
20272,25272.00,11.6420965194702
20273,25273.00,13.1781129837036
20274,25274.00,15.3641805648804
20275,25275.00,18.4160938262939
20276,25276.00,22.6546745300293
20277,25277.00,28.5102405548096
20278,25278.00,36.4850044250488
20279,25279.00,47.026237487793
20280,25280.00,60.2670631408691
20281,25281.00,75.6634750366211
20282,25282.00,91.7139129638672
20283,25283.00,106.078941345215
20284,25284.00,116.281066894531
20285,25285.00,120.70231628418
20286,25286.00,119.234222412109
20287,25287.00,113.157440185547
20288,25288.00,104.442283630371
20289,25289.00,95.0053100585938
20290,25290.00,86.2896881103516
20291,25291.00,79.1955795288086
20292,25292.00,74.2042617797852
20293,25293.00,71.5446166992188
20294,25294.00,71.3205413818359
20295,25295.00,73.5678329467773
20296,25296.00,78.2275390625
20297,25297.00,85.0293579101563
20298,25298.00,93.3040313720703
20299,25299.00,101.808547973633
20300,25300.00,108.731216430664
20301,25301.00,112.046905517578
20302,25302.00,110.203552246094
20303,25303.00,102.807304382324
20304,25304.00,90.8473587036133
20305,25305.00,76.2834930419922
20306,25306.00,61.2752532958984
20307,25307.00,47.5177040100098
20308,25308.00,35.955883026123
20309,25309.00,26.8502311706543
20310,25310.00,20.0121517181396
20311,25311.00,15.0463380813599
20312,25312.00,11.5212106704712
20313,25313.00,9.05825233459473
20314,25314.00,7.36258220672607
20315,25315.00,6.22132587432861
20316,25316.00,5.48902273178101
20317,25317.00,5.07055807113647
20318,25318.00,4.90568590164185
20319,25319.00,4.95549821853638
20320,25320.00,5.18966770172119
20321,25321.00,5.57374429702759
20322,25322.00,6.05825614929199
20323,25323.00,6.57471466064453
20324,25324.00,7.0444221496582
20325,25325.00,7.40029191970825
20326,25326.00,7.61181545257568
20327,25327.00,7.69844675064087
20328,25328.00,7.72424221038818
20329,25329.00,7.78020143508911
20330,25330.00,7.96758556365967
20331,25331.00,8.39154148101807
20332,25332.00,9.16639995574951
20333,25333.00,10.4289360046387
20334,25334.00,12.3546943664551
20335,25335.00,15.1725339889526
20336,25336.00,19.1715812683105
20337,25337.00,24.6929378509521
20338,25338.00,32.0979690551758
20339,25339.00,41.7102508544922
20340,25340.00,53.7410736083984
20341,25341.00,68.2229156494141
20342,25342.00,84.9756927490234
20343,25343.00,103.605964660645
20344,25344.00,123.504371643066
20345,25345.00,143.798812866211
20346,25346.00,163.265121459961
20347,25347.00,180.275360107422
20348,25348.00,192.91535949707
20349,25349.00,199.357177734375
20350,25350.00,198.409774780273
20351,25351.00,189.986221313477
20352,25352.00,175.200927734375
20353,25353.00,156.023254394531
20354,25354.00,134.696212768555
20355,25355.00,113.227210998535
20356,25356.00,93.1223449707031
20357,25357.00,75.3424606323242
20358,25358.00,60.3732261657715
20359,25359.00,48.3289909362793
20360,25360.00,39.0648422241211
20361,25361.00,32.2937698364258
20362,25362.00,27.7004871368408
20363,25363.00,25.0415592193604
20364,25364.00,24.2339401245117
20365,25365.00,25.4536437988281
20366,25366.00,29.2851181030273
20367,25367.00,36.977855682373
20368,25368.00,50.8725891113281
20369,25369.00,75.0204467773438
20370,25370.00,115.860656738281
20371,25371.00,182.476516723633
20372,25372.00,285.514404296875
20373,25373.00,433.792785644531
20374,25374.00,628.597839355469
20375,25375.00,857.661560058594
20376,25376.00,1092.52673339844
20377,25377.00,1292.61181640625
20378,25378.00,1416.32409667969
20379,25379.00,1435.50073242188
20380,25380.00,1346.63012695313
20381,25381.00,1172.72827148438
20382,25382.00,954.164794921875
20383,25383.00,733.159484863281
20384,25384.00,540.405517578125
20385,25385.00,389.910095214844
20386,25386.00,281.910827636719
20387,25387.00,209.32014465332
20388,25388.00,163.335556030273
20389,25389.00,136.526123046875
20390,25390.00,123.821197509766
20391,25391.00,122.41446685791
20392,25392.00,131.278961181641
20393,25393.00,150.498840332031
20394,25394.00,180.292922973633
20395,25395.00,219.595031738281
20396,25396.00,264.523406982422
20397,25397.00,307.832275390625
20398,25398.00,340.538177490234
20399,25399.00,355.443756103516
20400,25400.00,350.289276123047
20401,25401.00,328.239562988281
20402,25402.00,295.689361572266
20403,25403.00,259.324035644531
20404,25404.00,224.189910888672
20405,25405.00,193.172134399414
20406,25406.00,167.353546142578
20407,25407.00,146.632461547852
20408,25408.00,130.258712768555
20409,25409.00,117.200210571289
20410,25410.00,106.372192382813
20411,25411.00,96.786247253418
20412,25412.00,87.6597213745117
20413,25413.00,78.4994583129883
20414,25414.00,69.1504211425781
20415,25415.00,59.7855186462402
20416,25416.00,50.8150825500488
20417,25417.00,42.7268180847168
20418,25418.00,35.9156799316406
20419,25419.00,30.5812473297119
20420,25420.00,26.7275295257568
20421,25421.00,24.2369022369385
20422,25422.00,22.9636764526367
20423,25423.00,22.8117332458496
20424,25424.00,23.7896099090576
20425,25425.00,26.0500583648682
20426,25426.00,29.9173355102539
20427,25427.00,35.8898696899414
20428,25428.00,44.5802345275879
20429,25429.00,56.5290870666504
20430,25430.00,71.8504333496094
20431,25431.00,89.7971725463867
20432,25432.00,108.546661376953
20433,25433.00,125.547348022461
20434,25434.00,138.394470214844
20435,25435.00,145.680297851563
20436,25436.00,147.236892700195
20437,25437.00,143.745819091797
20438,25438.00,136.174163818359
20439,25439.00,125.45085144043
20440,25440.00,112.445320129395
20441,25441.00,98.0596694946289
20442,25442.00,83.2412948608398
20443,25443.00,68.8723907470703
20444,25444.00,55.6255874633789
20445,25445.00,43.8900375366211
20446,25446.00,33.7997665405273
20447,25447.00,25.3250541687012
20448,25448.00,18.3675270080566
20449,25449.00,12.8178834915161
20450,25450.00,8.56544017791748
20451,25451.00,5.47588109970093
20452,25452.00,3.3696596622467
20453,25453.00,2.02787017822266
20454,25454.00,1.22606444358826
20455,25455.00,0.772652506828308
20456,25456.00,0.529460728168488
20457,25457.00,0.410936892032623
20458,25458.00,0.372668445110321
20459,25459.00,0.400771349668503
20460,25460.00,0.508789837360382
20461,25461.00,0.745742440223694
20462,25462.00,1.21880531311035
20463,25463.00,2.13281583786011
20464,25464.00,3.83955430984497
20465,25465.00,6.86765050888062
20466,25466.00,11.8773622512817
20467,25467.00,19.4834880828857
20468,25468.00,29.9461250305176
20469,25469.00,42.8332252502441
20470,25470.00,56.8480110168457
20471,25471.00,70.0127029418945
20472,25472.00,80.2583389282227
20473,25473.00,86.2105560302734
20474,25474.00,87.7473754882813
20475,25475.00,85.9859313964844
20476,25476.00,82.7501602172852
20477,25477.00,79.9259262084961
20478,25478.00,79.091178894043
20479,25479.00,81.5198516845703
20480,25480.00,88.4296340942383
20481,25481.00,101.310501098633
20482,25482.00,122.23119354248
20483,25483.00,154.046768188477
20484,25484.00,200.376602172852
20485,25485.00,265.131927490234
20486,25486.00,351.369537353516
20487,25487.00,459.507629394531
20488,25488.00,585.494995117188
20489,25489.00,720.0185546875
20490,25490.00,849.639282226563
20491,25491.00,959.721008300781
20492,25492.00,1037.92126464844
20493,25493.00,1076.80578613281
20494,25494.00,1074.84045410156
20495,25495.00,1035.86682128906
20496,25496.00,967.587097167969
20497,25497.00,879.631225585938
20498,25498.00,781.693603515625
20499,25499.00,682.125061035156
20500,25500.00,587.2001953125
20501,25501.00,501.039764404297
20502,25502.00,425.963684082031
20503,25503.00,362.978698730469
20504,25504.00,312.195678710938
20505,25505.00,273.118072509766
20506,25506.00,244.842849731445
20507,25507.00,226.221694946289
20508,25508.00,215.984436035156
20509,25509.00,212.799575805664
20510,25510.00,215.261810302734
20511,25511.00,221.83479309082
