Cycle=15_Fc=2-1_X	Cycle=15_Fc=2-1_Y	Cycle=16_Fc=2-1_X	Cycle=16_Fc=2-1_Y	Cycle=17_Fc=2-1_X	Cycle=17_Fc=2-1_Y	Cycle=18_Fc=2-1_X	Cycle=18_Fc=2-1_Y	Cycle=19_Fc=2-1_X	Cycle=19_Fc=2-1_Y	Cycle=20_Fc=2-1_X	Cycle=20_Fc=2-1_Y	Cycle=21_Fc=2-1_X	Cycle=21_Fc=2-1_Y	Cycle=22_Fc=2-1_X	Cycle=22_Fc=2-1_Y	Cycle=23_Fc=2-1_X	Cycle=23_Fc=2-1_Y	Cycle=24_Fc=2-1_X	Cycle=24_Fc=2-1_Y	Cycle=25_Fc=2-1_X	Cycle=25_Fc=2-1_Y	Cycle=26_Fc=2-1_X	Cycle=26_Fc=2-1_Y	Cycle=27_Fc=2-1_X	Cycle=27_Fc=2-1_Y	Cycle=28_Fc=2-1_X	Cycle=28_Fc=2-1_Y	Cycle=29_Fc=2-1_X	Cycle=29_Fc=2-1_Y	Cycle=30_Fc=2-1_X	Cycle=30_Fc=2-1_Y
670,5	0,154297	670,5	-0,679688	670,5	-1,57227	670,5	-1,12109	670,5	-1,04297	670,5	-1,81055	670,5	-1,64258	670,5	-1,43164	670,5	-1,37109	670,5	-1,43164	670,5	-0,882813	670,5	0,242981	670,5	0,267578	670,5	1,49609	670,5	3,02734	670,5	3,49414
670,6	0,158203	670,6	-0,664063	670,6	-1,56641	670,6	-1,10156	670,6	-1,02344	670,6	-1,78125	670,6	-1,64178	670,6	-1,42188	670,6	-1,36133	670,6	-1,43164	670,6	-0,882813	670,6	0,261719	670,6	0,28125	670,6	1,47736	670,6	3,00586	670,6	3,46759
670,7	0,179688	670,7	-0,658203	670,7	-1,55664	670,7	-1,08594	670,7	-0,998047	670,7	-1,75977	670,7	-1,625	670,7	-1,40625	670,7	-1,3457	670,7	-1,42773	670,7	-0,867188	670,7	0,253906	670,7	0,292969	670,7	1,44922	670,7	2,99103	670,7	3,46954
670,8	0,189453	670,8	-0,669922	670,8	-1,56445	670,8	-1,08984	670,8	-1,01093	670,8	-1,7793	670,8	-1,62891	670,8	-1,40039	670,8	-1,36133	670,8	-1,42188	670,8	-0,871094	670,8	0,263672	670,8	0,272278	670,8	1,4375	670,8	2,95703	670,8	3,45508
670,9	0,208984	670,9	-0,664063	670,9	-1,55078	670,9	-1,08008	670,9	-1,00977	670,9	-1,7793	670,9	-1,63086	670,9	-1,41132	670,9	-1,35547	670,9	-1,41132	670,9	-0,878113	670,9	0,248047	670,9	0,263672	670,9	1,42383	670,9	2,92578	670,9	3,41876
671	0,199219	671	-0,68866	671	-1,57422	671	-1,0918	671	-1,03516	671	-1,7793	671	-1,64063	671	-1,41992	671	-1,37109	671	-1,42578	671	-0,890625	671	0,22345	671	0,259766	671	1,39337	671	2,89337	671	3,39142
671,1	0,21875	671,1	-0,664063	671,1	-1,5578	671,1	-1,05078	671,1	-1,02734	671,1	-1,76953	671,1	-1,63672	671,1	-1,39648	671,1	-1,36719	671,1	-1,40625	671,1	-0,886719	671,1	0,238281	671,1	0,265625	671,1	1,39844	671,1	2,875	671,1	3,34961
671,2	0,21875	671,2	-0,677734	671,2	-1,54492	671,2	-1,0625	671,2	-1,04492	671,2	-1,77148	671,2	-1,65039	671,2	-1,39063	671,2	-1,38672	671,2	-1,42188	671,2	-0,912109	671,2	0,25	671,2	0,262512	671,2	1,36328	671,2	2,84064	671,2	3,32892
671,3	0,21405	671,3	-0,670715	671,3	-1,54962	671,3	-1,05157	671,3	-1,04962	671,3	-1,784	671,3	-1,63947	671,3	-1,39923	671,3	-1,40039	671,3	-1,42072	671,3	-0,901184	671,3	0,253113	671,3	0,255066	671,3	1,3371	671,3	2,84686	671,3	3,31445
671,4	0,240234	671,4	-0,666016	671,4	-1,53125	671,4	-1,04297	671,4	-1,05859	671,4	-1,78241	671,4	-1,66211	671,4	-1,38672	671,4	-1,39648	671,4	-1,41797	671,4	-0,908203	671,4	0,255859	671,4	0,271484	671,4	1,33673	671,4	2,83087	671,4	3,30859
671,5	0,251953	671,5	-0,640625	671,5	-1,52148	671,5	-1,03241	671,5	-1,04688	671,5	-1,76367	671,5	-1,64648	671,5	-1,37305	671,5	-1,38281	671,5	-1,39648	671,5	-0,904297	671,5	0,277344	671,5	0,271484	671,5	1,33203	671,5	2,80664	671,5	3,30157
671,6	0,228516	671,6	-0,634766	671,6	-1,52539	671,6	-1,03906	671,6	-1,0625	671,6	-1,7793	671,6	-1,65625	671,6	-1,36719	671,6	-1,37695	671,6	-1,41797	671,6	-0,917175	671,6	0,276184	671,6	0,273438	671,6	1,32227	671,6	2,78125	671,6	3,26642
671,7	0,219543	671,7	-0,642578	671,7	-1,54297	671,7	-1,03906	671,7	-1,07422	671,7	-1,79883	671,7	-1,68085	671,7	-1,39063	671,7	-1,39063	671,7	-1,43085	671,7	-0,929688	671,7	0,259766	671,7	0,248047	671,7	1,31329	671,7	2,7215	671,7	3,21875
671,8	0,230469	671,8	-0,648438	671,8	-1,53906	671,8	-1,03906	671,8	-1,0918	671,8	-1,79883	671,8	-1,68359	671,8	-1,38983	671,8	-1,39063	671,8	-1,43945	671,8	-0,947266	671,8	0,273438	671,8	0,233215	671,8	1,31445	671,8	2,70703	671,8	3,20197
671,9	0,228516	671,9	-0,638672	671,9	-1,52539	671,9	-1,03125	671,9	-1,0918	671,9	-1,7832	671,9	-1,66992	671,9	-1,39063	671,9	-1,38477	671,9	-1,42969	671,9	-0,931641	671,9	0,273438	671,9	0,240234	671,9	1,30273	671,9	2,70587	671,9	3,18829
672	0,224609	672	-0,638672	672	-1,53125	672	-1,01563	672	-1,10077	672	-1,7793	672	-1,66016	672	-1,38086	672	-1,40234	672	-1,45117	672	-0,921875	672	0,277344	672	0,222656	672	1,29297	672	2,70703	672	3,17462
672,1	0,244141	672,1	-0,628906	672,1	-1,48633	672,1	-0,996094	672,1	-1,06445	672,1	-1,74414	672,1	-1,63477	672,1	-1,3457	672,1	-1,38086	672,1	-1,43555	672,1	-0,90625	672,1	0,297668	672,1	0,234375	672,1	1,29767	672,1	2,68634	672,1	3,16602
672,2	0,258972	672,2	-0,633606	672,2	-1,4754	672,2	-0,994934	672,2	-1,06134	672,2	-1,73907	672,2	-1,61993	672,2	-1,35431	672,2	-1,39142	672,2	-1,43048	672,2	-0,912903	672,2	0,290222	672,2	0,221863	672,2	1,29413	672,2	2,68475	672,2	3,125
672,3	0,263672	672,3	-0,630066	672,3	-1,47266	672,3	-0,992188	672,3	-1,04297	672,3	-1,72656	672,3	-1,58594	672,3	-1,36133	672,3	-1,37225	672,3	-1,43359	672,3	-0,913269	672,3	0,28125	672,3	0,216797	672,3	1,28125	672,3	2,68048	672,3	3,10742
672,4	0,267578	672,4	-0,619141	672,4	-1,4668	672,4	-1,00195	672,4	-1,04688	672,4	-1,71094	672,4	-1,58203	672,4	-1,3418	672,4	-1,36523	672,4	-1,44336	672,4	-0,921875	672,4	0,261719	672,4	0,207825	672,4	1,27148	672,4	2,65625	672,4	3,08673
672,5	0,257813	672,5	-0,621094	672,5	-1,47968	672,5	-0,990234	672,5	-1,04102	672,5	-1,69922	672,5	-1,58008	672,5	-1,34375	672,5	-1,36914	672,5	-1,44061	672,5	-0,925781	672,5	0,252747	672,5	0,193359	672,5	1,25391	672,5	2,63672	672,5	3,04181
672,6	0,263672	672,6	-0,617188	672,6	-1,47266	672,6	-0,996094	672,6	-1,05078	672,6	-1,69061	672,6	-1,57031	672,6	-1,35156	672,6	-1,37109	672,6	-1,45703	672,6	-0,921875	672,6	0,25	672,6	0,203125	672,6	1,25665	672,6	2,61017	672,6	3,01563
672,7	0,271484	672,7	-0,615234	672,7	-1,46484	672,7	-0,987488	672,7	-1,03711	672,7	-1,66797	672,7	-1,57227	672,7	-1,34766	672,7	-1,36719	672,7	-1,41602	672,7	-0,917969	672,7	0,238281	672,7	0,193359	672,7	1,23828	672,7	2,5957	672,7	2,99884
672,8	0,273438	672,8	-0,609375	672,8	-1,45117	672,8	-0,990234	672,8	-1,03516	672,8	-1,66992	672,8	-1,54999	672,8	-1,341	672,8	-1,3418	672,8	-1,41211	672,8	-0,912109	672,8	0,238281	672,8	0,201172	672,8	1,23242	672,8	2,59064	672,8	2,98047
672,9	0,24884	672,9	-0,619141	672,9	-1,46484	672,9	-0,990234	672,9	-1,0625	672,9	-1,69336	672,9	-1,56445	672,9	-1,36914	672,9	-1,34766	672,9	-1,43164	672,9	-0,921875	672,9	0,189453	672,9	0,188293	672,9	1,19415	672,9	2,54688	672,9	2,94025
673	0,269531	673	-0,623047	673	-1,46094	673	-0,994141	673	-1,04218	673	-1,70898	673	-1,56641	673	-1,35938	673	-1,33203	673	-1,43164	673	-0,921875	673	0,181641	673	0,164063	673	1,19727	673	2,51056	673	2,91406
673,1	0,255859	673,1	-0,638672	673,1	-1,49414	673,1	-1,05078	673,1	-1,05469	673,1	-1,72852	673,1	-1,58398	673,1	-1,36914	673,1	-1,33203	673,1	-1,44141	673,1	-0,952332	673,1	0,153137	673,1	0,142578	673,1	1,16406	673,1	2,46094	673,1	2,87189
673,2	0,239441	673,2	-0,649231	673,2	-1,53009	673,2	-1,07111	673,2	-1,08087	673,2	-1,76056	673,2	-1,61993	673,2	-1,39728	673,2	-1,37109	673,2	-1,46173	673,2	-0,971497	673,2	0,133972	673,2	0,112488	673,2	1,13202	673,2	2,41718	673,2	2,80389
673,3	0,242188	673,3	-0,640625	673,3	-1,52734	673,3	-1,07813	673,3	-1,08789	673,3	-1,77148	673,3	-1,62695	673,3	-1,39258	673,3	-1,36719	673,3	-1,45819	673,3	-0,978516	673,3	0,111328	673,3	0,116028	673,3	1,10626	673,3	2,37579	673,3	2,77423
673,4	0,234375	673,4	-0,634766	673,4	-1,51563	673,4	-1,07227	673,4	-1,0625	673,4	-1,77148	673,4	-1,63281	673,4	-1,38281	673,4	-1,35156	673,4	-1,44141	673,4	-0,972656	673,4	0,101563	673,4	0,123047	673,4	1,10156	673,4	2,37109	673,4	2,75391
673,5	0,242188	673,5	-0,645691	673,5	-1,5293	673,5	-1,07227	673,5	-1,06836	673,5	-1,77734	673,5	-1,64258	673,5	-1,39844	673,5	-1,35742	673,5	-1,44727	673,5	-0,998047	673,5	0,101563	673,5	0,134766	673,5	1,08594	673,5	2,33398	673,5	2,74103
673,6	0,240234	673,6	-0,652344	673,6	-1,53906	673,6	-1,08594	673,6	-1,06836	673,6	-1,7832	673,6	-1,63477	673,6	-1,39374	673,6	-1,375	673,6	-1,45508	673,6	-1,01172	673,6	0,0839844	673,6	0,125	673,6	1,05859	673,6	2,31329	673,6	2,71759
673,7	0,244141	673,7	-0,664063	673,7	-1,55664	673,7	-1,12109	673,7	-1,07617	673,7	-1,78906	673,7	-1,64648	673,7	-1,38867	673,7	-1,38672	673,7	-1,4668	673,7	-1,02734	673,7	0,0671997	673,7	0,0976563	673,7	1,0379	673,7	2,28125	673,7	2,67969
673,8	0,255859	673,8	-0,671875	673,8	-1,54492	673,8	-1,13007	673,8	-1,0918	673,8	-1,79999	673,8	-1,6496	673,8	-1,41992	673,8	-1,40039	673,8	-1,48047	673,8	-1,04022	673,8	0,0429688	673,8	0,0976563	673,8	1,02344	673,8	2,25586	673,8	2,64532
673,9	0,269531	673,9	-0,662109	673,9	-1,53046	673,9	-1,13281	673,9	-1,0918	673,9	-1,79883	673,9	-1,66016	673,9	-1,40039	673,9	-1,41211	673,9	-1,49219	673,9	-1,06055	673,9	0,0390625	673,9	0,0730591	673,9	1,00781	673,9	2,24103	673,9	2,625
674	0,267578	674	-0,667969	674	-1,5293	674	-1,14063	674	-1,08124	674	-1,78906	674	-1,66992	674	-1,39063	674	-1,41132	674	-1,49219	674	-1,06641	674	0,0332031	674	0,0742188	674	0,992188	674	2,24023	674	2,6004
674,1	0,263672	674,1	-0,648438	674,1	-1,5332	674,1	-1,15039	674,1	-1,08008	674,1	-1,79297	674,1	-1,66992	674,1	-1,41016	674,1	-1,43359	674,1	-1,49139	674,1	-1,10156	674,1	0,0125122	674,1	0,0800781	674,1	0,96759	674,1	2,21368	674,1	2,55548
674,2	0,272278	674,2	-0,638672	674,2	-1,52539	674,2	-1,14063	674,2	-1,06641	674,2	-1,80469	674,2	-1,66602	674,2	-1,40625	674,2	-1,44531	674,2	-1,49219	674,2	-1,10352	674,2	0,0136719	674,2	0,0859375	674,2	0,957031	674,2	2,19531	674,2	2,52539
674,3	0,270691	674,3	-0,637512	674,3	-1,53009	674,3	-1,13361	674,3	-1,06329	674,3	-1,79181	674,3	-1,64923	674,3	-1,39923	674,3	-1,41876	674,3	-1,49298	674,3	-1,1004	674,3	0,0148315	674,3	0,0839844	674,3	0,926941	674,3	2,19727	674,3	2,50586
674,4	0,269531	674,4	-0,642578	674,4	-1,51563	674,4	-1,14063	674,4	-1,08203	674,4	-1,79102	674,4	-1,66211	674,4	-1,39063	674,4	-1,43164	674,4	-1,49805	674,4	-1,11835	674,4	0,0195313	674,4	0,0722656	674,4	0,932434	674,4	2,1875	674,4	2,50781
674,5	0,269531	674,5	-0,669922	674,5	-1,53125	674,5	-1,16016	674,5	-1,11133	674,5	-1,80078	674,5	-1,68164	674,5	-1,41211	674,5	-1,44141	674,5	-1,52148	674,5	-1,13086	674,5	-0,0175781	674,5	0,0390625	674,5	0,904297	674,5	2,12695	674,5	2,47931
674,6	0,263672	674,6	-0,675781	674,6	-1,52734	674,6	-1,16797	674,6	-1,13086	674,6	-1,79688	674,6	-1,6875	674,6	-1,42188	674,6	-1,44727	674,6	-1,53125	674,6	-1,13672	674,6	-0,0273438	674,6	5,85938e-3	674,6	0,876953	674,6	2,1004	674,6	2,44806
674,7	0,234375	674,7	-0,683594	674,7	-1,52539	674,7	-1,17578	674,7	-1,15039	674,7	-1,82031	674,7	-1,71014	674,7	-1,43671	674,7	-1,46094	674,7	-1,54688	674,7	-1,13672	674,7	-0,0480347	674,7	-7,8125e-3	674,7	0,853516	674,7	2,07031	674,7	2,41992
674,8	0,228516	674,8	-0,68866	674,8	-1,53125	674,8	-1,17188	674,8	-1,15234	674,8	-1,81952	674,8	-1,70898	674,8	-1,43359	674,8	-1,46094	674,8	-1,54688	674,8	-1,13281	674,8	-0,0605469	674,8	-0,0109253	674,8	0,832825	674,8	2,05664	674,8	2,40509
674,9	0,222656	674,9	-0,693359	674,9	-1,53711	674,9	-1,17773	674,9	-1,13867	674,9	-1,82422	674,9	-1,7168	674,9	-1,44531	674,9	-1,46289	674,9	-1,56757	674,9	-1,14844	674,9	-0,0625	674,9	-0,0332031	674,9	0,808594	674,9	2,04376	674,9	2,38477
675	0,21875	675	-0,695313	675	-1,52734	675	-1,18164	675	-1,12891	675	-1,83984	675	-1,70703	675	-1,44727	675	-1,45819	675	-1,55273	675	-1,14844	675	-0,0527344	675	-0,0371094	675	0,810547	675	2,03125	675	2,36798
675,1	0,208984	675,1	-0,712891	675,1	-1,53516	675,1	-1,20117	675,1	-1,14648	675,1	-1,84961	675,1	-1,71484	675,1	-1,45117	675,1	-1,4707	675,1	-1,57031	675,1	-1,18085	675,1	-0,0820313	675,1	-0,078125	675,1	0,807434	675,1	1,98712	675,1	2,32501
675,2	0,220703	675,2	-0,734375	675,2	-1,53632	675,2	-1,17694	675,2	-1,13788	675,2	-1,83203	675,2	-1,72656	675,2	-1,4668	675,2	-1,47656	675,2	-1,58789	675,2	-1,15234	675,2	-0,0878906	675,2	-0,0976563	675,2	0,796875	675,2	1,9707	675,2	2,30859
675,3	0,222656	675,3	-0,732422	675,3	-1,50977	675,3	-1,17383	675,3	-1,125	675,3	-1,82422	675,3	-1,7207	675,3	-1,45117	675,3	-1,46094	675,3	-1,5625	675,3	-1,15234	675,3	-0,0910034	675,3	-0,0976563	675,3	0,806641	675,3	1,95508	675,3	2,32111
675,4	0,242981	675,4	-0,734375	675,4	-1,49805	675,4	-1,16602	675,4	-1,11523	675,4	-1,83398	675,4	-1,72266	675,4	-1,44531	675,4	-1,45117	675,4	-1,54688	675,4	-1,13672	675,4	-0,101563	675,4	-0,0929565	675,4	0,818359	675,4	1,9422	675,4	2,28906
675,5	0,246094	675,5	-0,732422	675,5	-1,51953	675,5	-1,16992	675,5	-1,09375	675,5	-1,82813	675,5	-1,71014	675,5	-1,45038	675,5	-1,45117	675,5	-1,56055	675,5	-1,14063	675,5	-0,109375	675,5	-0,109375	675,5	0,803528	675,5	1,93164	675,5	2,26642
675,6	0,249207	675,6	-0,739075	675,6	-1,52423	675,6	-1,17462	675,6	-1,08087	675,6	-1,84064	675,6	-1,71954	675,6	-1,45001	675,6	-1,46173	675,6	-1,56134	675,6	-1,14728	675,6	-0,106262	675,6	-0,116028	675,6	0,784363	675,6	1,9375	675,6	2,24609
675,7	0,222656	675,7	-0,746094	675,7	-1,52344	675,7	-1,16797	675,7	-1,07813	675,7	-1,85156	675,7	-1,72656	675,7	-1,45703	675,7	-1,43945	675,7	-1,55389	675,7	-1,14258	675,7	-0,115234	675,7	-0,119141	675,7	0,779297	675,7	1,92969	675,7	2,22852
675,8	0,248047	675,8	-0,740234	675,8	-1,52539	675,8	-1,15234	675,8	-1,07227	675,8	-1,83203	675,8	-1,7207	675,8	-1,46094	675,8	-1,42773	675,8	-1,55273	675,8	-1,16913	675,8	-0,102722	675,8	-0,128906	675,8	0,771484	675,8	1,92462	675,8	2,22345
675,9	0,248047	675,9	-0,75	675,9	-1,53125	675,9	-1,14648	675,9	-1,06641	675,9	-1,841	675,9	-1,72266	675,9	-1,47656	675,9	-1,44257	675,9	-1,5625	675,9	-1,18164	675,9	-0,0976563	675,9	-0,137878	675,9	0,744934	675,9	1,90625	675,9	2,16992
676	0,248047	676	-0,71405	676	-1,51758	676	-1,14648	676	-1,05664	676	-1,83398	676	-1,7168	676	-1,45703	676	-1,43555	676	-1,55273	676	-1,17383	676	-0,0917969	676	-0,136719	676	0,738281	676	1,87109	676	2,15509
676,1	0,242188	676,1	-0,716797	676,1	-1,51758	676,1	-1,13672	676,1	-1,05664	676,1	-1,80469	676,1	-1,7168	676,1	-1,46094	676,1	-1,43164	676,1	-1,55078	676,1	-1,17773	676,1	-0,0976563	676,1	-0,142578	676,1	0,707031	676,1	1,87189	676,1	2,13086
676,2	0,238281	676,2	-0,708984	676,2	-1,51563	676,2	-1,12109	676,2	-1,04297	676,2	-1,79297	676,2	-1,716	676,2	-1,46094	676,2	-1,41602	676,2	-1,55078	676,2	-1,1582	676,2	-0,078125	676,2	-0,126953	676,2	0,703918	676,2	1,87305	676,2	2,11017
676,3	0,214844	676,3	-0,697266	676,3	-1,54022	676,3	-1,14453	676,3	-1,07617	676,3	-1,80859	676,3	-1,72852	676,3	-1,46094	676,3	-1,44141	676,3	-1,5625	676,3	-1,18085	676,3	-0,0917969	676,3	-0,140625	676,3	0,677734	676,3	1,84766	676,3	2,0625
676,4	0,201172	676,4	-0,683594	676,4	-1,55664	676,4	-1,13788	676,4	-1,0871	676,4	-1,78516	676,4	-1,70508	676,4	-1,44727	676,4	-1,44727	676,4	-1,5578	676,4	-1,17578	676,4	-0,106628	676,4	-0,147644	676,4	0,6875	676,4	1,8504	676,4	2,03009
676,5	0,193359	676,5	-0,652344	676,5	-1,54102	676,5	-1,12109	676,5	-1,06445	676,5	-1,76367	676,5	-1,70117	676,5	-1,44531	676,5	-1,43164	676,5	-1,55078	676,5	-1,18164	676,5	-0,101563	676,5	-0,136719	676,5	0,681641	676,5	1,84766	676,5	2,01172
676,6	0,188293	676,6	-0,658203	676,6	-1,54492	676,6	-1,13086	676,6	-1,08008	676,6	-1,7793	676,6	-1,67969	676,6	-1,46014	676,6	-1,43164	676,6	-1,56641	676,6	-1,19141	676,6	-0,117188	676,6	-0,140625	676,6	0,653137	676,6	1,80664	676,6	1,99103
676,7	0,199219	676,7	-0,652344	676,7	-1,56055	676,7	-1,13086	676,7	-1,07031	676,7	-1,77148	676,7	-1,67773	676,7	-1,47461	676,7	-1,42578	676,7	-1,56055	676,7	-1,1875	676,7	-0,121094	676,7	-0,136719	676,7	0,654297	676,7	1,78595	676,7	1,96484
676,8	0,214844	676,8	-0,654297	676,8	-1,56445	676,8	-1,14453	676,8	-1,08008	676,8	-1,77539	676,8	-1,66602	676,8	-1,4707	676,8	-1,45624	676,8	-1,56641	676,8	-1,19531	676,8	-0,132813	676,8	-0,146484	676,8	0,642578	676,8	1,76367	676,8	1,94611
676,9	0,210938	676,9	-0,648438	676,9	-1,56445	676,9	-1,14648	676,9	-1,08594	676,9	-1,75977	676,9	-1,66602	676,9	-1,47852	676,9	-1,45117	676,9	-1,55664	676,9	-1,1875	676,9	-0,141785	676,9	-0,146484	676,9	0,648438	676,9	1,75195	676,9	1,93359
677	0,210938	677	-0,648438	677	-1,57422	677	-1,15039	677	-1,09375	677	-1,75897	677	-1,66913	677	-1,48828	677	-1,41992	677	-1,56055	677	-1,18164	677	-0,158203	677	-0,145691	677	0,643372	677	1,73712	677	1,9422
677,1	0,178894	677,1	-0,662903	677,1	-1,6004	677,1	-1,16095	677,1	-1,11993	677,1	-1,76837	677,1	-1,68829	677,1	-1,51056	677,1	-1,43439	677,1	-1,57031	677,1	-1,21094	677,1	-0,176575	677,1	-0,180481	677,1	0,610535	677,1	1,71796	677,1	1,90155
677,2	0,201172	677,2	-0,65625	677,2	-1,58789	677,2	-1,12811	677,2	-1,10742	677,2	-1,76563	677,2	-1,66602	677,2	-1,50391	677,2	-1,42773	677,2	-1,56641	677,2	-1,19336	677,2	-0,158203	677,2	-0,177734	677,2	0,607422	677,2	1,70898	677,2	1,88361
677,3	0,212891	677,3	-0,634766	677,3	-1,58124	677,3	-1,11523	677,3	-1,10742	677,3	-1,76367	677,3	-1,64063	677,3	-1,48242	677,3	-1,44141	677,3	-1,55078	677,3	-1,18164	677,3	-0,177734	677,3	-0,181641	677,3	0,591797	677,3	1,68439	677,3	1,87305
677,4	0,207031	677,4	-0,649597	677,4	-1,58398	677,4	-1,11133	677,4	-1,11328	677,4	-1,77148	677,4	-1,64258	677,4	-1,47266	677,4	-1,43359	677,4	-1,55273	677,4	-1,19336	677,4	-0,169128	677,4	-0,181641	677,4	0,59259	677,4	1,66602	677,4	1,87384
677,5	0,226563	677,5	-0,648438	677,5	-1,58008	677,5	-1,12109	677,5	-1,12695	677,5	-1,78125	677,5	-1,64844	677,5	-1,49609	677,5	-1,43359	677,5	-1,57227	677,5	-1,18945	677,5	-0,181641	677,5	-0,199219	677,5	0,552734	677,5	1,63556	677,5	1,85431
677,6	0,228516	677,6	-0,654297	677,6	-1,57422	677,6	-1,10547	677,6	-1,13672	677,6	-1,79492	677,6	-1,65625	677,6	-1,51678	677,6	-1,45117	677,6	-1,57617	677,6	-1,1875	677,6	-0,185547	677,6	-0,197266	677,6	0,548828	677,6	1,61523	677,6	1,86328
677,7	0,229309	677,7	-0,671875	677,7	-1,58008	677,7	-1,09375	677,7	-1,13983	677,7	-1,78906	677,7	-1,66913	677,7	-1,51953	677,7	-1,46014	677,7	-1,58008	677,7	-1,20038	677,7	-0,207031	677,7	-0,196472	677,7	0,523438	677,7	1,60156	677,7	1,84454
677,8	0,234375	677,8	-0,673828	677,8	-1,57617	677,8	-1,10547	677,8	-1,16016	677,8	-1,79492	677,8	-1,66602	677,8	-1,50586	677,8	-1,46875	677,8	-1,57617	677,8	-1,2168	677,8	-0,222656	677,8	-0,216797	677,8	0,49884	677,8	1,58087	677,8	1,81915
677,9	0,25	677,9	-0,648438	677,9	-1,56055	677,9	-1,05664	677,9	-1,13086	677,9	-1,76874	677,9	-1,65039	677,9	-1,49023	677,9	-1,44922	677,9	-1,5625	677,9	-1,2207	677,9	-0,210938	677,9	-0,201172	677,9	0,517578	677,9	1,57617	677,9	1,80859
678	0,226563	678	-0,667969	678	-1,56055	678	-1,06445	678	-1,13086	678	-1,78906	678	-1,66016	678	-1,5	678	-1,4707	678	-1,58124	678	-1,23633	678	-0,242188	678	-0,246094	678	0,494141	678	1,54767	678	1,75586
678,1	0,21875	678,1	-0,667969	678,1	-1,55078	678,1	-1,06055	678,1	-1,12109	678,1	-1,79297	678,1	-1,66992	678,1	-1,50586	678,1	-1,48047	678,1	-1,58594	678,1	-1,24219	678,1	-0,257019	678,1	-0,251953	678,1	0,482422	678,1	1,53711	678,1	1,74493
678,2	0,253906	678,2	-0,679688	678,2	-1,54688	678,2	-1,05664	678,2	-1,09766	678,2	-1,79492	678,2	-1,65625	678,2	-1,48047	678,2	-1,47656	678,2	-1,58594	678,2	-1,24805	678,2	-0,255859	678,2	-0,233582	678,2	0,487122	678,2	1,52734	678,2	1,74884
678,3	0,247253	678,3	-0,690247	678,3	-1,54572	678,3	-1,07227	678,3	-1,08673	678,3	-1,80939	678,3	-1,65118	678,3	-1,49298	678,3	-1,48126	678,3	-1,59259	678,3	-1,25275	678,3	-0,278137	678,3	-0,241028	678,3	0,483582	678,3	1,49609	678,3	1,74335
678,4	0,257813	678,4	-0,704285	678,4	-1,55585	678,4	-1,07617	678,4	-1,07813	678,4	-1,80469	678,4	-1,65625	678,4	-1,49725	678,4	-1,4707	678,4	-1,58789	678,4	-1,26678	678,4	-0,296875	678,4	-0,255859	678,4	0,476563	678,4	1,48047	678,4	1,7254
678,5	0,277344	678,5	-0,697266	678,5	-1,53711	678,5	-1,06055	678,5	-1,07227	678,5	-1,7832	678,5	-1,65155	678,5	-1,5	678,5	-1,47266	678,5	-1,58203	678,5	-1,24023	678,5	-0,308594	678,5	-0,261719	678,5	0,462891	678,5	1,4668	678,5	1,70117
678,6	0,291016	678,6	-0,689453	678,6	-1,51172	678,6	-1,06055	678,6	-1,04297	678,6	-1,78711	678,6	-1,63672	678,6	-1,49609	678,6	-1,46875	678,6	-1,57813	678,6	-1,24805	678,6	-0,298035	678,6	-0,253906	678,6	0,46759	678,6	1,47345	678,6	1,68048
678,7	0,287109	678,7	-0,728516	678,7	-1,54102	678,7	-1,07031	678,7	-1,0625	678,7	-1,79102	678,7	-1,65039	678,7	-1,5	678,7	-1,47266	678,7	-1,58124	678,7	-1,27148	678,7	-0,316406	678,7	-0,28125	678,7	0,447266	678,7	1,45313	678,7	1,64453
678,8	0,277344	678,8	-0,734375	678,8	-1,53711	678,8	-1,07813	678,8	-1,0625	678,8	-1,78711	678,8	-1,63672	678,8	-1,50781	678,8	-1,47266	678,8	-1,57617	678,8	-1,26367	678,8	-0,316406	678,8	-0,308594	678,8	0,4375	678,8	1,45313	678,8	1,62384
678,9	0,278137	678,9	-0,738281	678,9	-1,52148	678,9	-1,08203	678,9	-1,0625	678,9	-1,80469	678,9	-1,6543	678,9	-1,51172	678,9	-1,47772	678,9	-1,58203	678,9	-1,27539	678,9	-0,318359	678,9	-0,322266	678,9	0,427734	678,9	1,4422	678,9	1,61523
679	0,269531	679	-0,738281	679	-1,51172	679	-1,11133	679	-1,07617	679	-1,83008	679	-1,65625	679	-1,52148	679	-1,4707	679	-1,57813	679	-1,28125	679	-0,337891	679	-0,327332	679	0,403137	679	1,41602	679	1,6004
679,1	0,289063	679,1	-0,705078	679,1	-1,49805	679,1	-1,10938	679,1	-1,06757	679,1	-1,82733	679,1	-1,64258	679,1	-1,50781	679,1	-1,4668	679,1	-1,55859	679,1	-1,27539	679,1	-0,317566	679,1	-0,296875	679,1	0,396484	679,1	1,42969	679,1	1,59961
679,2	0,300781	679,2	-0,703125	679,2	-1,47968	679,2	-1,10077	679,2	-1,07422	679,2	-1,80859	679,2	-1,63086	679,2	-1,47968	679,2	-1,46484	679,2	-1,54102	679,2	-1,28046	679,2	-0,308594	679,2	-0,279297	679,2	0,394531	679,2	1,41681	679,2	1,58087
