Cycle=1_Fc=2-1_X	Cycle=1_Fc=2-1_Y	Cycle=2_Fc=2-1_X	Cycle=2_Fc=2-1_Y	Cycle=3_Fc=2-1_X	Cycle=3_Fc=2-1_Y	Cycle=4_Fc=2-1_X	Cycle=4_Fc=2-1_Y	Cycle=5_Fc=2-1_X	Cycle=5_Fc=2-1_Y	Cycle=6_Fc=2-1_X	Cycle=6_Fc=2-1_Y	Cycle=7_Fc=2-1_X	Cycle=7_Fc=2-1_Y	Cycle=8_Fc=2-1_X	Cycle=8_Fc=2-1_Y	Cycle=9_Fc=2-1_X	Cycle=9_Fc=2-1_Y	Cycle=10_Fc=2-1_X	Cycle=10_Fc=2-1_Y	Cycle=11_Fc=2-1_X	Cycle=11_Fc=2-1_Y	Cycle=12_Fc=2-1_X	Cycle=12_Fc=2-1_Y	Cycle=13_Fc=2-1_X	Cycle=13_Fc=2-1_Y	Cycle=14_Fc=2-1_X	Cycle=14_Fc=2-1_Y	Cycle=15_Fc=2-1_X	Cycle=15_Fc=2-1_Y	Cycle=16_Fc=2-1_X	Cycle=16_Fc=2-1_Y
929.4	0	929.4	7.91095	929.4	10.207	929.4	11.0301	929.4	11.3231	929.4	11.6934	929.4	12.0047	929.4	11.8738	929.4	12.0527	929.4	12.3477	929.4	12.7363	929.4	12.4414	929.4	12.7313	929.4	12.7578	929.4	12.3484	929.4	11.1863
929.5	0	929.5	7.91132	929.5	10.2129	929.5	11.0383	929.5	11.3273	929.5	11.6973	929.5	11.9973	929.5	11.8703	929.5	12.0508	929.5	12.3613	929.5	12.7402	929.5	12.4492	929.5	12.7394	929.5	12.7539	929.5	12.3586	929.5	11.1769
929.6	0	929.6	7.89063	929.6	10.2109	929.6	11.0488	929.6	11.3184	929.6	11.6973	929.6	12	929.6	11.8809	929.6	12.0422	929.6	12.3516	929.6	12.7316	929.6	12.4504	929.6	12.7305	929.6	12.748	929.6	12.3652	929.6	11.1758
929.7	0	929.7	7.92462	929.7	10.2402	929.7	11.0692	929.7	11.3438	929.7	11.7148	929.7	12.0313	929.7	11.8914	929.7	12.075	929.7	12.3867	929.7	12.7703	929.7	12.4559	929.7	12.7559	929.7	12.7695	929.7	12.3672	929.7	11.2059
929.8	0	929.8	7.9328	929.8	10.25	929.8	11.0832	929.8	11.3555	929.8	11.7305	929.8	12.043	929.8	11.9094	929.8	12.0996	929.8	12.3945	929.8	12.7707	929.8	12.4785	929.8	12.7656	929.8	12.791	929.8	12.3906	929.8	11.2219
929.9	0	929.9	7.93243	929.9	10.2625	929.9	11.0984	929.9	11.3738	929.9	11.7402	929.9	12.0352	929.9	11.8934	929.9	12.116	929.9	12.4129	929.9	12.7762	929.9	12.4902	929.9	12.7762	929.9	12.791	929.9	12.3895	929.9	11.241
930	0	930	7.92499	930	10.2609	930	11.1066	930	11.3898	930	11.7539	930	12.041	930	11.9035	930	12.1125	930	12.4387	930	12.7891	930	12.4727	930	12.7863	930	12.7949	930	12.382	930	11.2277
930.1	0	930.1	7.95117	930.1	10.2715	930.1	11.1152	930.1	11.4043	930.1	11.7648	930.1	12.0703	930.1	11.9395	930.1	12.1328	930.1	12.4531	930.1	12.7844	930.1	12.4738	930.1	12.8066	930.1	12.8195	930.1	12.4023	930.1	11.2461
930.2	0	930.2	7.94611	930.2	10.2852	930.2	11.1297	930.2	11.416	930.2	11.7801	930.2	12.0762	930.2	11.9676	930.2	12.1406	930.2	12.4746	930.2	12.7695	930.2	12.4891	930.2	12.8047	930.2	12.8231	930.2	12.4238	930.2	11.2645
930.3	0	930.3	7.94647	930.3	10.2793	930.3	11.1398	930.3	11.418	930.3	11.7832	930.3	12.0742	930.3	11.9824	930.3	12.1367	930.3	12.4688	930.3	12.7715	930.3	12.4805	930.3	12.7969	930.3	12.8176	930.3	12.4082	930.3	11.2766
930.4	0	930.4	7.94415	930.4	10.2703	930.4	11.1277	930.4	11.4168	930.4	11.7969	930.4	12.0731	930.4	11.9805	930.4	12.127	930.4	12.4656	930.4	12.7664	930.4	12.4902	930.4	12.8125	930.4	12.8172	930.4	12.4043	930.4	11.2762
930.5	0	930.5	7.94061	930.5	10.2844	930.5	11.1164	930.5	11.3976	930.5	11.7734	930.5	12.0812	930.5	11.9922	930.5	12.1211	930.5	12.4777	930.5	12.7824	930.5	12.4941	930.5	12.8145	930.5	12.8039	930.5	12.4082	930.5	11.2715
930.6	0	930.6	7.9375	930.6	10.2813	930.6	11.0996	930.6	11.3926	930.6	11.7531	930.6	12.0703	930.6	11.9863	930.6	12.1016	930.6	12.459	930.6	12.7539	930.6	12.4805	930.6	12.8242	930.6	12.7773	930.6	12.3898	930.6	11.2629
930.7	0	930.7	7.93555	930.7	10.2656	930.7	11.1016	930.7	11.4031	930.7	11.7527	930.7	12.0723	930.7	11.9883	930.7	12.0859	930.7	12.4531	930.7	12.7402	930.7	12.4805	930.7	12.8262	930.7	12.7645	930.7	12.3602	930.7	11.2567
930.8	0	930.8	7.93945	930.8	10.2617	930.8	11.1094	930.8	11.3957	930.8	11.7492	930.8	12.0703	930.8	11.998	930.8	12.084	930.8	12.4355	930.8	12.7539	930.8	12.4727	930.8	12.8145	930.8	12.7785	930.8	12.3644	930.8	11.2531
930.9	0	930.9	7.95313	930.9	10.2598	930.9	11.1055	930.9	11.3809	930.9	11.7344	930.9	12.0898	930.9	11.9875	930.9	12.0754	930.9	12.4308	930.9	12.7492	930.9	12.4582	930.9	12.8281	930.9	12.7871	930.9	12.3574	930.9	11.25
931	0	931	7.95038	931	10.2512	931	11.1008	931	11.3683	931	11.7305	931	12.0773	931	11.9785	931	12.0586	931	12.4121	931	12.7285	931	12.459	931	12.8223	931	12.7832	931	12.3555	931	11.248
931.1	0	931.1	7.94415	931.1	10.2488	931.1	11.0887	931.1	11.3582	931.1	11.7109	931.1	12.0652	931.1	11.9766	931.1	12.0359	931.1	12.4121	931.1	12.7195	931.1	12.4578	931.1	12.8086	931.1	12.7832	931.1	12.3535	931.1	11.2266
931.2	0	931.2	7.96484	931.2	10.2648	931.2	11.0988	931.2	11.3574	931.2	11.7363	931.2	12.0832	931.2	12.0039	931.2	12.0461	931.2	12.4316	931.2	12.7433	931.2	12.4738	931.2	12.8242	931.2	12.7871	931.2	12.373	931.2	11.2266
931.3	0	931.3	7.96289	931.3	10.2469	931.3	11.0867	931.3	11.3496	931.3	11.7234	931.3	12.0809	931.3	11.9988	931.3	12.0574	931.3	12.4238	931.3	12.7293	931.3	12.4656	931.3	12.8262	931.3	12.7793	931.3	12.3555	931.3	11.2285
931.4	0	931.4	7.95117	931.4	10.25	931.4	11.0754	931.4	11.3438	931.4	11.7238	931.4	12.0812	931.4	11.9777	931.4	12.0676	931.4	12.3926	931.4	12.7246	931.4	12.4648	931.4	12.8203	931.4	12.7676	931.4	12.3652	931.4	11.2109
931.5	0	931.5	7.92694	931.5	10.2414	931.5	11.0547	931.5	11.3273	931.5	11.7031	931.5	12.0684	931.5	11.9531	931.5	12.0273	931.5	12.3887	931.5	12.7297	931.5	12.4648	931.5	12.8105	931.5	12.7734	931.5	12.341	931.5	11.2031
931.6	0	931.6	7.92072	931.6	10.2352	931.6	11.0488	931.6	11.3231	931.6	11.6875	931.6	12.0809	931.6	11.9492	931.6	12.0176	931.6	12.3828	931.6	12.7313	931.6	12.4844	931.6	12.8105	931.6	12.7625	931.6	12.3367	931.6	11.1934
931.7	0	931.7	7.91913	931.7	10.2394	931.7	11.043	931.7	11.3223	931.7	11.6914	931.7	12.0754	931.7	11.9316	931.7	12.0098	931.7	12.3809	931.7	12.7297	931.7	12.4941	931.7	12.8047	931.7	12.759	931.7	12.3516	931.7	11.1855
931.8	0	931.8	7.91211	931.8	10.2324	931.8	11.0547	931.8	11.3293	931.8	11.7031	931.8	12.0625	931.8	11.9269	931.8	12.0215	931.8	12.3742	931.8	12.7207	931.8	12.4914	931.8	12.8058	931.8	12.75	931.8	12.3547	931.8	11.1828
931.9	0	931.9	7.88556	931.9	10.2012	931.9	11.041	931.9	11.3192	931.9	11.6816	931.9	12.0449	931.9	11.9188	931.9	12.0156	931.9	12.3465	931.9	12.7293	931.9	12.4734	931.9	12.784	931.9	12.7441	931.9	12.3426	931.9	11.1668
932	0	932	7.87421	932	10.1992	932	11.0332	932	11.3078	932	11.6777	932	12.0742	932	11.9152	932	12.0313	932	12.3547	932	12.7355	932	12.4902	932	12.7902	932	12.752	932	12.3457	932	11.1711
932.1	0	932.1	7.88751	932.1	10.202	932.1	11.0254	932.1	11.325	932.1	11.6688	932.1	12.0711	932.1	11.9109	932.1	12.0273	932.1	12.3621	932.1	12.7254	932.1	12.5	932.1	12.7859	932.1	12.7539	932.1	12.3594	932.1	11.1629
932.2	0	932.2	7.87616	932.2	10.2004	932.2	11.0156	932.2	11.3195	932.2	11.673	932.2	12.0656	932.2	11.9023	932.2	12.0371	932.2	12.3613	932.2	12.7168	932.2	12.4922	932.2	12.7707	932.2	12.7441	932.2	12.3535	932.2	11.1379
932.3	0	932.3	7.85547	932.3	10.1992	932.3	10.9805	932.3	11.3145	932.3	11.6758	932.3	12.0469	932.3	11.9152	932.3	12.0313	932.3	12.3625	932.3	12.7219	932.3	12.4816	932.3	12.7656	932.3	12.7238	932.3	12.3449	932.3	11.1348
932.4	0	932.4	7.85626	932.4	10.2109	932.4	10.9902	932.4	11.3242	932.4	11.6797	932.4	12.0508	932.4	11.9227	932.4	12.0273	932.4	12.3641	932.4	12.7274	932.4	12.491	932.4	12.784	932.4	12.7391	932.4	12.3524	932.4	11.1668
932.5	0	932.5	7.85272	932.5	10.1992	932.5	10.9844	932.5	11.3047	932.5	11.6641	932.5	12.0391	932.5	11.9121	932.5	12.0469	932.5	12.3332	932.5	12.7258	932.5	12.4894	932.5	12.7922	932.5	12.7441	932.5	12.3438	932.5	11.1777
932.6	0	932.6	7.83789	932.6	10.1895	932.6	10.9699	932.6	11.3215	932.6	11.6484	932.6	12.041	932.6	11.9211	932.6	12.043	932.6	12.3262	932.6	12.7168	932.6	12.4863	932.6	12.7754	932.6	12.7238	932.6	12.3391	932.6	11.1691
932.7	0	932.7	7.86017	932.7	10.1855	932.7	10.9774	932.7	11.3289	932.7	11.6426	932.7	12.0391	932.7	11.9266	932.7	12.0234	932.7	12.3309	932.7	12.7148	932.7	12.4891	932.7	12.7598	932.7	12.7098	932.7	12.3289	932.7	11.1621
932.8	0	932.8	7.87421	932.8	10.1895	932.8	11	932.8	11.3184	932.8	11.6445	932.8	12.0352	932.8	11.9258	932.8	12.0313	932.8	12.3469	932.8	12.7168	932.8	12.4973	932.8	12.7695	932.8	12.7121	932.8	12.3379	932.8	11.1543
932.9	0	932.9	7.88477	932.9	10.1848	932.9	11.0285	932.9	11.3449	932.9	11.6672	932.9	12.0449	932.9	11.9523	932.9	12.0519	932.9	12.3418	932.9	12.716	932.9	12.4766	932.9	12.7832	932.9	12.7285	932.9	12.3586	932.9	11.168
933	0	933	7.90118	933	10.1844	933	11.0164	933	11.3348	933	11.6785	933	12.0508	933	11.952	933	12.0379	933	12.3524	933	12.7117	933	12.4746	933	12.791	933	12.7344	933	12.3484	933	11.166
933.1	0	933.1	7.90936	933.1	10.1992	933.1	11.0344	933.1	11.3488	933.1	11.6789	933.1	12.0605	933.1	11.9562	933.1	12.0305	933.1	12.3566	933.1	12.7129	933.1	12.4629	933.1	12.791	933.1	12.7441	933.1	12.3438	933.1	11.1836
933.2	0	933.2	7.91486	933.2	10.2344	933.2	11.0399	933.2	11.3484	933.2	11.6824	933.2	12.0848	933.2	11.952	933.2	12.0418	933.2	12.3856	933.2	12.7109	933.2	12.4688	933.2	12.7949	933.2	12.7567	933.2	12.3594	933.2	11.1805
933.3	0	933.3	7.93555	933.3	10.2344	933.3	11.041	933.3	11.3488	933.3	11.6984	933.3	12.0715	933.3	11.9531	933.3	12.0617	933.3	12.3926	933.3	12.7031	933.3	12.4766	933.3	12.8105	933.3	12.7629	933.3	12.375	933.3	11.2062
933.4	0	933.4	7.94452	933.4	10.2285	933.4	11.0422	933.4	11.3516	933.4	11.7051	933.4	12.0742	933.4	11.9562	933.4	12.0645	933.4	12.3801	933.4	12.718	933.4	12.4777	933.4	12.8105	933.4	12.7715	933.4	12.3683	933.4	11.209
933.5	0	933.5	7.94415	933.5	10.2344	933.5	11.0672	933.5	11.3524	933.5	11.7137	933.5	12.0879	933.5	11.9617	933.5	12.0711	933.5	12.3953	933.5	12.741	933.5	12.493	933.5	12.8301	933.5	12.782	933.5	12.3856	933.5	11.2352
933.6	0	933.6	7.96759	933.6	10.2606	933.6	11.0977	933.6	11.3809	933.6	11.7246	933.6	12.1024	933.6	11.9805	933.6	12.082	933.6	12.4102	933.6	12.7637	933.6	12.5106	933.6	12.8426	933.6	12.7969	933.6	12.4168	933.6	11.2617
933.7	0	933.7	7.97772	933.7	10.2676	933.7	11.0996	933.7	11.3652	933.7	11.7285	933.7	12.1074	933.7	11.9824	933.7	12.0762	933.7	12.3965	933.7	12.7578	933.7	12.5012	933.7	12.8457	933.7	12.7988	933.7	12.4152	933.7	11.248
933.8	0	933.8	7.97852	933.8	10.2648	933.8	11.1133	933.8	11.3762	933.8	11.7363	933.8	12.1105	933.8	11.9953	933.8	12.0949	933.8	12.4297	933.8	12.7648	933.8	12.5098	933.8	12.8605	933.8	12.8156	933.8	12.416	933.8	11.2492
933.9	0	933.9	7.99023	933.9	10.2684	933.9	11.1133	933.9	11.3973	933.9	11.7578	933.9	12.0957	933.9	11.9969	933.9	12.0945	933.9	12.4305	933.9	12.784	933.9	12.5059	933.9	12.8582	933.9	12.8328	933.9	12.4277	933.9	11.2645
934	0	934	7.99414	934	10.2754	934	11.1055	934	11.3984	934	11.748	934	12.0957	934	11.9816	934	12.1016	934	12.4289	934	12.7715	934	12.4902	934	12.8605	934	12.8379	934	12.4414	934	11.2852
934.1	0	934.1	7.99884	934.1	10.2695	934.1	11.0977	934.1	11.3848	934.1	11.752	934.1	12.0731	934.1	11.9754	934.1	12.0938	934.1	12.416	934.1	12.7793	934.1	12.4746	934.1	12.8582	934.1	12.834	934.1	12.4344	934.1	11.2773
934.2	0	934.2	7.99725	934.2	10.291	934.2	11.0957	934.2	11.382	934.2	11.7402	934.2	12.1008	934.2	11.9719	934.2	12.1113	934.2	12.4219	934.2	12.7949	934.2	12.4902	934.2	12.8703	934.2	12.8418	934.2	12.4289	934.2	11.291
934.3	0	934.3	7.99023	934.3	10.2941	934.3	11.084	934.3	11.3828	934.3	11.7578	934.3	12.0938	934.3	11.9707	934.3	12.1211	934.3	12.4219	934.3	12.8066	934.3	12.4953	934.3	12.8496	934.3	12.8332	934.3	12.4375	934.3	11.2922
934.4	0	934.4	8.00781	934.4	10.3016	934.4	11.0918	934.4	11.3895	934.4	11.7402	934.4	12.0977	934.4	11.9715	934.4	12.1309	934.4	12.4102	934.4	12.8047	934.4	12.4988	934.4	12.866	934.4	12.8309	934.4	12.4512	934.4	11.3074
934.5	0	934.5	7.99805	934.5	10.2793	934.5	11.0879	934.5	11.3996	934.5	11.7324	934.5	12.1074	934.5	11.9641	934.5	12.1328	934.5	12.4063	934.5	12.8164	934.5	12.5012	934.5	12.8625	934.5	12.834	934.5	12.4434	934.5	11.3242
934.6	0	934.6	8.00079	934.6	10.2852	934.6	11.0742	934.6	11.4051	934.6	11.7391	934.6	12.0906	934.6	11.9617	934.6	12.1367	934.6	12.3906	934.6	12.8328	934.6	12.5106	934.6	12.8602	934.6	12.8262	934.6	12.4656	934.6	11.3086
934.7	0	934.7	8.00897	934.7	10.3145	934.7	11.1035	934.7	11.416	934.7	11.7707	934.7	12.1203	934.7	11.966	934.7	12.1484	934.7	12.4219	934.7	12.8508	934.7	12.5187	934.7	12.873	934.7	12.8379	934.7	12.4719	934.7	11.3242
934.8	0	934.8	8.03906	934.8	10.3156	934.8	11.1191	934.8	11.4367	934.8	11.7676	934.8	12.1406	934.8	11.9805	934.8	12.1602	934.8	12.4406	934.8	12.8547	934.8	12.5078	934.8	12.8898	934.8	12.843	934.8	12.4785	934.8	11.3457
934.9	0	934.9	8.03516	934.9	10.3113	934.9	11.1152	934.9	11.4344	934.9	11.7793	934.9	12.1406	934.9	11.9871	934.9	12.168	934.9	12.4481	934.9	12.8602	934.9	12.5164	934.9	12.8895	934.9	12.8496	934.9	12.4746	934.9	11.3496
935	0	935	8.02734	935	10.3176	935	11.1172	935	11.4492	935	11.7754	935	12.1563	935	11.966	935	12.1719	935	12.4492	935	12.8672	935	12.5168	935	12.8867	935	12.8555	935	12.4844	935	11.332
935.1	0	935.1	8.01953	935.1	10.3086	935.1	11.1223	935.1	11.4445	935.1	11.757	935.1	12.1457	935.1	11.9473	935.1	12.1855	935.1	12.4484	935.1	12.8566	935.1	12.5	935.1	12.8703	935.1	12.8379	935.1	12.4648	935.1	11.3312
935.2	0	935.2	8.00195	935.2	10.3074	935.2	11.0965	935.2	11.4199	935.2	11.743	935.2	12.1297	935.2	11.918	935.2	12.1699	935.2	12.4442	935.2	12.8309	935.2	12.4961	935.2	12.8524	935.2	12.834	935.2	12.4414	935.2	11.3133
935.3	0	935.3	8	935.3	10.3	935.3	11.0949	935.3	11.4258	935.3	11.752	935.3	12.1543	935.3	11.9082	935.3	12.1641	935.3	12.4414	935.3	12.8398	935.3	12.502	935.3	12.8488	935.3	12.834	935.3	12.4277	935.3	11.3176
935.4	0	935.4	8.00116	935.4	10.3223	935.4	11.1113	935.4	11.4473	935.4	11.7805	935.4	12.1984	935.4	11.9211	935.4	12.1867	935.4	12.4582	935.4	12.8703	935.4	12.5254	935.4	12.873	935.4	12.8469	935.4	12.4426	935.4	11.3223
935.5	0	935.5	7.99689	935.5	10.3125	935.5	11.1199	935.5	11.4434	935.5	11.7977	935.5	12.1863	935.5	11.9129	935.5	12.1629	935.5	12.4578	935.5	12.8465	935.5	12.5215	935.5	12.8856	935.5	12.8445	935.5	12.4539	935.5	11.3047
935.6	0	935.6	7.9953	935.6	10.3145	935.6	11.1301	935.6	11.4434	935.6	11.7988	935.6	12.1855	935.6	11.916	935.6	12.1719	935.6	12.4641	935.6	12.8594	935.6	12.5313	935.6	12.9016	935.6	12.8535	935.6	12.4668	935.6	11.3164
935.7	0	935.7	8.02814	935.7	10.3457	935.7	11.1531	935.7	11.4668	935.7	11.8223	935.7	12.2227	935.7	11.9551	935.7	12.2051	935.7	12.4852	935.7	12.877	935.7	12.5527	935.7	12.9227	935.7	12.8984	935.7	12.4785	935.7	11.3418
935.8	0	935.8	8.02148	935.8	10.3262	935.8	11.1738	935.8	11.4668	935.8	11.8145	935.8	12.2344	935.8	11.9609	935.8	12.2207	935.8	12.5012	935.8	12.8848	935.8	12.5605	935.8	12.9406	935.8	12.8945	935.8	12.4883	935.8	11.3281
935.9	0	935.9	8.01678	935.9	10.3262	935.9	11.1789	935.9	11.4648	935.9	11.8137	935.9	12.2266	935.9	11.9629	935.9	12.2277	935.9	12.498	935.9	12.8879	935.9	12.5715	935.9	12.9453	935.9	12.8957	935.9	12.4836	935.9	11.3312
936	0	936	8.0047	936	10.3203	936	11.1492	936	11.4629	936	11.8035	936	12.2148	936	11.957	936	12.2176	936	12.4883	936	12.8797	936	12.5496	936	12.9363	936	12.8875	936	12.4676	936	11.3367
936.1	0	936.1	7.98749	936.1	10.3164	936.1	11.1348	936.1	11.4551	936.1	11.798	936.1	12.1973	936.1	11.9551	936.1	12.1926	936.1	12.4727	936.1	12.8848	936.1	12.541	936.1	12.9348	936.1	12.8879	936.1	12.4785	936.1	11.3281
936.2	0	936.2	7.97461	936.2	10.298	936.2	11.1359	936.2	11.4426	936.2	11.7773	936.2	12.1699	936.2	11.9512	936.2	12.1719	936.2	12.4621	936.2	12.8625	936.2	12.5344	936.2	12.9199	936.2	12.8789	936.2	12.468	936.2	11.3117
936.3	0	936.3	7.98242	936.3	10.3016	936.3	11.1258	936.3	11.4285	936.3	11.7734	936.3	12.1816	936.3	11.9609	936.3	12.1563	936.3	12.4617	936.3	12.8563	936.3	12.532	936.3	12.916	936.3	12.8828	936.3	12.4539	936.3	11.3211
936.4	0	936.4	7.98438	936.4	10.3203	936.4	11.1398	936.4	11.4348	936.4	11.7871	936.4	12.1855	936.4	11.9961	936.4	12.1543	936.4	12.4824	936.4	12.8555	936.4	12.5363	936.4	12.9297	936.4	12.8848	936.4	12.4863	936.4	11.3516
936.5	0	936.5	8.00195	936.5	10.3176	936.5	11.1406	936.5	11.4219	936.5	11.8027	936.5	12.2043	936.5	12.0078	936.5	12.1418	936.5	12.4914	936.5	12.8644	936.5	12.541	936.5	12.9492	936.5	12.9023	936.5	12.5137	936.5	11.3566
936.6	0	936.6	7.97656	936.6	10.2918	936.6	11.1289	936.6	11.3973	936.6	11.7754	936.6	12.1649	936.6	11.9863	936.6	12.116	936.6	12.4676	936.6	12.8367	936.6	12.5156	936.6	12.9473	936.6	12.875	936.6	12.4902	936.6	11.3328
936.7	0	936.7	7.98047	936.7	10.2961	936.7	11.1484	936.7	11.4191	936.7	11.7832	936.7	12.1719	936.7	12.0254	936.7	12.127	936.7	12.4933	936.7	12.8469	936.7	12.5313	936.7	12.9316	936.7	12.8789	936.7	12.5	936.7	11.3312
936.8	0	936.8	7.97577	936.8	10.3184	936.8	11.1738	936.8	11.4316	936.8	11.798	936.8	12.1574	936.8	12.0324	936.8	12.1457	936.8	12.5	936.8	12.8613	936.8	12.5625	936.8	12.9348	936.8	12.8859	936.8	12.4992	936.8	11.3496
936.9	0	936.9	7.96564	936.9	10.3066	936.9	11.1445	936.9	11.4141	936.9	11.7742	936.9	12.1367	936.9	12.0027	936.9	12.1414	936.9	12.493	936.9	12.8301	936.9	12.5566	936.9	12.9109	936.9	12.8875	936.9	12.4637	936.9	11.3309
937	0	937	7.93085	937	10.2617	937	11.1309	937	11.3848	937	11.7441	937	12.1113	937	11.9844	937	12.1183	937	12.4543	937	12.8125	937	12.5547	937	12.8723	937	12.8633	937	12.4504	937	11.3098
937.1	0	937.1	7.90625	937.1	10.2402	937.1	11.1094	937.1	11.3594	937.1	11.7375	937.1	12.091	937.1	11.9582	937.1	12.082	937.1	12.4453	937.1	12.791	937.1	12.5313	937.1	12.8359	937.1	12.8391	937.1	12.4277	937.1	11.2852
937.2	0	937.2	7.92267	937.2	10.2324	937.2	11.1094	937.2	11.3672	937.2	11.7352	937.2	12.0789	937.2	11.9656	937.2	12.0809	937.2	12.4539	937.2	12.7871	937.2	12.5371	937.2	12.832	937.2	12.8211	937.2	12.4316	937.2	11.284
937.3	0	937.3	7.91132	937.3	10.2344	937.3	11.1191	937.3	11.3644	937.3	11.7277	937.3	12.0742	937.3	11.9719	937.3	12.0715	937.3	12.4719	937.3	12.7715	937.3	12.5254	937.3	12.8262	937.3	12.8184	937.3	12.4238	937.3	11.2766
937.4	0	937.4	7.89923	937.4	10.2391	937.4	11.1348	937.4	11.366	937.4	11.7254	937.4	12.0742	937.4	11.9676	937.4	12.0652	937.4	12.4813	937.4	12.7695	937.4	12.534	937.4	12.8328	937.4	12.8203	937.4	12.4141	937.4	11.2742
937.5	0	937.5	7.91718	937.5	10.2551	937.5	11.125	937.5	11.3848	937.5	11.7441	937.5	12.1055	937.5	11.9777	937.5	12.0812	937.5	12.4824	937.5	12.7637	937.5	12.55	937.5	12.8605	937.5	12.8555	937.5	12.4219	937.5	11.2813
937.6	0	937.6	7.89532	937.6	10.2547	937.6	11.1152	937.6	11.3633	937.6	11.7363	937.6	12.084	937.6	11.9617	937.6	12.0906	937.6	12.4668	937.6	12.7508	937.6	12.5457	937.6	12.8504	937.6	12.8582	937.6	12.4324	937.6	11.2656
937.7	0	937.7	7.90936	937.7	10.2539	937.7	11.1133	937.7	11.3809	937.7	11.748	937.7	12.0938	937.7	11.9562	937.7	12.1113	937.7	12.4609	937.7	12.7648	937.7	12.5645	937.7	12.8566	937.7	12.8586	937.7	12.4484	937.7	11.2539
937.8	0	937.8	7.9043	937.8	10.2648	937.8	11.1133	937.8	11.3867	937.8	11.7609	937.8	12.1094	937.8	11.9648	937.8	12.1144	937.8	12.466	937.8	12.7637	937.8	12.5851	937.8	12.8633	937.8	12.8613	937.8	12.4375	937.8	11.259
937.9	0	937.9	7.91681	937.9	10.284	937.9	11.1348	937.9	11.4219	937.9	11.7664	937.9	12.1172	937.9	11.993	937.9	12.1258	937.9	12.4676	937.9	12.782	937.9	12.6004	937.9	12.8672	937.9	12.8672	937.9	12.4355	937.9	11.2703
938	0	938	7.9035	938	10.2949	938	11.125	938	11.4082	938	11.752	938	12.1035	938	11.9953	938	12.1211	938	12.4492	938	12.7648	938	12.593	938	12.8438	938	12.8555	938	12.4395	938	11.2656
938.1	0	938.1	7.89337	938.1	10.2598	938.1	11.0918	938.1	11.4012	938.1	11.7449	938.1	12.0938	938.1	11.9813	938.1	12.1113	938.1	12.4414	938.1	12.7449	938.1	12.5613	938.1	12.8328	938.1	12.8426	938.1	12.4324	938.1	11.2539
938.2	0	938.2	7.89844	938.2	10.2637	938.2	11.0938	938.2	11.4152	938.2	11.7512	938.2	12.1035	938.2	11.9894	938.2	12.1113	938.2	12.4551	938.2	12.7551	938.2	12.5344	938.2	12.8449	938.2	12.8273	938.2	12.4426	938.2	11.2559
938.3	0	938.3	7.93164	938.3	10.2852	938.3	11.1152	938.3	11.45	938.3	11.7781	938.3	12.1277	938.3	12.0203	938.3	12.1211	938.3	12.4629	938.3	12.7664	938.3	12.5438	938.3	12.8602	938.3	12.825	938.3	12.4617	938.3	11.2676
938.4	0	938.4	7.92969	938.4	10.3027	938.4	11.1074	938.4	11.457	938.4	11.7766	938.4	12.1262	938.4	12.0129	938.4	12.1172	938.4	12.4473	938.4	12.7766	938.4	12.5566	938.4	12.8547	938.4	12.8234	938.4	12.4688	938.4	11.2598
938.5	0	938.5	7.92969	938.5	10.3211	938.5	11.116	938.5	11.4785	938.5	11.7742	938.5	12.1297	938.5	12.0242	938.5	12.1211	938.5	12.457	938.5	12.784	938.5	12.5605	938.5	12.8543	938.5	12.8524	938.5	12.4746	938.5	11.2625
938.6	0	938.6	7.95508	938.6	10.3332	938.6	11.1398	938.6	11.498	938.6	11.798	938.6	12.1504	938.6	12.0391	938.6	12.1484	938.6	12.4727	938.6	12.8039	938.6	12.5664	938.6	12.8906	938.6	12.884	938.6	12.4902	938.6	11.2785
938.7	0	938.7	7.9707	938.7	10.3242	938.7	11.1406	938.7	11.5078	938.7	11.8066	938.7	12.1711	938.7	12.0383	938.7	12.1563	938.7	12.4824	938.7	12.8105	938.7	12.5617	938.7	12.9055	938.7	12.8848	938.7	12.4894	938.7	11.2891
938.8	0	938.8	7.99609	938.8	10.332	938.8	11.1523	938.8	11.5215	938.8	11.8262	938.8	12.1824	938.8	12.0555	938.8	12.1719	938.8	12.5098	938.8	12.8242	938.8	12.5731	938.8	12.9285	938.8	12.8809	938.8	12.5145	938.8	11.3008
938.9	0	938.9	8.01367	938.9	10.3602	938.9	11.1824	938.9	11.5574	938.9	11.8602	938.9	12.2109	938.9	12.0957	938.9	12.202	938.9	12.5477	938.9	12.8086	938.9	12.6238	938.9	12.957	938.9	12.9246	938.9	12.5527	938.9	11.3426
939	0	939	8.02539	939	10.4012	939	11.241	939	11.6055	939	11.9129	939	12.2606	939	12.1453	939	12.2656	939	12.5859	939	12.8145	939	12.6895	939	12.9813	939	12.9531	939	12.5539	939	11.3906
939.1	0	939.1	8.02539	939.1	10.4289	939.1	11.2668	939.1	11.6066	939.1	11.9504	939.1	12.3039	939.1	12.1855	939.1	12.2609	939.1	12.6133	939.1	12.843	939.1	12.709	939.1	13.0129	939.1	12.9668	939.1	12.5332	939.1	11.4414
