Cycle=1_Fc=2-1_X	Cycle=1_Fc=2-1_Y	Cycle=2_Fc=2-1_X	Cycle=2_Fc=2-1_Y	Cycle=3_Fc=2-1_X	Cycle=3_Fc=2-1_Y	Cycle=4_Fc=2-1_X	Cycle=4_Fc=2-1_Y	Cycle=5_Fc=2-1_X	Cycle=5_Fc=2-1_Y	Cycle=6_Fc=2-1_X	Cycle=6_Fc=2-1_Y	Cycle=7_Fc=2-1_X	Cycle=7_Fc=2-1_Y	Cycle=8_Fc=2-1_X	Cycle=8_Fc=2-1_Y	Cycle=9_Fc=2-1_X	Cycle=9_Fc=2-1_Y	Cycle=10_Fc=2-1_X	Cycle=10_Fc=2-1_Y	Cycle=11_Fc=2-1_X	Cycle=11_Fc=2-1_Y	Cycle=12_Fc=2-1_X	Cycle=12_Fc=2-1_Y	Cycle=13_Fc=2-1_X	Cycle=13_Fc=2-1_Y	Cycle=14_Fc=2-1_X	Cycle=14_Fc=2-1_Y	Cycle=15_Fc=2-1_X	Cycle=15_Fc=2-1_Y	Cycle=16_Fc=2-1_X	Cycle=16_Fc=2-1_Y
882.6	0	882.6	6.44922	882.6	8.50977	882.6	9.10547	882.6	10.1476	882.6	10.543	882.6	11.3098	882.6	11.6086	882.6	11.7512	882.6	12.3379	882.6	12.7031	882.6	12.9699	882.6	13.3234	882.6	13.3488	882.6	12.5332	882.6	11.7402
882.7	0	882.7	6.43085	882.7	8.50311	882.7	9.10272	882.7	10.127	882.7	10.5449	882.7	11.2969	882.7	11.6016	882.7	11.7461	882.7	12.3516	882.7	12.7121	882.7	12.9746	882.7	13.3125	882.7	13.3262	882.7	12.5168	882.7	11.748
882.8	0	882.8	6.43945	882.8	8.49023	882.8	9.10352	882.8	10.1367	882.8	10.5519	882.8	11.2941	882.8	11.6133	882.8	11.7383	882.8	12.3566	882.8	12.7051	882.8	12.9883	882.8	13.3145	882.8	13.3379	882.8	12.5215	882.8	11.7375
882.9	0	882.9	6.44415	882.9	8.50079	882.9	9.12775	882.9	10.1484	882.9	10.5555	882.9	11.284	882.9	11.6289	882.9	11.7227	882.9	12.3641	882.9	12.7129	882.9	12.9844	882.9	13.3301	882.9	13.334	882.9	12.532	882.9	11.7371
883	0	883	6.41522	883	8.48944	883	9.12109	883	10.1074	883	10.5187	883	11.2695	883	11.6035	883	11.7188	883	12.3652	883	12.6836	883	12.9668	883	13.3008	883	13.3379	883	12.5187	883	11.7101
883.1	0	883.1	6.38867	883.1	8.47266	883.1	9.11639	883.1	10.1191	883.1	10.5117	883.1	11.2539	883.1	11.5957	883.1	11.7246	883.1	12.3469	883.1	12.6855	883.1	12.9824	883.1	13.2813	883.1	13.3398	883.1	12.5039	883.1	11.7109
883.2	0	883.2	6.40155	883.2	8.49023	883.2	9.13281	883.2	10.1172	883.2	10.5293	883.2	11.2648	883.2	11.6035	883.2	11.7285	883.2	12.3496	883.2	12.6945	883.2	13.0059	883.2	13.3	883.2	13.3351	883.2	12.4902	883.2	11.7168
883.3	0	883.3	6.38751	883.3	8.48047	883.3	9.15118	883.3	10.1484	883.3	10.5301	883.3	11.2742	883.3	11.6211	883.3	11.7188	883.3	12.3406	883.3	12.7078	883.3	12.9961	883.3	13.3035	883.3	13.3289	883.3	12.4824	883.3	11.7207
883.4	0	883.4	6.42969	883.4	8.48828	883.4	9.18164	883.4	10.1738	883.4	10.5441	883.4	11.3086	883.4	11.6309	883.4	11.7285	883.4	12.3488	883.4	12.7402	883.4	13	883.4	13.3164	883.4	13.3535	883.4	12.5	883.4	11.7324
883.5	0	883.5	6.42969	883.5	8.49725	883.5	9.17499	883.5	10.1953	883.5	10.5625	883.5	11.343	883.5	11.6613	883.5	11.7492	883.5	12.3613	883.5	12.75	883.5	13.0352	883.5	13.332	883.5	13.3703	883.5	12.5051	883.5	11.7375
883.6	0	883.6	6.42578	883.6	8.49298	883.6	9.16486	883.6	10.1895	883.6	10.5672	883.6	11.3113	883.6	11.6746	883.6	11.7567	883.6	12.3711	883.6	12.7637	883.6	13.0352	883.6	13.334	883.6	13.3856	883.6	12.4969	883.6	11.7293
883.7	0	883.7	6.42578	883.7	8.48047	883.7	9.16602	883.7	10.1738	883.7	10.5742	883.7	11.2941	883.7	11.6641	883.7	11.7637	883.7	12.3516	883.7	12.7695	883.7	13.0195	883.7	13.334	883.7	13.4102	883.7	12.4941	883.7	11.7227
883.8	0	883.8	6.43085	883.8	8.50586	883.8	9.19257	883.8	10.1855	883.8	10.5695	883.8	11.3242	883.8	11.6711	883.8	11.7793	883.8	12.3516	883.8	12.7813	883.8	13.0391	883.8	13.3516	883.8	13.4191	883.8	12.5137	883.8	11.7219
883.9	0	883.9	6.41095	883.9	8.50977	883.9	9.18243	883.9	10.168	883.9	10.5633	883.9	11.3231	883.9	11.6609	883.9	11.7637	883.9	12.3359	883.9	12.7656	883.9	13.0254	883.9	13.332	883.9	13.4285	883.9	12.5039	883.9	11.7137
884	0	884	6.40234	884	8.52148	884	9.17889	884	10.1836	884	10.5918	884	11.334	884	11.6484	884	11.7773	884	12.3398	884	12.7734	884	13.043	884	13.3379	884	13.4395	884	12.5098	884	11.7324
884.1	0	884.1	6.45898	884.1	8.55859	884.1	9.2215	884.1	10.2371	884.1	10.618	884.1	11.3613	884.1	11.6738	884.1	11.8047	884.1	12.3758	884.1	12.8047	884.1	13.084	884.1	13.3758	884.1	13.4766	884.1	12.5566	884.1	11.7801
884.2	0	884.2	6.45508	884.2	8.5625	884.2	9.22656	884.2	10.2199	884.2	10.6125	884.2	11.3672	884.2	11.6758	884.2	11.7969	884.2	12.3625	884.2	12.791	884.2	13.0566	884.2	13.3762	884.2	13.459	884.2	12.5488	884.2	11.7863
884.3	0	884.3	6.45898	884.3	8.53711	884.3	9.23749	884.3	10.2285	884.3	10.6047	884.3	11.3496	884.3	11.6711	884.3	11.8184	884.3	12.3633	884.3	12.7852	884.3	13.0488	884.3	13.3965	884.3	13.4648	884.3	12.5449	884.3	11.7891
884.4	0	884.4	6.43555	884.4	8.52734	884.4	9.20978	884.4	10.207	884.4	10.5906	884.4	11.3418	884.4	11.6414	884.4	11.8145	884.4	12.3477	884.4	12.7656	884.4	13.0527	884.4	13.3691	884.4	13.459	884.4	12.5449	884.4	11.7645
884.5	0	884.5	6.44531	884.5	8.52344	884.5	9.20819	884.5	10.1914	884.5	10.6074	884.5	11.3164	884.5	11.6223	884.5	11.8262	884.5	12.334	884.5	12.7949	884.5	13.0469	884.5	13.377	884.5	13.4727	884.5	12.5566	884.5	11.7676
884.6	0	884.6	6.46484	884.6	8.52148	884.6	9.20703	884.6	10.1758	884.6	10.6047	884.6	11.3254	884.6	11.6191	884.6	11.832	884.6	12.3301	884.6	12.791	884.6	13.0391	884.6	13.3809	884.6	13.4648	884.6	12.5449	884.6	11.7805
884.7	0	884.7	6.44415	884.7	8.52539	884.7	9.19611	884.7	10.1797	884.7	10.5945	884.7	11.3231	884.7	11.6102	884.7	11.8387	884.7	12.3359	884.7	12.7813	884.7	13.041	884.7	13.4004	884.7	13.4492	884.7	12.5391	884.7	11.7918
884.8	0	884.8	6.45038	884.8	8.54297	884.8	9.19647	884.8	10.1816	884.8	10.5969	884.8	11.3359	884.8	11.6262	884.8	11.8469	884.8	12.3516	884.8	12.791	884.8	13.0488	884.8	13.4121	884.8	13.4648	884.8	12.5508	884.8	11.7922
884.9	0	884.9	6.45508	884.9	8.53241	884.9	9.19141	884.9	10.175	884.9	10.5918	884.9	11.3508	884.9	11.6309	884.9	11.8301	884.9	12.3516	884.9	12.7891	884.9	13.0508	884.9	13.4023	884.9	13.4648	884.9	12.5539	884.9	11.7852
885	0	885	6.46759	885	8.52423	885	9.20001	885	10.202	885	10.6035	885	11.3524	885	11.6375	885	11.8477	885	12.375	885	12.8145	885	13.0645	885	13.4199	885	13.4727	885	12.5692	885	11.7801
885.1	0	885.1	6.46796	885.1	8.49609	885.1	9.21796	885.1	10.1816	885.1	10.584	885.1	11.341	885.1	11.668	885.1	11.8574	885.1	12.3848	885.1	12.8125	885.1	13.0781	885.1	13.4336	885.1	13.457	885.1	12.5723	885.1	11.7805
885.2	0	885.2	6.44727	885.2	8.4953	885.2	9.2168	885.2	10.1808	885.2	10.591	885.2	11.3262	885.2	11.675	885.2	11.8594	885.2	12.373	885.2	12.8164	885.2	13.0645	885.2	13.4426	885.2	13.4406	885.2	12.5695	885.2	11.7734
885.3	0	885.3	6.44061	885.3	8.51172	885.3	9.20703	885.3	10.1934	885.3	10.5938	885.3	11.3242	885.3	11.6797	885.3	11.8644	885.3	12.3918	885.3	12.8156	885.3	13.0715	885.3	13.4453	885.3	13.4492	885.3	12.5625	885.3	11.7668
885.4	0	885.4	6.43634	885.4	8.52228	885.4	9.21875	885.4	10.2313	885.4	10.6121	885.4	11.3574	885.4	11.6942	885.4	11.8758	885.4	12.4149	885.4	12.8309	885.4	13.0867	885.4	13.4637	885.4	13.4617	885.4	12.5633	885.4	11.7801
885.5	0	885.5	6.4668	885.5	8.54803	885.5	9.23047	885.5	10.2461	885.5	10.6203	885.5	11.3516	885.5	11.6992	885.5	11.8691	885.5	12.425	885.5	12.8438	885.5	13.084	885.5	13.466	885.5	13.4688	885.5	12.5695	885.5	11.7863
885.6	0	885.6	6.47461	885.6	8.55353	885.6	9.23907	885.6	10.252	885.6	10.6238	885.6	11.3594	885.6	11.7285	885.6	11.8914	885.6	12.4344	885.6	12.8484	885.6	13.1141	885.6	13.4754	885.6	13.4707	885.6	12.5711	885.6	11.7859
885.7	0	885.7	6.46484	885.7	8.57422	885.7	9.25116	885.7	10.2695	885.7	10.623	885.7	11.3594	885.7	11.7539	885.7	11.8918	885.7	12.4355	885.7	12.8605	885.7	13.1535	885.7	13.4785	885.7	13.4707	885.7	12.5957	885.7	11.8047
885.8	0	885.8	6.466	885.8	8.5918	885.8	9.25977	885.8	10.2656	885.8	10.6496	885.8	11.3652	885.8	11.7695	885.8	11.8887	885.8	12.4269	885.8	12.8555	885.8	13.1484	885.8	13.4863	885.8	13.4844	885.8	12.5812	885.8	11.8058
885.9	0	885.9	6.48322	885.9	8.60938	885.9	9.30157	885.9	10.2871	885.9	10.6629	885.9	11.3633	885.9	11.7832	885.9	11.8965	885.9	12.4402	885.9	12.8633	885.9	13.1609	885.9	13.4922	885.9	13.4941	885.9	12.5828	885.9	11.8055
886	0	886	6.48633	886	8.64063	886	9.31171	886	10.3086	886	10.6699	886	11.373	886	11.793	886	11.9121	886	12.4512	886	12.8906	886	13.1808	886	13.502	886	13.5059	886	12.6094	886	11.8223
886.1	0	886.1	6.48163	886.1	8.63672	886.1	9.29883	886.1	10.3203	886.1	10.6641	886.1	11.3633	886.1	11.7813	886.1	11.916	886.1	12.4484	886.1	12.8789	886.1	13.166	886.1	13.507	886.1	13.4816	886.1	12.5812	886.1	11.8223
886.2	0	886.2	6.46368	886.2	8.63947	886.2	9.28125	886.2	10.3184	886.2	10.6641	886.2	11.3535	886.2	11.7695	886.2	11.8789	886.2	12.4383	886.2	12.8836	886.2	13.1336	886.2	13.491	886.2	13.4695	886.2	12.5731	886.2	11.8164
886.3	0	886.3	6.49219	886.3	8.63397	886.3	9.26953	886.3	10.3125	886.3	10.6523	886.3	11.3594	886.3	11.7695	886.3	11.875	886.3	12.4551	886.3	12.8723	886.3	13.1476	886.3	13.4805	886.3	13.4629	886.3	12.582	886.3	11.8223
886.4	0	886.4	6.47772	886.4	8.63086	886.4	9.24725	886.4	10.3105	886.4	10.6309	886.4	11.3613	886.4	11.7473	886.4	11.8711	886.4	12.4387	886.4	12.875	886.4	13.1406	886.4	13.4621	886.4	13.4797	886.4	12.5871	886.4	11.8223
886.5	0	886.5	6.47461	886.5	8.63672	886.5	9.23047	886.5	10.3137	886.5	10.6281	886.5	11.3594	886.5	11.748	886.5	11.8644	886.5	12.4199	886.5	12.8672	886.5	13.1445	886.5	13.459	886.5	13.4883	886.5	12.5938	886.5	11.8203
886.6	0	886.6	6.48047	886.6	8.64178	886.6	9.24219	886.6	10.334	886.6	10.6426	886.6	11.3926	886.6	11.7715	886.6	11.8828	886.6	12.4355	886.6	12.8664	886.6	13.1652	886.6	13.4824	886.6	13.5234	886.6	12.6094	886.6	11.8312
886.7	0	886.7	6.45233	886.7	8.61133	886.7	9.22266	886.7	10.3105	886.7	10.6348	886.7	11.4016	886.7	11.7512	886.7	11.8613	886.7	12.418	886.7	12.8242	886.7	13.123	886.7	13.466	886.7	13.5031	886.7	12.5969	886.7	11.8184
886.8	0	886.8	6.43439	886.8	8.58282	886.8	9.20508	886.8	10.3066	886.8	10.6473	886.8	11.3895	886.8	11.7371	886.8	11.8652	886.8	12.4316	886.8	12.8105	886.8	13.0957	886.8	13.4656	886.8	13.4852	886.8	12.5887	886.8	11.7977
886.9	0	886.9	6.45703	886.9	8.56171	886.9	9.20117	886.9	10.2891	886.9	10.6652	886.9	11.4004	886.9	11.7344	886.9	11.8574	886.9	12.4512	886.9	12.8086	886.9	13.0879	886.9	13.4844	886.9	13.4777	886.9	12.5949	886.9	11.8
887	0	887	6.44531	887	8.5625	887	9.17694	887	10.2793	887	10.6543	887	11.3957	887	11.7414	887	11.8555	887	12.4375	887	12.8164	887	13.0762	887	13.4961	887	13.4707	887	12.5859	887	11.8105
887.1	0	887.1	6.43164	887.1	8.53906	887.1	9.16876	887.1	10.2793	887.1	10.6649	887.1	11.3895	887.1	11.7254	887.1	11.8672	887.1	12.416	887.1	12.8184	887.1	13.0781	887.1	13.4863	887.1	13.4629	887.1	12.5926	887.1	11.8016
887.2	0	887.2	6.41406	887.2	8.56445	887.2	9.17108	887.2	10.2793	887.2	10.6691	887.2	11.3887	887.2	11.718	887.2	11.8691	887.2	12.4141	887.2	12.8438	887.2	13.0781	887.2	13.4824	887.2	13.4727	887.2	12.6074	887.2	11.8195
887.3	0	887.3	6.41992	887.3	8.5672	887.3	9.16095	887.3	10.2617	887.3	10.6727	887.3	11.4102	887.3	11.7098	887.3	11.8887	887.3	12.4121	887.3	12.8418	887.3	13.0762	887.3	13.5047	887.3	13.4754	887.3	12.6191	887.3	11.8309
887.4	0	887.4	6.38477	887.4	8.53827	887.4	9.15039	887.4	10.2344	887.4	10.6555	887.4	11.3848	887.4	11.6992	887.4	11.8633	887.4	12.3848	887.4	12.8164	887.4	13.0586	887.4	13.4922	887.4	13.4582	887.4	12.5898	887.4	11.8223
887.5	0	887.5	6.38947	887.5	8.53595	887.5	9.16602	887.5	10.2383	887.5	10.6531	887.5	11.3945	887.5	11.7051	887.5	11.8602	887.5	12.3856	887.5	12.8387	887.5	13.075	887.5	13.5098	887.5	13.4676	887.5	12.5703	887.5	11.8359
887.6	0	887.6	6.41522	887.6	8.53436	887.6	9.17773	887.6	10.2422	887.6	10.6672	887.6	11.3965	887.6	11.6973	887.6	11.8605	887.6	12.3926	887.6	12.8605	887.6	13.0676	887.6	13.5391	887.6	13.4805	887.6	12.5801	887.6	11.8477
887.7	0	887.7	6.41406	887.7	8.51367	887.7	9.17188	887.7	10.209	887.7	10.6445	887.7	11.373	887.7	11.7031	887.7	11.8691	887.7	12.3918	887.7	12.8438	887.7	13.0625	887.7	13.5254	887.7	13.468	887.7	12.582	887.7	11.8418
887.8	0	887.8	6.409	887.8	8.53595	887.8	9.18555	887.8	10.209	887.8	10.6387	887.8	11.3926	887.8	11.7039	887.8	11.8641	887.8	12.3817	887.8	12.868	887.8	13.0945	887.8	13.5117	887.8	13.4695	887.8	12.5957	887.8	11.8418
887.9	0	887.9	6.43475	887.9	8.57538	887.9	9.21875	887.9	10.2344	887.9	10.6504	887.9	11.3984	887.9	11.7355	887.9	11.8801	887.9	12.3957	887.9	12.923	887.9	13.1191	887.9	13.5324	887.9	13.4902	887.9	12.6035	887.9	11.873
888	0	888	6.44531	888	8.5918	888	9.22461	888	10.2609	888	10.6465	888	11.4055	888	11.75	888	11.8848	888	12.4063	888	12.9551	888	13.1359	888	13.5313	888	13.509	888	12.6367	888	11.9035
888.1	0	888.1	6.45001	888.1	8.57111	888.1	9.23438	888.1	10.2527	888.1	10.6387	888.1	11.4012	888.1	11.7606	888.1	11.8828	888.1	12.4012	888.1	12.9559	888.1	13.1356	888.1	13.5164	888.1	13.5184	888.1	12.6152	888.1	11.8856
888.2	0	888.2	6.44647	888.2	8.57733	888.2	9.24023	888.2	10.2363	888.2	10.6563	888.2	11.4063	888.2	11.7473	888.2	11.8984	888.2	12.4074	888.2	12.9445	888.2	13.1301	888.2	13.5012	888.2	13.5254	888.2	12.6113	888.2	11.873
888.3	0	888.3	6.45508	888.3	8.56641	888.3	9.23438	888.3	10.2316	888.3	10.632	888.3	11.4016	888.3	11.7422	888.3	11.8828	888.3	12.3965	888.3	12.9277	888.3	13.127	888.3	13.5117	888.3	13.5266	888.3	12.6086	888.3	11.8723
888.4	0	888.4	6.43829	888.4	8.57892	888.4	9.22656	888.4	10.2195	888.4	10.6102	888.4	11.3856	888.4	11.7461	888.4	11.8535	888.4	12.4031	888.4	12.9109	888.4	13.1121	888.4	13.5125	888.4	13.5203	888.4	12.6004	888.4	11.8719
888.5	0	888.5	6.46014	888.5	8.60077	888.5	9.25	888.5	10.248	888.5	10.6465	888.5	11.3906	888.5	11.7832	888.5	11.9004	888.5	12.4172	888.5	12.9269	888.5	13.1379	888.5	13.5441	888.5	13.5383	888.5	12.625	888.5	11.8859
888.6	0	888.6	6.46875	888.6	8.5957	888.6	9.25391	888.6	10.2258	888.6	10.6602	888.6	11.3918	888.6	11.791	888.6	11.9238	888.6	12.4473	888.6	12.9258	888.6	13.1484	888.6	13.543	888.6	13.5273	888.6	12.6359	888.6	11.877
888.7	0	888.7	6.45703	888.7	8.57813	888.7	9.26251	888.7	10.2234	888.7	10.6406	888.7	11.3875	888.7	11.7676	888.7	11.909	888.7	12.4219	888.7	12.9023	888.7	13.1473	888.7	13.532	888.7	13.5164	888.7	12.6395	888.7	11.8719
888.8	0	888.8	6.45117	888.8	8.58594	888.8	9.28516	888.8	10.2266	888.8	10.6367	888.8	11.3976	888.8	11.7656	888.8	11.9016	888.8	12.4219	888.8	12.9023	888.8	13.1418	888.8	13.5363	888.8	13.5305	888.8	12.6543	888.8	11.8625
888.9	0	888.9	6.4375	888.9	8.55273	888.9	9.27069	888.9	10.1984	888.9	10.5918	888.9	11.3828	888.9	11.7363	888.9	11.8848	888.9	12.4082	888.9	12.8789	888.9	13.1172	888.9	13.5293	888.9	13.5117	888.9	12.625	888.9	11.8398
889	0	889	6.42694	889	8.52264	889	9.24805	889	10.1797	889	10.5695	889	11.3711	889	11.7219	889	11.875	889	12.3937	889	12.8613	889	13.0977	889	13.502	889	13.4863	889	12.6301	889	11.8234
889.1	0	889.1	6.39923	889.1	8.48712	889.1	9.23517	889.1	10.1492	889.1	10.5457	889.1	11.3594	889.1	11.7098	889.1	11.8457	889.1	12.366	889.1	12.8223	889.1	13.0723	889.1	13.4891	889.1	13.4442	889.1	12.6121	889.1	11.7957
889.2	0	889.2	6.38477	889.2	8.49609	889.2	9.23163	889.2	10.1398	889.2	10.5305	889.2	11.3574	889.2	11.7148	889.2	11.8301	889.2	12.3633	889.2	12.8145	889.2	13.0605	889.2	13.4953	889.2	13.4445	889.2	12.623	889.2	11.7832
889.3	0	889.3	6.39844	889.3	8.48358	889.3	9.24023	889.3	10.1621	889.3	10.502	889.3	11.3586	889.3	11.7101	889.3	11.8125	889.3	12.3508	889.3	12.8137	889.3	13.05	889.3	13.498	889.3	13.4297	889.3	12.623	889.3	11.7844
889.4	0	889.4	6.43475	889.4	8.49805	889.4	9.24335	889.4	10.1652	889.4	10.5195	889.4	11.3594	889.4	11.7305	889.4	11.8371	889.4	12.3652	889.4	12.8457	889.4	13.0605	889.4	13.5078	889.4	13.4387	889.4	12.6457	889.4	11.8086
889.5	0	889.5	6.42657	889.5	8.46954	889.5	9.21564	889.5	10.159	889.5	10.502	889.5	11.3289	889.5	11.7098	889.5	11.8426	889.5	12.3543	889.5	12.8387	889.5	13.0535	889.5	13.4707	889.5	13.4285	889.5	12.6063	889.5	11.825
889.6	0	889.6	6.44336	889.6	8.47772	889.6	9.22266	889.6	10.1855	889.6	10.5293	889.6	11.3605	889.6	11.7238	889.6	11.8516	889.6	12.3781	889.6	12.8625	889.6	13.091	889.6	13.4629	889.6	13.4492	889.6	12.6387	889.6	11.8477
889.7	0	889.7	6.45038	889.7	8.48633	889.7	9.22772	889.7	10.2062	889.7	10.5469	889.7	11.3613	889.7	11.7324	889.7	11.8488	889.7	12.3574	889.7	12.8574	889.7	13.0879	889.7	13.4641	889.7	13.4621	889.7	12.6476	889.7	11.8625
889.8	0	889.8	6.4422	889.8	8.49493	889.8	9.20782	889.8	10.1981	889.8	10.5293	889.8	11.3543	889.8	11.743	889.8	11.8445	889.8	12.3777	889.8	12.8398	889.8	13.0684	889.8	13.4402	889.8	13.4617	889.8	12.6375	889.8	11.8699
889.9	0	889.9	6.46484	889.9	8.50702	889.9	9.2168	889.9	10.2051	889.9	10.5195	889.9	11.3547	889.9	11.7531	889.9	11.8633	889.9	12.384	889.9	12.8496	889.9	13.0664	889.9	13.4414	889.9	13.4746	889.9	12.6289	889.9	11.8848
890	0	890	6.49884	890	8.52618	890	9.23633	890	10.2402	890	10.5848	890	11.3797	890	11.7684	890	11.8887	890	12.409	890	12.8738	890	13.0887	890	13.4746	890	13.4883	890	12.6641	890	11.9355
890.1	0	890.1	6.51093	890.1	8.5332	890.1	9.24414	890.1	10.2461	890.1	10.6008	890.1	11.3867	890.1	11.7922	890.1	11.8906	890.1	12.4133	890.1	12.8723	890.1	13.1047	890.1	13.4863	890.1	13.5137	890.1	12.6563	890.1	11.9414
890.2	0	890.2	6.49805	890.2	8.54803	890.2	9.25507	890.2	10.2355	890.2	10.6367	890.2	11.3781	890.2	11.7676	890.2	11.9141	890.2	12.4121	890.2	12.873	890.2	13.1172	890.2	13.5098	890.2	13.5352	890.2	12.6418	890.2	11.9531
890.3	0	890.3	6.47968	890.3	8.55078	890.3	9.24023	890.3	10.2188	890.3	10.625	890.3	11.3828	890.3	11.7461	890.3	11.9434	890.3	12.4082	890.3	12.873	890.3	13.1094	890.3	13.5012	890.3	13.5391	890.3	12.6387	890.3	11.9551
890.4	0	890.4	6.51056	890.4	8.58594	890.4	9.26056	890.4	10.2344	890.4	10.668	890.4	11.4051	890.4	11.7715	890.4	11.9941	890.4	12.4598	890.4	12.9121	890.4	13.1445	890.4	13.532	890.4	13.5918	890.4	12.6699	890.4	11.9949
890.5	0	890.5	6.49805	890.5	8.57813	890.5	9.25897	890.5	10.252	890.5	10.6875	890.5	11.4094	890.5	11.7539	890.5	12.0039	890.5	12.466	890.5	12.9141	890.5	13.1582	890.5	13.5109	890.5	13.5938	890.5	12.6602	890.5	11.9816
890.6	0	890.6	6.51093	890.6	8.57813	890.6	9.27539	890.6	10.2559	890.6	10.6906	890.6	11.4258	890.6	11.7473	890.6	12.0051	890.6	12.4766	890.6	12.9094	890.6	13.1563	890.6	13.5215	890.6	13.6035	890.6	12.6855	890.6	11.9746
890.7	0	890.7	6.51837	890.7	8.58478	890.7	9.30353	890.7	10.2469	890.7	10.6844	890.7	11.418	890.7	11.7488	890.7	11.9871	890.7	12.4598	890.7	12.9188	890.7	13.1387	890.7	13.5293	890.7	13.6074	890.7	12.7	890.7	11.9551
890.8	0	890.8	6.50977	890.8	8.58124	890.8	9.32227	890.8	10.2648	890.8	10.6836	890.8	11.4102	890.8	11.7394	890.8	11.9902	890.8	12.4707	890.8	12.9063	890.8	13.1406	890.8	13.5039	890.8	13.6074	890.8	12.7199	890.8	11.9668
890.9	0	890.9	6.50311	890.9	8.56445	890.9	9.30975	890.9	10.2617	890.9	10.6867	890.9	11.3984	890.9	11.7285	890.9	11.9621	890.9	12.4543	890.9	12.8918	890.9	13.1406	890.9	13.5313	890.9	13.6016	890.9	12.6953	890.9	11.9269
891	0	891	6.51056	891	8.55664	891	9.31134	891	10.2781	891	10.7039	891	11.4082	891	11.7254	891	11.9734	891	12.4695	891	12.909	891	13.1641	891	13.5555	891	13.5945	891	12.7098	891	11.9402
891.1	0	891.1	6.50116	891.1	8.54102	891.1	9.27264	891.1	10.2805	891.1	10.6992	891.1	11.4004	891.1	11.7277	891.1	11.9434	891.1	12.4621	891.1	12.8996	891.1	13.1699	891.1	13.5383	891.1	13.5891	891.1	12.7043	891.1	11.9355
891.2	0	891.2	6.50586	891.2	8.54688	891.2	9.27344	891.2	10.2637	891.2	10.7004	891.2	11.4004	891.2	11.7617	891.2	11.9562	891.2	12.4707	891.2	12.9023	891.2	13.1895	891.2	13.5352	891.2	13.5773	891.2	12.709	891.2	11.9512
891.3	0	891.3	6.5047	891.3	8.54297	891.3	9.26563	891.3	10.2918	891.3	10.7293	891.3	11.4375	891.3	11.7684	891.3	11.9512	891.3	12.4949	891.3	12.9149	891.3	13.207	891.3	13.5566	891.3	13.5828	891.3	12.743	891.3	11.9668
891.4	0	891.4	6.5246	891.4	8.54297	891.4	9.2793	891.4	10.3184	891.4	10.7285	891.4	11.4453	891.4	11.7883	891.4	11.9492	891.4	12.5266	891.4	12.9348	891.4	13.209	891.4	13.5742	891.4	13.5879	891.4	12.7648	891.4	11.9902
891.5	0	891.5	6.51563	891.5	8.52655	891.5	9.27344	891.5	10.3301	891.5	10.6965	891.5	11.4121	891.5	11.7754	891.5	11.9199	891.5	12.5078	891.5	12.9219	891.5	13.2121	891.5	13.5684	891.5	13.5605	891.5	12.7441	891.5	11.9941
891.6	0	891.6	6.51563	891.6	8.51367	891.6	9.25116	891.6	10.3117	891.6	10.6699	891.6	11.3723	891.6	11.7695	891.6	11.9055	891.6	12.4738	891.6	12.9043	891.6	13.2031	891.6	13.5449	891.6	13.5441	891.6	12.75	891.6	11.9777
891.7	0	891.7	6.53516	891.7	8.55939	891.7	9.26056	891.7	10.3074	891.7	10.6738	891.7	11.3777	891.7	11.8184	891.7	11.9129	891.7	12.4793	891.7	12.9238	891.7	13.2293	891.7	13.5762	891.7	13.577	891.7	12.7684	891.7	11.9949
891.8	0	891.8	6.53516	891.8	8.57147	891.8	9.26288	891.8	10.3254	891.8	10.6973	891.8	11.3859	891.8	11.8379	891.8	11.9172	891.8	12.5	891.8	12.9355	891.8	13.216	891.8	13.5996	891.8	13.5938	891.8	12.7805	891.8	12.002
891.9	0	891.9	6.53711	891.9	8.56525	891.9	9.23907	891.9	10.3309	891.9	10.6942	891.9	11.3836	891.9	11.8445	891.9	11.95	891.9	12.5203	891.9	12.9461	891.9	13.2332	891.9	13.6152	891.9	13.5977	891.9	12.7684	891.9	12.0059
892	0	892	6.55273	892	8.56952	892	9.23047	892	10.3457	892	10.7023	892	11.3867	892	11.8516	892	11.9707	892	12.5383	892	12.9805	892	13.2422	892	13.5938	892	13.5938	892	12.7629	892	12.0078
892.1	0	892.1	6.53906	892.1	8.54297	892.1	9.21991	892.1	10.3449	892.1	10.6973	892.1	11.3918	892.1	11.8625	892.1	11.9688	892.1	12.5254	892.1	13.0031	892.1	13.2355	892.1	13.6016	892.1	13.5715	892.1	12.7656	892.1	12.0305
892.2	0	892.2	6.5293	892.2	8.56134	892.2	9.25079	892.2	10.3348	892.2	10.7098	892.2	11.407	892.2	11.8699	892.2	11.9785	892.2	12.5359	892.2	13.0086	892.2	13.2371	892.2	13.6238	892.2	13.5926	892.2	12.7734	892.2	12.0438
892.3	0	892.3	6.5332	892.3	8.57147	892.3	9.24219	892.3	10.3312	892.3	10.7062	892.3	11.4199	892.3	11.8672	892.3	12.0039	892.3	12.5344	892.3	13.0176	892.3	13.2363	892.3	13.632	892.3	13.5996	892.3	12.7734	892.3	12.0547
