Cycle: 15  SMARTA2-9V  195 nM_X	Cycle: 15  SMARTA2-9V  195 nM_Y	Cycle: 16  SMARTA2-9V  390 nM_X	Cycle: 16  SMARTA2-9V  390 nM_Y	Cycle: 17  SMARTA2-9V  780 nM_X	Cycle: 17  SMARTA2-9V  780 nM_Y	Cycle: 18  SMARTA2-9V  1560 nM_X	Cycle: 18  SMARTA2-9V  1560 nM_Y	Cycle: 19  SMARTA2-9V  3125 nM_X	Cycle: 19  SMARTA2-9V  3125 nM_Y	Cycle: 20  SMARTA2-9V  6250 nM_X	Cycle: 20  SMARTA2-9V  6250 nM_Y	Cycle: 21  SMARTA2-9V  12500 nM_X	Cycle: 21  SMARTA2-9V  12500 nM_Y	Cycle: 22  SMARTA2-9V  25000 nM_X	Cycle: 22  SMARTA2-9V  25000 nM_Y	Cycle: 23  SMARTA2-9V  50000 nM_X	Cycle: 23  SMARTA2-9V  50000 nM_Y	Cycle: 24  SMARTA2-9V  100000 nM_X	Cycle: 24  SMARTA2-9V  100000 nM_Y
-48,96	0,124393	-48,96	0,104187	-48,96	0,20612	-48,96	0,141907	-48,96	0,205448	-48,96	-0,222717	-48,96	-0,202511	-48,96	-0,126156	-48,96	-0,256222	-48,96	-0,194763
-48,86	0,138	-48,86	0,0975342	-48,86	0,190796	-48,86	0,147766	-48,86	0,181946	-48,86	-0,211792	-48,86	-0,220947	-48,8599	-0,142574	-48,86	-0,233643	-48,86	-0,203369
-48,76	0,159485	-48,76	0,0776367	-48,76	0,215027	-48,76	0,165344	-48,7599	0,182007	-48,76	-0,198486	-48,76	-0,217407	-48,7599	-0,135132	-48,76	-0,232849	-48,76	-0,223267
-48,66	0,175903	-48,66	0,0748901	-48,66	0,197449	-48,66	0,173157	-48,66	0,17804	-48,66	-0,189514	-48,66	-0,208435	-48,66	-0,146545	-48,66	-0,232056	-48,66	-0,218201
-48,56	0,167297	-48,56	0,0690308	-48,56	0,152527	-48,56	0,155579	-48,5599	0,152729	-48,56	-0,19928	-48,56	-0,231873	-48,5599	-0,1945	-48,56	-0,251221	-48,56	-0,220154
-48,46	0,178326	-48,46	0,0846558	-48,46	0,172161	-48,46	0,151672	-48,46	0,164471	-48,46	-0,19812	-48,46	-0,203266	-48,46	-0,163227	-48,46	-0,244465	-48,46	-0,206482
-48,36	0,216919	-48,36	0,100281	-48,36	0,222839	-48,36	0,17511	-48,36	0,217102	-48,36	-0,183655	-48,36	-0,172485	-48,3599	-0,139797	-48,36	-0,240662	-48,36	-0,169373
-48,26	0,215332	-48,26	0,103394	-48,26	0,215027	-48,26	0,192688	-48,2599	0,201576	-48,26	-0,177795	-48,26	-0,162354	-48,2599	-0,139793	-48,26	-0,223083	-48,26	-0,173279
-48,16	0,238403	-48,16	0,122559	-48,16	0,224792	-48,16	0,198547	-48,16	0,211243	-48,16	-0,150452	-48,16	-0,154907	-48,16	-0,122314	-48,16	-0,18988	-48,16	-0,151794
-48,06	0,241516	-48,06	0,117859	-48,06	0,213867	-48,06	0,191528	-48,0599	0,193764	-48,06	-0,134033	-48,06	-0,147888	-48,0599	-0,115562	-48,06	-0,187134	-48,06	-0,141235
-47,96	0,229866	-47,96	0,149109	-47,96	0,229927	-47,96	0,189941	-47,96	0,199593	-47,96	-0,10553	-47,96	-0,14196	-47,96	-0,105461	-47,96	-0,158562	-47,96	-0,115479
-47,86	0,218079	-47,86	0,154968	-47,86	0,215027	-47,86	0,163391	-47,86	0,174133	-47,86	-0,107483	-47,86	-0,181091	-47,8599	-0,163239	-47,86	-0,168396	-47,86	-0,118591
-47,76	0,241516	-47,76	0,153015	-47,76	0,268555	-47,76	0,17511	-47,7599	0,206272	-47,76	-0,111389	-47,76	-0,121704	-47,7599	-0,115566	-47,76	-0,172302	-47,76	-0,0826416
-47,66	0,245422	-47,66	0,151062	-47,66	0,257202	-47,66	0,149719	-47,66	0,216309	-47,66	-0,117249	-47,66	-0,125244	-47,66	-0,111389	-47,66	-0,178162	-47,66	-0,0666504
-47,56	0,202454	-47,56	0,13739	-47,56	0,223633	-47,56	0,132141	-47,5599	0,148819	-47,56	-0,140686	-47,56	-0,177185	-47,5599	-0,156601	-47,56	-0,176208	-47,56	-0,118591
-47,46	0,218143	-47,46	0,123718	-47,46	0,248295	-47,46	0,145813	-47,46	0,160526	-47,46	-0,13092	-47,46	-0,175167	-47,46	-0,132015	-47,46	-0,169491	-47,46	-0,111938
-47,36	0,219238	-47,36	0,123718	-47,36	0,225952	-47,36	0,134094	-47,36	0,145996	-47,36	-0,117249	-47,36	-0,194763	-47,3599	-0,132832	-47,36	-0,175049	-47,36	-0,111572
-47,26	0,173157	-47,26	0,124878	-47,26	0,195496	-47,26	0,11377	-47,2599	0,117531	-47,26	-0,113342	-47,26	-0,22406	-47,2599	-0,139854	-47,26	-0,191833	-47,26	-0,145935
-47,16	0,136047	-47,16	0,113953	-47,16	0,199402	-47,16	0,0891724	-47,16	0,111633	-47,16	-0,113342	-47,16	-0,252197	-47,16	-0,157471	-47,16	-0,205505	-47,16	-0,16626
-47,06	0,118469	-47,06	0,100281	-47,06	0,177917	-47,06	0,0715942	-47,0599	0,0815659	-47,06	-0,153198	-47,06	-0,270935	-47,0599	-0,173073	-47,06	-0,22113	-47,06	-0,218201
-46,96	0,094265	-46,96	0,0905151	-46,96	0,189663	-46,96	0,0219727	-46,96	0,0218163	-46,96	-0,195374	-46,96	-0,317783	-46,96	-0,184788	-46,96	-0,2551	-46,96	-0,265869
-46,86	0,0704346	-46,86	0,0581055	-46,86	0,170898	-46,86	-0,0252686	-46,86	-0,0348511	-46,86	-0,223877	-46,86	-0,332642	-46,8599	-0,196476	-46,86	-0,300415	-46,86	-0,303345
-46,76	0,0872192	-46,76	0,0701904	-46,76	0,177124	-46,76	-0,019043	-46,7599	-0,0308838	-46,76	-0,213745	-46,76	-0,29126	-46,7599	-0,153503	-46,76	-0,290283	-46,76	-0,283447
-46,66	0,114563	-46,66	0,0592651	-46,66	0,18573	-46,66	-0,0377808	-46,66	-9,46045e-3	-46,66	-0,210205	-46,66	-0,270142	-46,66	-0,178955	-46,66	-0,280884	-46,66	-0,274048
-46,56	0,114563	-46,56	0,0436401	-46,56	0,170105	-46,56	-0,0272217	-46,5599	-7,43866e-3	-46,56	-0,203186	-46,56	-0,249451	-46,5599	-0,176933	-46,56	-0,273865	-46,56	-0,272888
-46,46	0,129105	-46,46	0,0436401	-46,46	0,15065	-46,46	-8,48389e-3	-46,46	0,0246124	-46,46	-0,183655	-46,46	-0,241562	-46,46	-0,169113	-46,46	-0,285507	-46,46	-0,253357
-46,36	0,141907	-46,36	0,0377808	-46,36	0,15918	-46,36	0,036438	-46,36	0,0725708	-46,36	-0,173889	-46,36	-0,229919	-46,3599	-0,163258	-46,36	-0,269958	-46,36	-0,241638
-46,26	0,118469	-46,26	0,0444336	-46,26	0,166199	-46,26	0,0802002	-46,2599	0,0910072	-46,26	-0,16217	-46,26	-0,216248	-46,2599	-0,163265	-46,26	-0,266052	-46,26	-0,21936
-46,16	0,102844	-46,16	0,0455933	-46,16	0,181824	-46,16	0,10675	-46,16	0,107727	-46,16	-0,177002	-46,16	-0,211548	-46,16	-0,188721	-46,16	-0,264099	-46,16	-0,222107
-46,06	0,115723	-46,06	0,0447998	-46,06	0,182983	-46,06	0,137207	-46,0599	0,112869	-46,06	-0,176636	-46,06	-0,199463	-46,0599	-0,184738	-46,06	-0,251221	-46,06	-0,213135
-45,96	0,136116	-45,96	0,0534058	-45,96	0,213142	-45,96	0,17981	-45,96	0,140999	-45,96	-0,148499	-45,96	-0,198601	-45,96	-0,167168	-45,96	-0,236687	-45,96	-0,190857
-45,86	0,139954	-45,86	0,0534058	-45,86	0,234558	-45,86	0,192688	-45,86	0,154602	-45,86	-0,138733	-45,86	-0,186951	-45,8599	-0,139824	-45,86	-0,247681	-45,86	-0,184998
-45,76	0,136047	-45,76	0,0631714	-45,76	0,246277	-45,76	0,186829	-45,7599	0,166382	-45,76	-0,13678	-45,76	-0,208435	-45,7599	-0,135925	-45,76	-0,238708	-45,76	-0,19281
-45,66	0,136047	-45,66	0,0494995	-45,66	0,230652	-45,66	0,179016	-45,66	0,147583	-45,66	-0,154358	-45,66	-0,229919	-45,66	-0,153564	-45,66	-0,256287	-45,66	-0,194763
-45,56	0,151672	-45,56	0,065918	-45,56	0,236511	-45,56	0,198547	-45,5599	0,178104	-45,56	-0,142639	-45,56	-0,216248	-45,5599	-0,130062	-45,56	-0,238708	-45,56	-0,173279
-45,46	0,150951	-45,46	0,0760498	-45,46	0,233837	-45,46	0,215332	-45,46	0,157787	-45,46	-0,13678	-45,46	-0,226734	-45,46	-0,130054	-45,46	-0,235523	-45,46	-0,163513
-45,36	0,17981	-45,36	0,0787964	-45,36	0,254883	-45,36	0,23175	-45,36	0,162415	-45,36	-0,121155	-45,36	-0,213501	-45,3599	-0,114441	-45,36	-0,217224	-45,36	-0,159607
-45,26	0,171204	-45,26	0,0592651	-45,26	0,232605	-45,26	0,20636	-45,2599	0,137089	-45,26	-0,150452	-45,26	-0,220154	-45,2599	-0,11639	-45,26	-0,22113	-45,26	-0,163513
-45,16	0,177063	-45,16	0,0534058	-45,16	0,224792	-45,16	0,191528	-45,16	0,127258	-45,16	-0,16217	-45,16	-0,241638	-45,16	-0,10083	-45,16	-0,215271	-45,16	-0,151794
-45,06	0,194641	-45,06	0,0612183	-45,06	0,228699	-45,06	0,188782	-45,0599	0,121456	-45,06	-0,160217	-45,06	-0,245544	-45,0599	-0,100773	-45,06	-0,207458	-45,06	-0,140076
-44,96	0,18298	-44,96	0,0592651	-44,96	0,195553	-44,96	0,16925	-44,96	0,0941124	-44,96	-0,156311	-44,96	-0,263065	-44,96	-0,109745	-44,96	-0,22028	-44,96	-0,153748
-44,86	0,159485	-44,86	0,0475464	-44,86	0,172058	-44,86	0,141907	-44,86	0,0764771	-44,86	-0,158264	-44,86	-0,257263	-44,8599	-0,120293	-44,86	-0,225037	-44,86	-0,188904
-44,76	0,17041	-44,76	0,0604248	-44,76	0,15564	-44,76	0,121582	-44,7599	0,056221	-44,76	-0,133667	-44,76	-0,263916	-44,7599	-0,134758	-44,76	-0,219971	-44,76	-0,209229
-44,66	0,173157	-44,66	0,0463867	-44,66	0,136902	-44,66	0,138	-44,66	0,0569458	-44,66	-0,125061	-44,66	-0,231079	-44,66	-0,118408	-44,66	-0,219177	-44,66	-0,211548
-44,56	0,16925	-44,56	0,0592651	-44,56	0,129089	-44,56	0,145813	-44,5599	0,0714798	-44,56	-0,111389	-44,56	-0,229919	-44,5599	-0,120293	-44,56	-0,225037	-44,56	-0,227966
-44,46	0,159557	-44,46	0,0670776	-44,46	0,137768	-44,46	0,160278	-44,46	0,0609245	-44,46	-0,109436	-44,46	-0,237659	-44,46	-0,120289	-44,46	-0,230824	-44,46	-0,243591
-44,36	0,170044	-44,36	0,0944214	-44,36	0,152527	-44,36	0,16925	-44,36	0,0881958	-44,36	-0,0957642	-44,36	-0,233826	-44,3599	-0,137882	-44,36	-0,238708	-44,36	-0,261169
-44,26	0,145813	-44,26	0,0827026	-44,26	0,125183	-44,26	0,16925	-44,2599	0,0687294	-44,26	-0,142639	-44,26	-0,267029	-44,2599	-0,161312	-44,26	-0,260193	-44,26	-0,276794
-44,16	0,136047	-44,16	0,0991211	-44,16	0,117371	-44,16	0,157532	-44,16	0,0432739	-44,16	-0,152405	-44,16	-0,261169	-44,16	-0,169189	-44,16	-0,266052	-44,16	-0,284607
-44,06	0,134094	-44,06	0,110046	-44,06	0,115417	-44,06	0,182922	-44,0599	0,0569992	-44,06	-0,148499	-44,06	-0,253357	-44,0599	-0,186714	-44,06	-0,266052	-44,06	-0,272888
-43,96	0,10096	-43,96	0,0846558	-43,96	0,0764236	-43,96	0,163391	-43,96	0,0120926	-43,96	-0,191467	-43,96	-0,296257	-43,96	-0,214043	-43,96	-0,290581	-43,96	-0,294373
-43,86	0,100891	-43,86	0,0768433	-43,86	0,076355	-43,86	0,153625	-43,86	0,0178833	-43,86	-0,202393	-43,86	-0,282654	-43,8599	-0,215206	-43,86	-0,28363	-43,86	-0,268982
-43,76	0,0961914	-43,76	0,0799561	-43,76	0,0853271	-43,76	0,133301	-43,7599	-2,37656e-3	-43,76	-0,219604	-43,76	-0,29126	-43,7599	-0,218746	-43,76	-0,290283	-43,76	-0,273682
-43,66	0,0794067	-43,66	0,072937	-43,66	0,0744019	-43,66	0,139954	-43,66	-9,46045e-3	-43,66	-0,22467	-43,66	-0,299438	-43,66	-0,219971	-43,66	-0,291443	-43,66	-0,270935
-43,56	0,0657349	-43,56	0,0905151	-43,56	0,0802612	-43,56	0,138	-43,5599	-3,53241e-3	-43,56	-0,220764	-43,56	-0,267029	-43,5599	-0,200371	-43,56	-0,260193	-43,56	-0,265076
-43,46	0,0587845	-43,46	0,0963745	-43,46	0,0744705	-43,46	0,130188	-43,46	-9,39178e-3	-43,46	-0,228577	-43,46	-0,257195	-43,46	-0,20623	-43,46	-0,242546	-43,46	-0,244751
-43,36	0,0618286	-43,36	0,0905151	-43,36	0,0704956	-43,36	0,122375	-43,36	-4,76074e-3	-43,36	-0,250061	-43,36	-0,245544	-43,3599	-0,190613	-43,36	-0,236755	-43,36	-0,233826
-43,26	0,0618286	-43,26	0,072937	-43,26	0,0548706	-43,26	0,10675	-43,2599	-0,0308723	-43,26	-0,257874	-43,26	-0,247498	-43,2599	-0,184742	-43,26	-0,244568	-43,26	-0,243591
-43,16	0,0618286	-43,16	0,0756836	-43,16	0,0646362	-43,16	0,0938721	-43,16	-0,0172729	-43,16	-0,23053	-43,16	-0,216248	-43,16	-0,178955	-43,16	-0,216431	-43,16	-0,216248
-43,06	0,0618286	-43,06	0,0651245	-43,06	0,0509644	-43,06	0,0930786	-43,0599	-0,0172081	-43,06	-0,248108	-43,06	-0,216248	-43,0599	-0,170284	-43,06	-0,199646	-43,06	-0,227966
-42,96	0,0591621	-42,96	0,0545654	-42,96	0,043232	-42,96	0,0825195	-42,96	-8,22067e-3	-42,96	-0,239136	-42,96	-0,199383	-42,96	-0,160137	-42,96	-0,208172	-42,96	-0,248291
-42,86	0,0696411	-42,86	0,0963745	-42,86	0,0783081	-42,86	0,0950317	-42,86	0,0296021	-42,86	-0,195374	-42,86	-0,154907	-42,8599	-0,151539	-42,86	-0,178162	-42,86	-0,245544
-42,76	0,0462036	-42,76	0,0905151	-42,76	0,0861206	-42,76	0,11261	-42,7599	0,0414009	-42,76	-0,19342	-42,76	-0,142029	-42,7599	-0,143719	-42,76	-0,174255	-42,76	-0,257263
-42,66	0,0637817	-42,66	0,10614	-42,66	0,0939331	-42,66	0,151672	-42,66	0,0706177	-42,66	-0,169189	-42,66	-0,112732	-42,66	-0,155518	-42,66	-0,150818	-42,66	-0,222107
-42,56	0,0755005	-42,56	0,123718	-42,56	0,101746	-42,56	0,147766	-42,5599	0,0609055	-42,56	-0,156311	-42,56	-0,116638	-42,5599	-0,162117	-42,56	-0,16449	-42,56	-0,204529
-42,46	0,070507	-42,46	0,0944214	-42,46	0,08424	-42,46	0,132141	-42,46	0,0519524	-42,46	-0,156311	-42,46	-0,155628	-42,46	-0,221058	-42,46	-0,191761	-42,46	-0,216248
-42,36	0,0813599	-42,36	0,0932617	-42,36	0,0939331	-42,36	0,149719	-42,36	0,0823364	-42,36	-0,160217	-42,36	-0,128357	-42,3599	-0,190605	-42,36	-0,187927	-42,36	-0,205688
-42,26	0,0755005	-42,26	0,100281	-42,26	0,105652	-42,26	0,155579	-42,2599	0,0921669	-42,26	-0,170776	-42,26	-0,149841	-42,2599	-0,17889	-42,26	-0,161743	-42,26	-0,196716
-42,16	0,0715942	-42,16	0,0944214	-42,16	0,103699	-42,16	0,157532	-42,16	0,101868	-42,16	-0,181702	-42,16	-0,16156	-42,16	-0,200439	-42,16	-0,15863	-42,16	-0,177185
-42,06	0,0950317	-42,06	0,110046	-42,06	0,109558	-42,06	0,157532	-42,0599	0,0902138	-42,06	-0,188721	-42,06	-0,171326	-42,0599	-0,204281	-42,06	-0,134399	-42,06	-0,164673
-41,96	0,0970497	-41,96	0,113953	-41,96	0,10181	-41,96	0,124329	-41,96	0,078495	-41,96	-0,185608	-41,96	-0,165401	-41,96	-0,219906	-41,96	-0,123409	-41,96	-0,166626
-41,86	0,100098	-41,86	0,103394	-41,86	0,0814209	-41,86	0,117676	-41,86	0,081543	-41,86	-0,184448	-41,86	-0,154541	-41,8599	-0,22266	-41,86	-0,105896	-41,86	-0,158447
-41,76	0,0794067	-41,76	0,0787964	-41,76	0,0333862	-41,76	0,0696411	-41,7599	0,0589638	-41,76	-0,207092	-41,76	-0,163513	-41,7599	-0,213253	-41,76	-0,125427	-41,76	-0,182251
-41,66	0,0852661	-41,66	0,0553589	-41,66	9,94873e-3	-41,66	0,0559692	-41,66	0,0706177	-41,66	-0,205139	-41,66	-0,154907	-41,66	-0,221924	-41,66	-0,130493	-41,66	-0,188904
-41,56	0,0657349	-41,56	0,0162964	-41,56	0,0158081	-41,56	0,0579224	-41,5599	0,0570068	-41,56	-0,202393	-41,56	-0,151794	-41,5599	-0,207397	-41,56	-0,134399	-41,56	-0,186157
-41,46	0,0306549	-41,46	-0,0169067	-41,46	0,0119781	-41,46	0,0450439	-41,46	0,0675812	-41,46	-0,207092	-41,46	-0,162643	-41,46	-0,223801	-41,46	-0,13707	-41,46	-0,214294
-41,36	0,0305786	-41,36	0,010437	-41,36	0,0322266	-41,36	0,0657349	-41,36	0,111633	-41,36	-0,212158	-41,36	-0,147888	-41,3599	-0,217155	-41,36	-0,126587	-41,36	-0,195923
-41,26	0,0344849	-41,26	4,57764e-3	-41,26	0,0372925	-41,26	0,0618286	-41,2599	0,128113	-41,26	-0,201233	-41,26	-0,164673	-41,2599	-0,238647	-41,26	-0,129333	-41,26	-0,184998
-41,16	0,0403442	-41,16	-8,30078e-3	-41,16	0,0431519	-41,16	0,0637817	-41,16	0,111633	-41,16	-0,214111	-41,16	-0,186951	-41,16	-0,255127	-41,16	-0,140259	-41,16	-0,18811
-41,06	0,0403442	-41,06	4,57764e-3	-41,06	0,0517578	-41,06	0,0762939	-41,0599	0,0988045	-41,06	-0,206299	-41,06	-0,180298	-41,0599	-0,224987	-41,06	-0,13324	-41,06	-0,172485
-40,96	0,0208817	-40,96	-0,0247192	-40,96	0,0451736	-40,96	0,0587158	-40,96	0,0511551	-40,96	-0,234436	-40,96	-0,220085	-40,96	-0,23278	-40,96	-0,157768	-40,96	-0,190857
-40,86	0,0352783	-40,86	-0,0239258	-40,86	0,0654297	-40,86	0,0794067	-40,86	0,0518799	-40,86	-0,221924	-40,86	-0,240845	-40,8599	-0,223022	-40,86	-0,138306	-40,86	-0,151001
-40,76	0,0239258	-40,76	5,7373e-3	-40,76	0,0638428	-40,76	0,0657349	-40,7599	0,0179367	-40,76	-0,252808	-40,76	-0,257263	-40,7599	-0,230476	-40,76	-0,134033	-40,76	-0,13501
-40,66	0,0110474	-40,66	-0,0512695	-40,66	0,0322266	-40,66	0,0509033	-40,66	-0,0133667	-40,66	-0,272705	-40,66	-0,282654	-40,66	-0,269958	-40,66	-0,131287	-40,66	-0,115845
-40,56	3,23486e-3	-40,56	-0,0665283	-40,56	0,0119019	-40,56	0,0258789	-40,5599	-0,0680008	-40,56	-0,293823	-40,56	-0,331482	-40,5599	-0,283211	-40,56	-0,137146	-40,56	-0,105713
-40,46	-0,0338058	-40,46	-0,0922852	-40,46	-0,0106735	-40,46	-0,0174561	-40,46	-0,0972824	-40,46	-0,307861	-40,46	-0,347038	-40,46	-0,265984	-40,46	-0,133171	-40,46	-0,106079
-40,36	-0,0455933	-40,36	-0,0665283	-40,36	7,20215e-3	-40,36	-0,0162964	-40,36	-0,0739136	-40,36	-0,317261	-40,36	-0,311951	-40,3599	-0,225758	-40,36	-0,13208	-40,36	-0,101807
-40,26	-0,0311279	-40,26	-0,0649414	-40,26	0,0224609	-40,26	7,14111e-3	-40,2599	-0,0875168	-40,26	-0,284424	-40,26	-0,274048	-40,2599	-0,178886	-40,26	-0,109009	-40,26	-0,0892944
-40,16	-0,0405273	-40,16	-0,0657349	-40,16	0,0431519	-40,16	0,0110474	-40,16	-0,0739136	-40,16	-0,253967	-40,16	-0,242432	-40,16	-0,148499	-40,16	-0,10083	-40,16	-0,109619
-40,06	-0,0213623	-40,06	-0,0169067	-40,06	0,0771484	-40,06	0,0333252	-40,0599	1,17493e-3	-40,06	-0,169189	-40,06	-0,168579	-40,0599	-0,094101	-40,06	-0,0824585	-40,06	-0,0853882
-39,96	-4,50134e-3	-39,96	-5,18799e-3	-39,96	0,0873566	-39,96	0,0473633	-39,96	0,0523224	-39,96	-0,125854	-39,96	-0,144699	-39,96	-0,0917816	-39,96	-0,0714569	-39,96	-0,0705566
-39,86	0,0333252	-39,86	8,48389e-3	-39,86	0,115417	-39,86	0,0919189	-39,86	0,112427	-39,86	-0,0734863	-39,86	-0,119751	-39,8599	-0,0890427	-39,86	-0,0707397	-39,86	-0,0502319
-39,76	0,0454102	-39,76	6,71387e-4	-39,76	0,142761	-39,76	0,117676	-39,7599	0,142162	-39,76	-0,0672607	-39,76	-0,0842285	-39,7599	-0,10741	-39,76	-0,0812988	-39,76	-0,0549316
-39,66	0,0489502	-39,66	-3,23486e-3	-39,66	0,202148	-39,66	0,154419	-39,66	0,181946	-39,66	-0,0371704	-39,66	-0,0873413	-39,66	-0,0793457	-39,66	-0,0687866	-39,66	-0,0463257
-39,56	0,0629883	-39,56	0,0436401	-39,56	0,239624	-39,56	0,193848	-39,5599	0,193731	-39,56	-0,0352173	-39,56	-0,0998535	-39,5599	-0,0644474	-39,56	-0,067627	-39,56	-0,0412598
-39,46	0,0568142	-39,46	0,0678711	-39,46	0,266653	-39,46	0,199341	-39,46	0,195669	-39,46	-0,0614014	-39,46	-0,0931492	-39,46	-0,059763	-39,46	-0,0628757	-39,46	-0,0220947
-39,36	0,0688477	-39,36	0,0740967	-39,36	0,268921	-39,36	0,187988	-39,36	0,181152	-39,36	-0,0957642	-39,36	-0,119385	-39,3599	-0,0918064	-39,36	-0,0687866	-39,36	-0,0412598
-39,26	0,0930786	-39,26	0,0787964	-39,26	0,222046	-39,26	0,164551	-39,2599	0,134325	-39,26	-0,0985107	-39,26	-0,154541	-39,2599	-0,121107	-39,26	-0,0734863	-39,26	-0,0471191
-39,16	0,0930786	-39,16	0,0670776	-39,16	0,205261	-39,16	0,138	-39,16	0,10968	-39,16	-0,140686	-39,16	-0,181091	-39,16	-0,139893	-39,16	-0,109802	-39,16	-0,0658569
-39,06	0,0958252	-39,06	0,0651245	-39,06	0,187683	-39,06	0,114563	-39,0599	0,0843334	-39,06	-0,13678	-39,06	-0,171326	-39,0599	-0,139055	-39,06	-0,13324	-39,06	-0,0678101
-38,96	0,0864811	-38,96	0,0221558	-38,96	0,143976	-38,96	0,0668945	-38,96	0,030817	-38,96	-0,155151	-38,96	-0,198614	-38,96	-0,169928	-38,96	-0,163275	-38,96	-0,115479
-38,86	0,0637817	-38,86	-5,18799e-3	-38,86	0,119324	-38,86	0,0422974	-38,86	0,0100708	-38,86	-0,152405	-38,86	-0,202576	-38,8599	-0,174986	-38,86	-0,191833	-38,86	-0,140076
-38,76	0,0509033	-38,76	-5,18799e-3	-38,76	0,106445	-38,76	0,0227661	-38,7599	-0,0113525	-38,76	-0,173096	-38,76	-0,171326	-38,7599	-0,18866	-38,76	-0,22113	-38,76	-0,163513
-38,66	0,0481567	-38,66	-0,0227661	-38,66	0,0861206	-38,66	0,0325317	-38,66	-0,0145264	-38,66	-0,138733	-38,66	-0,167419	-38,66	-0,192627	-38,66	-0,244568	-38,66	-0,184998
-38,56	0,0442505	-38,56	-0,0344849	-38,56	0,0997925	-38,56	0,0305786	-38,5599	6,23703e-3	-38,56	-0,119202	-38,56	-0,143982	-38,5599	-0,186695	-38,56	-0,243774	-38,56	-0,180298
-38,46	0,0482216	-38,46	-0,0344849	-38,46	0,0881386	-38,46	0,0325317	-38,46	0,0374794	-38,46	-0,0977173	-38,46	-0,12048	-38,46	-0,169125	-38,46	-0,238644	-38,46	-0,169373
-38,36	0,0403442	-38,36	-0,0266724	-38,36	0,0783081	-38,36	0,0391846	-38,36	0,0647583	-38,36	-0,0801392	-38,36	-0,136169	-38,3599	-0,18474	-38,36	-0,238708	-38,36	-0,165466
-38,26	0,0462036	-38,26	-0,0149536	-38,26	0,101746	-38,26	0,0755005	-38,2599	0,0765381	-38,26	-0,0430298	-38,26	-0,117798	-38,2599	-0,167175	-38,26	-0,22113	-38,26	-0,159607
-38,16	0,0383911	-38,16	-0,020813	-38,16	0,125183	-38,16	0,0735474	-38,16	0,0588989	-38,16	-0,0871582	-38,16	-0,128357	-38,16	-0,169189	-38,16	-0,22113	-38,16	-0,183044
-38,06	0,036438	-38,06	-0,0169067	-38,06	0,115417	-38,06	0,0715942	-38,0599	0,0394287	-38,06	-0,0859985	-38,06	-0,151794	-38,0599	-0,180847	-38,06	-0,22699	-38,06	-0,200623
-37,96	0,0337524	-37,96	-7,14111e-3	-37,96	0,109619	-37,96	0,0532227	-37,96	0,0132446	-37,96	-0,102417	-37,96	-0,168152	-37,96	-0,208984	-37,96	-0,234741	-37,96	-0,22876
-37,86	0,0462036	-37,86	0,010437	-37,86	0,111511	-37,86	0,0305786	-37,86	-0,0133667	-37,86	-0,134827	-37,86	-0,177185	-37,8599	-0,224976	-37,86	-0,244568	-37,86	-0,220154
-37,76	0,0442505	-37,76	-3,23486e-3	-37,76	0,0880737	-37,76	0,0130005	-37,7599	-0,0125217	-37,76	-0,16217	-37,76	-0,186951	-37,7599	-0,233591	-37,76	-0,240662	-37,76	-0,22522
-37,66	0,0216064	-37,66	-0,0442505	-37,66	0,0470581	-37,66	-0,0182495	-37,66	-0,0231323	-37,66	-0,148499	-37,66	-0,239685	-37,66	-0,247314	-37,66	-0,234802	-37,66	-0,227966
-37,56	0,0227661	-37,56	-0,0344849	-37,56	0,06073	-37,56	-0,0135498	-37,5599	-0,0367374	-37,56	-0,150452	-37,56	-0,247498	-37,5599	-0,264826	-37,56	-0,217224	-37,56	-0,220154
-37,46	0,0298481	-37,46	-0,0411377	-37,46	0,0541401	-37,46	-7,32422e-3	-37,46	-0,0453472	-37,46	-0,139526	-37,46	-0,267759	-37,46	-0,257811	-37,46	-0,221067	-37,46	-0,216248
-37,36	0,0149536	-37,36	-0,0559692	-37,36	0,0587769	-37,36	-4,57764e-3	-37,36	-0,0485229	-37,36	-0,134827	-37,36	-0,274048	-37,3599	-0,243338	-37,36	-0,232849	-37,36	-0,220154
-37,26	5,18799e-3	-37,26	-0,0462036	-37,26	0,0724487	-37,26	-0,0123901	-37,2599	-0,0640736	-37,26	-0,144592	-37,26	-0,263123	-37,2599	-0,230822	-37,26	-0,217224	-37,26	-0,200623
-37,16	0,0110474	-37,16	-0,0227661	-37,16	0,0791016	-37,16	-0,0182495	-37,16	-0,0485229	-37,16	-0,134033	-37,16	-0,233826	-37,16	-0,216064	-37,16	-0,217224	-37,16	-0,190857
-37,06	0,0188599	-37,06	2,62451e-3	-37,06	0,0997925	-37,06	-8,48389e-3	-37,0599	-0,0211143	-37,06	-0,0840454	-37,06	-0,204529	-37,0599	-0,200375	-37,06	-0,187927	-37,06	-0,171326
-36,96	0,0208759	-36,96	-1,28174e-3	-36,96	0,0959492	-36,96	-8,48389e-3	-36,96	-0,0125103	-36,96	-0,0879517	-36,96	-0,19586	-36,96	-0,19647	-36,96	-0,181211	-36,96	-0,159607
-36,86	0,0294189	-36,86	-1,28174e-3	-36,86	0,0958862	-36,86	5,98145e-3	-36,86	-0,0133667	-36,86	-0,0840454	-36,86	-0,206482	-36,8599	-0,190605	-36,86	-0,176208	-36,86	-0,151001
