Cycle: 15  SMARTA2-9V  98 nM_X	Cycle: 15  SMARTA2-9V  98 nM_Y	Cycle: 16  SMARTA2-9V  195 nM_X	Cycle: 16  SMARTA2-9V  195 nM_Y	Cycle: 17  SMARTA2-9V  390 nM_X	Cycle: 17  SMARTA2-9V  390 nM_Y	Cycle: 18  SMARTA2-9V  780 nM_X	Cycle: 18  SMARTA2-9V  780 nM_Y	Cycle: 19  SMARTA2-9V  1560 nM_X	Cycle: 19  SMARTA2-9V  1560 nM_Y	Cycle: 20  SMARTA2-9V  3125 nM_X	Cycle: 20  SMARTA2-9V  3125 nM_Y	Cycle: 21  SMARTA2-9V  6250 nM_X	Cycle: 21  SMARTA2-9V  6250 nM_Y	Cycle: 22  SMARTA2-9V  12500 nM_X	Cycle: 22  SMARTA2-9V  12500 nM_Y	Cycle: 23  SMARTA2-9V  25000 nM_X	Cycle: 23  SMARTA2-9V  25000 nM_Y	Cycle: 24  SMARTA2-9V  50000 nM_X	Cycle: 24  SMARTA2-9V  50000 nM_Y	Cycle: 25  SMARTA2-9V  100000 nM_X	Cycle: 25  SMARTA2-9V  100000 nM_Y
-50,66	0,297119	-50,7599	0,390747	-50,7599	0,393555	-50,7599	0,374023	-50,66	0,328857	-50,7599	0,142822	-50,7599	-0,043457	-50,66	-0,210022	-50,7599	-0,437195	-50,7599	-0,481201	-50,66	-0,648499
-50,56	0,2873	-50,66	0,400513	-50,66	0,411133	-50,66	0,395508	-50,56	0,308113	-50,66	0,154541	-50,66	-0,0219727	-50,56	-0,246391	-50,66	-0,423523	-50,66	-0,459717	-50,56	-0,657158
-50,46	0,289307	-50,5599	0,406372	-50,5599	0,375977	-50,5599	0,379883	-50,46	0,289795	-50,5599	0,12915	-50,5599	-0,0473633	-50,46	-0,245243	-50,5599	-0,433289	-50,5599	-0,464783	-50,46	-0,65131
-50,36	0,29126	-50,46	0,394653	-50,46	0,374817	-50,46	0,374023	-50,36	0,297607	-50,46	0,142822	-50,46	-0,059082	-50,36	-0,219788	-50,46	-0,456726	-50,46	-0,483154	-50,36	-0,639526
-50,26	0,285339	-50,36	0,404419	-50,36	0,383789	-50,3599	0,376038	-50,2599	0,289795	-50,3599	0,150696	-50,36	-0,0582886	-50,26	-0,206177	-50,3599	-0,450806	-50,3599	-0,45575	-50,26	-0,637634
-50,16	0,289307	-50,2599	0,410278	-50,2599	0,391602	-50,2599	0,385742	-50,16	0,281982	-50,2599	0,144775	-50,2599	-0,0708008	-50,16	-0,182678	-50,2599	-0,454773	-50,2599	-0,453857	-50,16	-0,645386
-50,06	0,289246	-50,16	0,404419	-50,16	0,383789	-50,16	0,372864	-50,06	0,281921	-50,16	0,150635	-50,16	-0,0668945	-50,06	-0,172974	-50,16	-0,460632	-50,16	-0,459717	-50,06	-0,645447
-49,96	0,281494	-50,0599	0,3927	-50,0599	0,370117	-50,0599	0,364258	-49,96	0,285889	-50,0599	0,150635	-50,0599	-0,0727539	-49,96	-0,180801	-50,0599	-0,475464	-50,0599	-0,465576	-49,96	-0,653275
-49,86	0,251404	-49,96	0,380981	-49,96	0,366211	-49,96	0,366211	-49,86	0,297607	-49,96	0,146729	-49,96	-0,0708008	-49,86	-0,191284	-49,96	-0,458679	-49,96	-0,467529	-49,86	-0,659058
-49,76	0,260735	-49,86	0,388	-49,86	0,349792	-49,8599	0,369392	-49,7599	0,299561	-49,8599	0,137032	-49,86	-0,0950317	-49,76	-0,186653	-49,8599	-0,43792	-49,8599	-0,476067	-49,76	-0,659126
-49,66	0,295166	-49,7599	0,401306	-49,7599	0,34668	-49,7599	0,379883	-49,66	0,30542	-49,7599	0,144775	-49,7599	-0,090332	-49,66	-0,188538	-49,7599	-0,413757	-49,7599	-0,465576	-49,66	-0,645386
-49,56	0,287292	-49,66	0,418091	-49,66	0,329102	-49,66	0,37793	-49,56	0,285828	-49,66	0,150635	-49,66	-0,0844727	-49,56	-0,195618	-49,66	-0,398132	-49,66	-0,451904	-49,56	-0,657166
-49,46	0,236572	-49,5599	0,390747	-49,5599	0,311523	-49,5599	0,34668	-49,46	0,24292	-49,5599	0,144775	-49,5599	-0,0766602	-49,46	-0,210068	-49,5599	-0,409851	-49,5599	-0,447998	-49,46	-0,684494
-49,36	0,245544	-49,46	0,353638	-49,46	0,28418	-49,46	0,311523	-49,36	0,272217	-49,46	0,113525	-49,46	-0,0778198	-49,36	-0,167847	-49,46	-0,444214	-49,46	-0,494873	-49,36	-0,667664
-49,26	0,241222	-49,36	0,373169	-49,36	0,30957	-49,3599	0,338123	-49,2599	0,278076	-49,3599	0,132313	-49,36	-0,0637817	-49,26	-0,176868	-49,3599	-0,396923	-49,3599	-0,471386	-49,26	-0,685658
-49,16	0,238525	-49,2599	0,355591	-49,2599	0,299805	-49,2599	0,329895	-49,16	0,287842	-49,2599	0,126038	-49,2599	-0,090332	-49,16	-0,179932	-49,2599	-0,388367	-49,2599	-0,471436	-49,16	-0,682495
-49,06	0,204475	-49,16	0,359497	-49,16	0,305664	-49,16	0,336914	-49,06	0,300667	-49,16	0,148682	-49,16	-0,0563354	-49,06	-0,191338	-49,16	-0,380554	-49,16	-0,469482	-49,06	-0,693108
-48,96	0,195557	-49,0599	0,348938	-49,0599	0,285339	-49,0599	0,338074	-48,96	0,312073	-49,0599	0,126404	-49,0599	-0,0286255	-48,96	-0,180798	-49,0599	-0,39032	-49,0599	-0,46637	-48,96	-0,707958
-48,86	0,203369	-48,96	0,349731	-48,96	0,274414	-48,96	0,368164	-48,86	0,293701	-48,96	0,125244	-48,96	-0,0336914	-48,86	-0,206116	-48,96	-0,370789	-48,96	-0,463623	-48,86	-0,737183
-48,76	0,194344	-48,86	0,3302	-48,86	0,25177	-48,8599	0,34478	-48,7599	0,291748	-48,8599	0,122185	-48,86	-0,0336914	-48,76	-0,206169	-48,8599	-0,370735	-48,8599	-0,478401	-48,76	-0,763786
-48,66	0,224854	-48,7599	0,311462	-48,7599	0,254883	-48,7599	0,339661	-48,66	0,311279	-48,7599	0,0979004	-48,7599	-0,0387573	-48,66	-0,169006	-48,7599	-0,378601	-48,7599	-0,467529	-48,66	-0,713745
-48,56	0,213074	-48,66	0,338013	-48,66	0,303711	-48,66	0,37793	-48,56	0,305359	-48,66	0,111572	-48,66	-0,0200195	-48,56	-0,150696	-48,66	-0,352417	-48,66	-0,433533	-48,56	-0,7099
-48,46	0,185791	-48,5599	0,339966	-48,5599	0,291992	-48,5599	0,374023	-48,46	0,281982	-48,5599	0,113525	-48,5599	-8,30078e-3	-48,46	-0,167114	-48,5599	-0,347351	-48,5599	-0,438232	-48,46	-0,698181
-48,36	0,212341	-48,46	0,343872	-48,46	0,281067	-48,46	0,390442	-48,36	0,30542	-48,46	0,100647	-48,46	4,21143e-3	-48,36	-0,16394	-48,46	-0,355164	-48,46	-0,464783	-48,36	-0,682495
-48,26	0,181808	-48,36	0,341919	-48,36	0,31073	-48,3599	0,426041	-48,2599	0,272217	-48,3599	0,120621	-48,36	0,0241089	-48,26	-0,196426	-48,3599	-0,346115	-48,3599	-0,413559	-48,26	-0,707962
-48,16	0,162354	-48,2599	0,324341	-48,2599	0,304504	-48,2599	0,385742	-48,16	0,263611	-48,2599	0,092041	-48,2599	7,32422e-3	-48,16	-0,210022	-48,2599	-0,366089	-48,2599	-0,429626	-48,16	-0,707886
-48,06	0,142738	-48,16	0,3255	-48,16	0,302917	-48,16	0,366211	-48,06	0,228004	-48,16	0,0932007	-48,16	0,0112305	-48,06	-0,233543	-48,16	-0,377441	-48,16	-0,431213	-48,06	-0,694298
-47,96	0,168213	-48,0599	0,307556	-48,0599	0,284973	-48,0599	0,360352	-47,96	0,218689	-48,0599	0,085022	-48,0599	-0,0180664	-47,96	-0,227692	-48,0599	-0,405945	-48,0599	-0,453857	-47,96	-0,686493
-47,86	0,181885	-47,96	0,3302	-47,96	0,293152	-47,96	0,360352	-47,86	0,215576	-47,96	0,0959473	-47,96	-0,027832	-47,86	-0,247131	-47,96	-0,398132	-47,96	-0,457764	-47,86	-0,69812
-47,76	0,201321	-47,86	0,341919	-47,86	0,293945	-47,8599	0,358494	-47,7599	0,221436	-47,8599	0,086277	-47,86	-0,0395508	-47,76	-0,229649	-47,8599	-0,392178	-47,8599	-0,455715	-47,76	-0,672825
-47,66	0,195557	-47,7599	0,353638	-47,7599	0,295898	-47,7599	0,374023	-47,66	0,219482	-47,7599	0,113525	-47,7599	-0,0219727	-47,66	-0,247131	-47,7599	-0,39032	-47,7599	-0,428467	-47,66	-0,662964
-47,56	0,158394	-47,66	0,334106	-47,66	0,295898	-47,66	0,375977	-47,56	0,205757	-47,66	0,121338	-47,66	-0,0551758	-47,56	-0,25695	-47,66	-0,405945	-47,66	-0,43042	-47,56	-0,709892
-47,46	0,155334	-47,5599	0,324341	-47,5599	0,264648	-47,5599	0,347473	-47,46	0,204651	-47,5599	0,0822754	-47,5599	-0,0708008	-47,46	-0,253052	-47,5599	-0,435242	-47,5599	-0,479248	-47,46	-0,704041
-47,36	0,144775	-47,46	0,315369	-47,46	0,253723	-47,46	0,336914	-47,36	0,21283	-47,46	0,0686035	-47,46	-0,0805664	-47,36	-0,260803	-47,46	-0,458679	-47,46	-0,49292	-47,36	-0,703979
-47,26	0,17403	-47,36	0,302856	-47,36	0,270508	-47,3599	0,308819	-47,2599	0,221436	-47,3599	0,0530205	-47,36	-0,0981445	-47,26	-0,28117	-47,3599	-0,452778	-47,3599	-0,502644	-47,26	-0,679424
-47,16	0,176025	-47,2599	0,324341	-47,2599	0,259949	-47,2599	0,299805	-47,16	0,221436	-47,2599	0,0599976	-47,2599	-0,090332	-47,16	-0,276428	-47,2599	-0,448914	-47,2599	-0,521057	-47,16	-0,66687
-47,06	0,195518	-47,16	0,305969	-47,16	0,260742	-47,16	0,301758	-47,06	0,250694	-47,16	0,0432129	-47,16	-0,0844727	-47,06	-0,278419	-47,16	-0,448914	-47,16	-0,518311	-47,06	-0,666908
-46,96	0,218994	-47,0599	0,323181	-47,0599	0,264648	-47,0599	0,319336	-46,96	0,301514	-47,0599	0,0549316	-47,0599	-0,0649414	-46,96	-0,298744	-47,0599	-0,455566	-47,0599	-0,516357	-46,96	-0,68528
-46,86	0,187744	-46,96	0,348938	-46,96	0,28418	-46,96	0,34082	-46,86	0,282776	-46,96	0,0432129	-46,96	-0,0473633	-46,86	-0,345947	-46,96	-0,490723	-46,96	-0,548401	-46,86	-0,746948
-46,76	0,141994	-46,86	0,311462	-46,86	0,245911	-46,8599	0,337742	-46,7599	0,267517	-46,8599	2,78473e-4	-46,86	-0,0512695	-46,76	-0,351475	-46,8599	-0,549648	-46,8599	-0,601467	-46,76	-0,766514
-46,66	0,150635	-46,7599	0,282532	-46,7599	0,234558	-46,7599	0,318542	-46,66	0,24292	-46,7599	-0,0114746	-46,7599	-0,0735474	-46,66	-0,326416	-46,7599	-0,564941	-46,7599	-0,624573	-46,66	-0,746948
-46,56	0,160324	-46,66	0,285278	-46,66	0,263489	-46,66	0,30957	-46,56	0,248703	-46,66	0,0158691	-46,66	-0,0786133	-46,56	-0,270645	-46,66	-0,524292	-46,66	-0,583923	-46,56	-0,69545
-46,46	0,185791	-46,5599	0,30481	-46,5599	0,301758	-46,5599	0,331055	-46,46	0,276123	-46,5599	0,0568848	-46,5599	-0,0571289	-46,46	-0,23275	-46,5599	-0,47821	-46,5599	-0,541748	-46,46	-0,60836
-46,36	0,181885	-46,46	0,308716	-46,46	0,34082	-46,46	0,366211	-46,36	0,254639	-46,46	0,092041	-46,46	-0,0289917	-46,36	-0,239319	-46,46	-0,412964	-46,46	-0,490967	-46,36	-0,584045
-46,26	0,199379	-46,36	0,295044	-46,36	0,336914	-46,3599	0,352623	-46,2599	0,271057	-46,3599	0,0745468	-46,36	-0,0200195	-46,26	-0,194481	-46,3599	-0,415627	-46,3599	-0,492836	-46,26	-0,536095
-46,16	0,189697	-46,2599	0,332947	-46,2599	0,350586	-46,2599	0,374023	-46,16	0,27417	-46,2599	0,109619	-46,2599	3,41797e-3	-46,16	-0,188538	-46,2599	-0,372742	-46,2599	-0,470642	-46,16	-0,526245
-46,06	0,206051	-46,16	0,345825	-46,16	0,360352	-46,16	0,37793	-46,06	0,285824	-46,16	0,1026	-46,16	-0,012207	-46,06	-0,162418	-46,16	-0,341492	-46,16	-0,447998	-46,06	-0,512638
-45,96	0,194763	-46,0599	0,36145	-46,0599	0,370117	-46,0599	0,375977	-45,96	0,257751	-46,0599	0,113525	-46,0599	0,0131836	-45,96	-0,162041	-46,0599	-0,329773	-46,0599	-0,444092	-45,96	-0,54583
-45,86	0,181885	-45,96	0,352844	-45,96	0,359558	-45,96	0,359558	-45,86	0,235107	-45,96	0,0932007	-45,96	-3,23486e-3	-45,86	-0,167053	-45,96	-0,339539	-45,96	-0,464417	-45,86	-0,561401
-45,76	0,183773	-45,86	0,345825	-45,86	0,356445	-45,8599	0,335026	-45,7599	0,250732	-45,8599	0,0999184	-45,86	0,0170898	-45,76	-0,167118	-45,8599	-0,353146	-45,8599	-0,479183	-45,76	-0,549747
-45,66	0,170166	-45,7599	0,351685	-45,7599	0,358398	-45,7599	0,333008	-45,66	0,233154	-45,7599	0,101807	-45,7599	-4,39453e-3	-45,66	-0,178772	-45,7599	-0,355164	-45,7599	-0,481201	-45,66	-0,563354
-45,56	0,134949	-45,66	0,36731	-45,66	0,359192	-45,66	0,308411	-45,56	0,229187	-45,66	0,107666	-45,66	-9,46045e-3	-45,56	-0,153442	-45,66	-0,361023	-45,66	-0,485107	-45,56	-0,577087
-45,46	0,125244	-45,5599	0,365356	-45,5599	0,362305	-45,5599	0,297852	-45,46	0,239014	-45,5599	0,10376	-45,5599	-0,0297852	-45,46	-0,156555	-45,5599	-0,35907	-45,5599	-0,499939	-45,46	-0,579041
-45,36	0,0998535	-45,46	0,354431	-45,46	0,34082	-45,46	0,280273	-45,36	0,233154	-45,46	0,0979004	-45,46	-0,0356445	-45,36	-0,159241	-45,46	-0,368835	-45,46	-0,496826	-45,36	-0,588745
-45,26	0,0997849	-45,36	0,355591	-45,36	0,321289	-45,3599	0,260811	-45,2599	0,248779	-45,3599	0,0979691	-45,36	-0,0415039	-45,26	-0,161263	-45,3599	-0,394157	-45,3599	-0,492851	-45,26	-0,584908
-45,16	0,0811157	-45,2599	0,36145	-45,2599	0,334961	-45,2599	0,268555	-45,16	0,229248	-45,2599	0,107666	-45,2599	-0,0512695	-45,16	-0,188538	-45,2599	-0,39032	-45,2599	-0,479248	-45,16	-0,584839
-45,06	0,109547	-45,16	0,341919	-45,16	0,311523	-45,16	0,274414	-45,06	0,227222	-45,16	0,0881348	-45,16	-0,0532227	-45,06	-0,167126	-45,16	-0,405945	-45,16	-0,489014	-45,06	-0,56068
-44,96	0,0998535	-45,0599	0,349731	-45,0599	0,303711	-45,0599	0,27832	-44,96	0,237061	-45,0599	0,092041	-45,0599	-0,0336914	-44,96	-0,178833	-45,0599	-0,391479	-45,0599	-0,465576	-44,96	-0,565369
-44,86	0,101807	-44,96	0,3302	-44,96	0,313477	-44,96	0,291992	-44,86	0,233154	-44,96	0,105713	-44,96	-0,043457	-44,86	-0,167053	-44,96	-0,396179	-44,96	-0,475342	-44,86	-0,563354
-44,76	0,125175	-44,86	0,310669	-44,86	0,31543	-44,8599	0,280342	-44,7599	0,248779	-44,8599	0,0968094	-44,86	-0,0395508	-44,76	-0,152657	-44,8599	-0,394157	-44,8599	-0,469414	-44,76	-0,555611
-44,66	0,12915	-44,7599	0,310669	-44,7599	0,336914	-44,7599	0,295898	-44,66	0,265198	-44,7599	0,113525	-44,7599	-0,0231323	-44,66	-0,135803	-44,7599	-0,378601	-44,7599	-0,442139	-44,66	-0,575073
-44,56	0,150562	-44,66	0,320435	-44,66	0,338867	-44,66	0,301758	-44,56	0,287769	-44,66	0,125244	-44,66	-2,44141e-3	-44,56	-0,135876	-44,66	-0,357117	-44,66	-0,424561	-44,56	-0,567333
-44,46	0,194763	-44,5599	0,320435	-44,5599	0,334961	-44,5599	0,322083	-44,46	0,316345	-44,5599	0,152588	-44,5599	0,0229492	-44,46	-0,126907	-44,5599	-0,339539	-44,5599	-0,414795	-44,46	-0,554459
-44,36	0,200256	-44,46	0,343079	-44,46	0,362305	-44,46	0,363464	-44,36	0,313232	-44,46	0,171326	-44,46	0,0182495	-44,36	-0,143616	-44,46	-0,334473	-44,46	-0,376526	-44,36	-0,57312
-44,26	0,205269	-44,36	0,33606	-44,36	0,370117	-44,3599	0,381889	-44,2599	0,299561	-44,3599	0,152641	-44,36	9,27734e-3	-44,26	-0,171013	-44,3599	-0,35511	-44,3599	-0,403023	-44,26	-0,586845
-44,16	0,189697	-44,2599	0,328247	-44,2599	0,370117	-44,2599	0,364258	-44,16	0,266357	-44,2599	0,12915	-44,2599	-6,34766e-3	-44,16	-0,190491	-44,2599	-0,374695	-44,2599	-0,420654	-44,16	-0,600464
-44,06	0,207211	-44,16	0,319275	-44,16	0,354492	-44,16	0,334961	-44,06	0,278011	-44,16	0,105713	-44,16	-0,027832	-44,06	-0,190556	-44,16	-0,401245	-44,16	-0,440186	-44,06	-0,614201
-43,96	0,195557	-44,0599	0,310669	-44,0599	0,350586	-44,0599	0,323242	-43,96	0,278076	-44,0599	0,1026	-44,0599	-0,043457	-43,96	-0,206181	-44,0599	-0,417664	-44,0599	-0,449951	-43,96	-0,598576
-43,86	0,226807	-43,96	0,310669	-43,96	0,350586	-43,96	0,338867	-43,86	0,27417	-43,96	0,0939941	-43,96	-0,0375977	-43,86	-0,198303	-43,96	-0,419617	-43,96	-0,445251	-43,86	-0,582886
-43,76	0,230648	-43,86	0,332153	-43,86	0,350586	-43,8599	0,351444	-43,7599	0,253479	-43,8599	0,0999184	-43,86	-0,0258789	-43,76	-0,202274	-43,8599	-0,388302	-43,8599	-0,406918	-43,76	-0,584904
-43,66	0,204529	-43,7599	0,3302	-43,7599	0,34082	-43,7599	0,350586	-43,66	0,234314	-43,7599	0,113525	-43,7599	-0,0375977	-43,66	-0,197144	-43,7599	-0,38446	-43,7599	-0,418701	-43,66	-0,583679
-43,56	0,198246	-43,66	0,305969	-43,66	0,314636	-43,66	0,320496	-43,56	0,211613	-43,66	0,0775757	-43,66	-0,0481567	-43,56	-0,213985	-43,66	-0,38916	-43,66	-0,419495	-43,56	-0,586056
-43,46	0,195557	-43,5599	0,293091	-43,5599	0,292786	-43,5599	0,301758	-43,46	0,207764	-43,5599	0,0666504	-43,5599	-0,0543823	-43,46	-0,20734	-43,5599	-0,417664	-43,5599	-0,426514	-43,46	-0,582951
-43,36	0,185791	-43,46	0,289185	-43,46	0,301758	-43,46	0,299805	-43,36	0,207764	-43,46	0,0783691	-43,46	-0,0473633	-43,36	-0,219788	-43,46	-0,419617	-43,46	-0,418701	-43,36	-0,608276
-43,26	0,150581	-43,36	0,269653	-43,36	0,270508	-43,3599	0,280327	-43,2599	0,164795	-43,3599	0,0471725	-43,36	-0,027832	-43,26	-0,235466	-43,3599	-0,441048	-43,3599	-0,444038	-43,26	-0,594658
-43,16	0,138916	-43,2599	0,265747	-43,2599	0,256836	-43,2599	0,249023	-43,16	0,170654	-43,2599	0,0158691	-43,2599	-0,0571289	-43,16	-0,206116	-43,2599	-0,445007	-43,2599	-0,434326	-43,16	-0,575073
-43,06	0,154465	-43,16	0,257935	-43,16	0,262695	-43,16	0,249023	-43,06	0,18425	-43,16	0,0393066	-43,16	-0,0454102	-43,06	-0,172989	-43,16	-0,41687	-43,16	-0,426514	-43,06	-0,557571
-42,96	0,154541	-43,0599	0,269653	-43,0599	0,270508	-43,0599	0,288086	-42,96	0,176514	-43,0599	0,0529785	-43,0599	-0,0219727	-42,96	-0,180794	-43,0599	-0,38446	-43,0599	-0,395264	-42,96	-0,557564
-42,86	0,1604	-42,96	0,277466	-42,96	0,274414	-42,96	0,297852	-42,86	0,172607	-42,96	0,0459595	-42,96	-0,0219727	-42,86	-0,170959	-42,96	-0,351257	-42,96	-0,39917	-42,86	-0,567261
-42,76	0,160332	-42,86	0,259888	-42,86	0,254883	-42,8599	0,294014	-42,7599	0,197998	-42,8599	0,0569534	-42,86	-0,0239258	-42,76	-0,157356	-42,8599	-0,362907	-42,8599	-0,408867	-42,76	-0,571236
-42,66	0,154541	-42,7599	0,269653	-42,7599	0,270508	-42,7599	0,31543	-42,66	0,206604	-42,7599	0,0686035	-42,7599	-8,30078e-3	-42,66	-0,151428	-42,7599	-0,380554	-42,7599	-0,422607	-42,66	-0,584839
-42,56	0,172047	-42,66	0,254028	-42,66	0,264648	-42,66	0,298645	-42,56	0,229176	-42,66	0,0568848	-42,66	1,46484e-3	-42,56	-0,161266	-42,66	-0,408691	-42,66	-0,447998	-42,56	-0,553661
-42,46	0,169006	-42,5599	0,270447	-42,5599	0,275208	-42,5599	0,311523	-42,46	0,252686	-42,5599	0,101807	-42,5599	0,0120239	-42,46	-0,143684	-42,5599	-0,403992	-42,5599	-0,444092	-42,46	-0,520454
-42,36	0,201416	-42,46	0,269653	-42,46	0,305664	-42,46	0,333008	-42,36	0,268311	-42,46	0,121338	-42,46	0,0131836	-42,36	-0,122131	-42,46	-0,39032	-42,46	-0,436279	-42,36	-0,496155
-42,26	0,239609	-42,36	0,275513	-42,36	0,311523	-42,3599	0,340897	-42,2599	0,290955	-42,3599	0,131973	-42,36	6,53076e-3	-42,26	-0,109329	-42,3599	-0,368759	-42,3599	-0,416672	-42,26	-0,462662
-42,16	0,261963	-42,2599	0,309875	-42,2599	0,330261	-42,2599	0,369324	-42,16	0,303467	-42,2599	0,135376	-42,2599	-0,0169067	-42,16	-0,114319	-42,2599	-0,337585	-42,2599	-0,381592	-42,16	-0,465698
-42,06	0,244335	-42,16	0,308716	-42,16	0,329102	-42,16	0,37793	-42,06	0,264355	-42,16	0,133057	-42,16	-8,30078e-3	-42,06	-0,157337	-42,16	-0,306335	-42,16	-0,365967	-42,06	-0,478626
-41,96	0,263916	-42,0599	0,295044	-42,0599	0,30957	-42,0599	0,37207	-41,96	0,227295	-42,0599	0,0783691	-42,0599	-0,0336914	-41,96	-0,172974	-42,0599	-0,339539	-42,0599	-0,381592	-41,96	-0,463806
-41,86	0,246338	-41,96	0,293091	-41,96	0,319336	-41,96	0,364258	-41,86	0,199951	-41,96	0,0803223	-41,96	-0,0153198	-41,86	-0,183838	-41,96	-0,333679	-41,96	-0,378845	-41,86	-0,476624
-41,76	0,252136	-41,86	0,289185	-41,86	0,299805	-41,8599	0,338928	-41,7599	0,168701	-41,8599	0,0987549	-41,86	-0,0180664	-41,76	-0,155396	-41,8599	-0,31134	-41,8599	-0,367859	-41,76	-0,489197
-41,66	0,25415	-41,7599	0,29895	-41,7599	0,319336	-41,7599	0,325195	-41,66	0,196045	-41,7599	0,10376	-41,7599	7,32422e-3	-41,66	-0,113525	-41,7599	-0,314148	-41,7599	-0,378845	-41,66	-0,462952
-41,56	0,250969	-41,66	0,332947	-41,66	0,321289	-41,66	0,303711	-41,56	0,184258	-41,66	0,111572	-41,66	0,0112305	-41,56	-0,120247	-41,66	-0,303589	-41,66	-0,372986	-41,56	-0,457161
-41,46	0,257263	-41,5599	0,347778	-41,5599	0,323242	-41,5599	0,31543	-41,46	0,178467	-41,5599	0,142822	-41,5599	7,32422e-3	-41,46	-0,11829	-41,5599	-0,306335	-41,5599	-0,36792	-41,46	-0,452885
-41,36	0,240479	-41,46	0,352844	-41,46	0,312683	-41,46	0,31073	-41,36	0,168701	-41,46	0,136169	-41,46	0,0151367	-41,36	-0,135803	-41,46	-0,294617	-41,46	-0,36792	-41,36	-0,484436
-41,26	0,236507	-41,36	0,328247	-41,36	0,27832	-41,3599	0,29285	-41,2599	0,198792	-41,3599	0,130009	-41,36	-2,44141e-3	-41,26	-0,1507	-41,3599	-0,317196	-41,3599	-0,389339	-41,26	-0,474735
-41,16	0,236572	-41,2599	0,3302	-41,2599	0,288086	-41,2599	0,317383	-41,16	0,203857	-41,2599	0,133057	-41,2599	2,2583e-3	-41,16	-0,151428	-41,2599	-0,328979	-41,2599	-0,371033	-41,16	-0,469604
-41,06	0,220884	-41,16	0,320435	-41,16	0,302551	-41,16	0,34082	-41,06	0,202635	-41,16	0,13385	-41,16	-0,0114136	-41,06	-0,148745	-41,16	-0,320007	-41,16	-0,359314	-41,06	-0,464968
-40,96	0,224854	-41,0599	0,306763	-41,0599	0,303711	-41,0599	0,361145	-40,96	0,197998	-41,0599	0,123291	-41,0599	-8,30078e-3	-40,96	-0,144844	-41,0599	-0,317261	-41,0599	-0,347595	-40,96	-0,459114
-40,86	0,195557	-40,96	0,320435	-40,96	0,323242	-40,96	0,385742	-40,86	0,192932	-40,96	0,131897	-40,96	-0,0133667	-40,86	-0,172913	-40,96	-0,299683	-40,96	-0,326904	-40,86	-0,442261
-40,76	0,181826	-40,86	0,307556	-40,86	0,327942	-40,8599	0,361204	-40,7599	0,177307	-40,8599	0,104612	-40,86	-0,0407104	-40,76	-0,174131	-40,8599	-0,314089	-40,8599	-0,356142	-40,76	-0,423948
-40,66	0,170166	-40,7599	0,318481	-40,7599	0,319336	-40,7599	0,348633	-40,66	0,190186	-40,7599	0,0939941	-40,7599	-0,0375977	-40,66	-0,163147	-40,7599	-0,342651	-40,7599	-0,359314	-40,66	-0,371948
-40,56	0,140823	-40,66	0,341919	-40,66	0,31427	-40,66	0,343567	-40,56	0,156937	-40,66	0,110413	-40,66	-0,0114136	-40,56	-0,208115	-40,66	-0,32196	-40,66	-0,302673	-40,56	-0,373947
-40,46	0,148682	-40,5599	0,308716	-40,5599	0,273621	-40,5599	0,308777	-40,46	0,145264	-40,5599	0,0783691	-40,5599	-0,0297852	-40,46	-0,192501	-40,5599	-0,304382	-40,5599	-0,281982	-40,46	-0,35638
-40,36	0,124084	-40,46	0,283325	-40,46	0,234192	-40,46	0,269348	-40,36	0,11676	-40,46	0,0783691	-40,46	-0,0239258	-40,36	-0,19751	-40,46	-0,278198	-40,46	-0,266357	-40,36	-0,357483
-40,26	0,100958	-40,36	0,239197	-40,36	0,194336	-40,3599	0,229548	-40,2599	0,0878296	-40,3599	0,065546	-40,36	-0,0582886	-40,26	-0,195246	-40,3599	-0,28089	-40,3599	-0,28974	-40,26	-0,372797
-40,16	0,085022	-40,2599	0,220032	-40,2599	0,18457	-40,2599	0,209167	-40,16	0,0933228	-40,2599	0,0228882	-40,2599	-0,0501099	-40,16	-0,148682	-40,2599	-0,277832	-40,2599	-0,278076	-40,16	-0,383667
-40,06	0,0911808	-40,16	0,215759	-40,16	0,19043	-40,16	0,199036	-40,06	0,123713	-40,16	0,0244751	-40,16	3,05176e-4	-40,06	-0,115179	-40,16	-0,243042	-40,16	-0,266357	-40,06	-0,382574
-39,96	0,104553	-40,0599	0,204407	-40,0599	0,194336	-40,0599	0,18573	-39,96	0,18042	-40,0599	0,0568848	-40,0599	0,0522461	-39,96	-0,0753384	-40,0599	-0,240723	-40,0599	-0,265198	-39,96	-0,360312
-39,86	0,136169	-39,96	0,245056	-39,96	0,222473	-39,96	0,212708	-39,86	0,228455	-39,96	0,13501	-39,96	0,126465	-39,86	-0,0487061	-39,96	-0,206726	-39,96	-0,231201	-39,86	-0,343445
-39,76	0,155249	-39,86	0,255188	-39,86	0,242371	-39,8599	0,235437	-39,7599	0,27301	-39,8599	0,211267	-39,86	0,169434	-39,76	1,62315e-3	-39,8599	-0,189856	-39,8599	-0,224096	-39,76	-0,31344
-39,66	0,164307	-39,7599	0,266541	-39,7599	0,265442	-39,7599	0,313477	-39,66	0,328064	-39,7599	0,269775	-39,7599	0,226074	-39,66	0,0235596	-39,7599	-0,179382	-39,7599	-0,196045	-39,66	-0,298523
