Cycle: 3  SMARTA2-9C  98 nM_X	Cycle: 3  SMARTA2-9C  98 nM_Y	Cycle: 4  SMARTA2-9C  195 nM_X	Cycle: 4  SMARTA2-9C  195 nM_Y	Cycle: 5  SMARTA2-9C  390 nM_X	Cycle: 5  SMARTA2-9C  390 nM_Y	Cycle: 6  SMARTA2-9C  780 nM_X	Cycle: 6  SMARTA2-9C  780 nM_Y	Cycle: 7  SMARTA2-9C  1560 nM_X	Cycle: 7  SMARTA2-9C  1560 nM_Y	Cycle: 8  SMARTA2-9C  3125 nM_X	Cycle: 8  SMARTA2-9C  3125 nM_Y	Cycle: 9  SMARTA2-9C  6250 nM_X	Cycle: 9  SMARTA2-9C  6250 nM_Y	Cycle: 10  SMARTA2-9C  12500 nM_X	Cycle: 10  SMARTA2-9C  12500 nM_Y	Cycle: 11  SMARTA2-9C  25000 nM_X	Cycle: 11  SMARTA2-9C  25000 nM_Y	Cycle: 12  SMARTA2-9C  50000 nM_X	Cycle: 12  SMARTA2-9C  50000 nM_Y	Cycle: 13  SMARTA2-9C  100000 nM_X	Cycle: 13  SMARTA2-9C  100000 nM_Y
-7,05994	-0,0239887	-7,06	0,0234342	-7,05994	0,0573101	-7,05994	0,0111065	-7,06	-0,0314975	-7,05994	0,0219707	-7,05994	0,0106792	-7,06	0,0338101	-7,06	0,0186734	-7,06	0,0991178	-7,06	0,0471768
-6,95996	-7,77531e-3	-6,95996	-3,25871e-3	-6,95996	0,0578985	-6,95996	1,92928e-3	-6,95996	-0,0347528	-6,95996	0,0440435	-6,95996	0,0132208	-6,95996	0,0461798	-6,96002	0,0360427	-6,95996	0,0860968	-6,96002	0,0633864
-6,85999	-0,014286	-6,85999	-5,86319e-3	-6,85999	0,0611534	-6,85999	-8,4877e-3	-6,85999	-0,0295448	-6,85999	0,0472984	-6,85992	0,0282547	-6,85999	0,0592003	-6,85999	0,0354576	-6,85999	0,0756798	-6,85999	0,088192
-6,75995	-0,0347221	-6,75995	-2,86174e-3	-6,75995	0,0602486	-6,75995	-5,48625e-3	-6,76001	-0,0285649	-6,75995	0,0327218	-6,75995	0,0253365	-6,76001	0,0543208	-6,76001	0,0481563	-6,75995	0,0689156	-6,76001	0,091125
-6,65997	-0,0279236	-6,65997	0,0156555	-6,65997	0,0690002	-6,65997	0,013031	-6,65997	-0,0158386	-6,65997	0,0434265	-6,65997	0,0379944	-6,65997	0,080719	-6,65997	0,0569763	-6,65997	0,0796204	-6,65997	0,0882263
-6,55994	-0,0298474	-6,56	0,0156264	-6,55994	0,0475452	-6,55994	5,24783e-3	-6,56	-2,4271e-4	-6,55994	0,0571277	-6,55994	0,0184925	-6,56	0,0963149	-6,56	0,0608535	-6,56	0,075685	-6,56	0,0921035
-6,45996	-0,0278909	-6,45996	2,01631e-3	-6,45996	0,0280173	-6,45996	-2,56133e-3	-6,45996	5,67842e-3	-6,45996	0,0395529	-6,45996	2,8708e-3	-6,45996	0,0905173	-6,46002	0,0510817	-6,45996	0,0620749	-6,46002	0,0842848
-6,35999	-0,0162382	-6,35999	5,85651e-3	-6,35999	0,0435762	-6,35999	0,0129976	-6,35999	0,0407686	-6,35999	0,065671	-6,35992	4,81987e-3	-6,35999	0,0924044	-6,35999	0,0628023	-6,35999	0,0764742	-6,35999	0,0745211
-6,25995	-5,51224e-4	-6,25995	7,87163e-3	-6,25995	0,0455914	-6,25995	0,0208721	-6,26001	0,0485823	-6,25995	0,0532207	-6,25995	6,77299e-3	-6,26001	0,0748274	-6,26001	0,0686629	-6,25995	0,0757427	-6,26001	0,0764754
-6,15997	5,27954e-3	-6,15997	0,0137024	-6,15997	0,0299377	-6,15997	0,028656	-6,15997	0,0388489	-6,15997	0,0375671	-6,15997	6,74438e-3	-6,15997	0,0670471	-6,15997	0,0530701	-6,15997	0,0698547	-6,15997	0,0589294
-6,05994	0,0218997	-6,06	0,0107365	-6,05994	0,0426517	-6,05994	0,0179324	-6,06	0,0554142	-6,05994	0,0385623	-6,05994	0,0194583	-6,06	0,0582218	-6,06	0,0676823	-6,06	0,0688419	-6,06	0,079401
-5,95996	8,24022e-3	-5,95996	-2,86818e-3	-5,95996	0,0289922	-5,95996	0,0140386	-5,95996	0,0418096	-5,95996	0,0170903	-5,95996	0,0233769	-5,95996	0,0485234	-5,96002	0,0618286	-5,95996	0,0493779	-5,96002	0,0637817
-5,85999	-2,95639e-5	-5,85999	8,39329e-3	-5,85999	0,0109568	-5,85999	7,7219e-3	-5,85999	0,053071	-5,85999	2,96116e-3	-5,85992	0,0210361	-5,85999	0,0480661	-5,85999	0,0594797	-5,85999	0,0645456	-5,85999	0,0614328
-5,75995	0,0180001	-5,75995	0,026423	-5,75995	7,50208e-3	-5,75995	0,0374703	-5,76001	0,0495567	-5,75995	0,0112252	-5,75995	0,03509	-5,76001	0,0570641	-5,76001	0,0715904	-5,75995	0,0845284	-5,76001	0,0637779
-5,65997	0,0316467	-5,65997	-9,46045e-4	-5,65997	0,0211487	-5,65997	0,0296326	-5,65997	0,0437317	-5,65997	0,0131531	-5,65997	0,0331116	-5,65997	0,0719299	-5,65997	0,0638123	-5,65997	0,0864563	-5,65997	0,0618591
-5,55994	0,0248466	-5,56	-9,76086e-3	-5,55994	0,0112357	-5,55994	0,0208793	-5,56	0,0388231	-5,55994	-1,4596e-3	-5,55994	0,0165458	-5,56	0,0427904	-5,56	0,0647631	-5,56	0,085454	-5,56	0,0608568
-5,45996	0,0160608	-5,45996	-0,0360632	-5,45996	9,46903e-3	-5,45996	0,0101404	-5,45996	0,0543299	-5,45996	-0,0161047	-5,45996	0,0175257	-5,45996	0,0348597	-5,46002	0,0657358	-5,45996	0,0864954	-5,46002	0,0540171
-5,35999	0,0138531	-5,35999	-0,0234394	-5,35999	0,0201397	-5,35999	0,0129986	-5,35999	0,0595074	-5,35999	4,25339e-4	-5,35992	0,0302119	-5,35999	0,0377178	-5,35999	0,0979595	-5,35999	0,0893536	-5,35999	0,0628033
-5,25995	0,0336289	-5,25995	-0,0106826	-5,25995	0,0133653	-5,25995	0,0296617	-5,26001	0,0436993	-5,25995	-4,89712e-4	-5,25995	0,0331407	-5,26001	0,0406475	-5,26001	0,0930767	-5,25995	0,096251	-5,26001	0,0911236
-5,15997	0,013092	-5,15997	-9,73511e-3	-5,15997	-5,21851e-3	-5,15997	0,0267029	-5,15997	0,0544739	-5,15997	4,36401e-3	-5,15997	0,0223694	-5,15997	0,0416565	-5,15997	0,0999451	-5,15997	0,101105	-5,15997	0,0921326
-5,05994	0,0179987	-5,06	-0,0185552	-5,05994	5,54752e-3	-5,05994	6,21891e-3	-5,06	0,0503535	-5,05994	0,0209894	-5,05994	0,0233698	-5,06	0,0308833	-5,06	0,104797	-5,06	0,0922847	-5,06	0,0969844
-4,95996	0,0238748	-4,95996	-0,0262961	-4,95996	-0,0159202	-4,95996	-3,53003e-3	-4,95996	0,0476785	-4,95996	0,019053	-4,95996	3,85523e-3	-4,95996	0,0356545	-4,96002	0,0911264	-4,95996	0,0962625	-4,96002	0,0833139
-4,85999	0,0316153	-4,85999	-0,0146494	-4,85999	-0,0101328	-4,85999	2,25735e-3	-4,85999	0,0729971	-4,85999	0,018981	-4,85992	-2,00891e-3	-4,85999	0,0582266	-4,85999	0,0950308	-4,85999	0,117675	-4,85999	0,098937
-4,75995	0,0576396	-4,75995	-3,438e-4	-4,75995	2,66552e-4	-4,75995	0,0107036	-4,76001	0,0618544	-4,75995	0,0352397	-4,75995	8,32319e-3	-4,76001	0,0529432	-4,76001	0,110072	-4,75995	0,133934	-4,76001	0,121791
-4,65997	0,0365295	-4,65997	3,05176e-5	-4,65997	8,45337e-3	-4,65997	0,0149841	-4,65997	0,0505676	-4,65997	0,0344543	-4,65997	-0,0166931	-4,65997	0,0514221	-4,65997	0,111664	-4,65997	0,11087	-4,65997	0,113617
-4,55994	0,0375414	-4,56	0,0146499	-4,55994	7,51209e-3	-4,55994	0,0148363	-4,56	0,049562	-4,55994	0,0346727	-4,55994	-0,0215406	-4,56	0,0562758	-4,56	0,106752	-4,56	0,115724	-4,56	0,118471
-4,45996	0,0316739	-4,45996	-9,18865e-4	-4,45996	0,023129	-4,45996	8,17537e-3	-4,45996	0,045712	-4,45996	0,040524	-4,45996	-0,0176425	-4,45996	0,0426602	-4,46002	0,116516	-4,45996	0,106015	-4,46002	0,124329
-4,35999	0,0208788	-4,35999	-5,85461e-3	-4,35999	0,0181932	-4,35999	1,28651e-3	-4,35999	0,0153856	-4,35999	0,0394945	-4,35992	-0,0178127	-4,35999	0,0377245	-4,35999	0,105779	-4,35999	0,114751	-4,35999	0,123357
-4,25995	0,0385146	-4,25995	-7,75003e-3	-4,25995	0,0397353	-4,25995	-6,4683e-3	-4,26001	0,0173302	-4,25995	0,066896	-4,25995	-0,0174546	-4,26001	0,0338097	-4,26001	0,103817	-4,25995	0,132387	-4,26001	0,144833
-4,15997	0,0316467	-4,15997	-0,0204773	-4,15997	0,0445862	-4,15997	2,28882e-3	-4,15997	0,0202942	-4,15997	0,0912781	-4,15997	-0,0325012	-4,15997	0,0426331	-4,15997	0,0950623	-4,15997	0,131378	-4,15997	0,134125
-4,05994	0,0385127	-4,06	-3,90911e-3	-4,05994	0,065124	-4,05994	3,29542e-3	-4,06	5,61237e-3	-4,05994	0,10205	-4,05994	-0,0186162	-4,06	0,03967	-4,06	0,0979586	-4,06	0,133115	-4,06	0,150693
-3,95996	0,0326514	-3,95996	-9,70697e-3	-3,95996	0,0670753	-3,95996	0,0169654	-3,95996	0,0193458	-3,95996	0,100095	-3,95996	-0,0244775	-3,95996	0,0573096	-3,96002	0,0960059	-3,95996	0,148008	-3,96002	0,1546
-3,85999	7,78675e-3	-3,85999	-0,0189466	-3,85999	0,0773668	-3,85999	1,86634e-3	-3,85999	0,0257311	-3,85999	0,096715	-3,85992	-0,02389	-3,85999	0,0734606	-3,85999	0,0907335	-3,85999	0,156346	-3,85999	0,155187
-3,75995	-2,50196e-3	-3,75995	-0,0194697	-3,75995	0,0748906	-3,75995	9,15575e-3	-3,76001	0,031003	-3,75995	0,0883794	-3,75995	-0,0244746	-3,76001	0,0728731	-3,76001	0,0960054	-3,75995	0,15387	-3,76001	0,135068
-3,65997	-0,0103455	-3,65997	-0,0273132	-3,65997	0,0729065	-3,65997	7,17163e-3	-3,65997	0,025177	-3,65997	0,082489	-3,65997	-0,0186462	-3,65997	0,0787659	-3,65997	0,0979919	-3,65997	0,149933	-3,65997	0,135101
-3,55994	-0,0308208	-3,56	-0,0517559	-3,55994	0,0641499	-3,55994	-0,0113506	-3,56	0,0319843	-3,55994	0,0776386	-3,55994	-0,0371685	-3,56	0,0699482	-3,56	0,0891743	-3,56	0,141115	-3,56	0,120424
-3,45996	-0,0405903	-3,45996	-0,0516987	-3,45996	0,079771	-3,45996	-0,0113544	-3,45996	0,0320415	-3,45996	0,0815411	-3,45996	-0,0516376	-3,45996	0,0602398	-3,46002	0,0930762	-3,45996	0,152891	-3,46002	0,12042
-3,35999	-0,0455327	-3,35999	-0,0312505	-3,35999	0,0658565	-3,35999	-2,62499e-3	-3,35999	0,025146	-3,35999	0,082458	-3,35992	-0,0635524	-3,35999	0,0435786	-3,35999	0,0979609	-3,35999	0,163574	-3,35999	0,111633
-3,25995	-0,0708656	-3,25995	-0,0429115	-3,25995	0,0690269	-3,25995	3,29208e-3	-3,26001	0,0192957	-3,25995	0,0747032	-3,25995	-0,100651	-3,26001	0,0318689	-3,26001	0,0686731	-3,25995	0,170284	-3,26001	0,0745325
-3,15997	-0,053894	-3,15997	-0,0161743	-3,15997	0,0480957	-3,15997	-1,2207e-3	-3,15997	0,0187378	-3,15997	0,0662842	-3,15997	-0,107117	-3,15997	0,031311	-3,15997	0,0935059	-3,15997	0,170044	-3,15997	0,0739746
-3,05994	-0,0358639	-3,06	0,0310693	-3,05994	0,0270634	-3,05994	-1,56212e-3	-3,06	8,54731e-3	-3,05994	0,0425053	-3,05994	-0,0636959	-3,06	0,053164	-3,06	0,100893	-3,06	0,148928	-3,06	0,086062
-2,95996	-0,0208635	-2,95996	0,0742903	-2,95996	0,0272322	-2,95996	-3,34644e-3	-2,95996	0,0361433	-2,95996	0,0543928	-2,95996	5,99194e-3	-2,95996	0,0741072	-2,96002	0,105766	-2,95996	0,172618	-2,96002	0,138176
-2,85999	-0,031868	-2,85999	0,0742111	-2,85999	0,0279465	-2,85999	0,0118332	-2,85999	0,0173264	-2,85999	0,0598068	-2,85992	0,0212545	-2,85999	0,0631027	-2,85999	0,113579	-2,85999	0,178032	-2,85999	0,123344
-2,75995	-0,0347195	-2,75995	0,0537815	-2,75995	0,025095	-2,75995	0,0238132	-2,76001	-9,04322e-3	-2,75995	0,0659275	-2,75995	0,0448704	-2,76001	0,0777488	-2,76001	0,0969748	-2,75995	0,169687	-2,76001	0,139944
-2,65997	-0,0396423	-2,65997	0,054718	-2,65997	0,0221252	-2,65997	0,013031	-2,65997	-0,0177917	-2,65997	0,0649109	-2,65997	0,0711975	-2,65997	0,0787659	-2,65997	0,0901794	-2,65997	0,155792	-2,65997	0,14682
-2,55994	-0,0249619	-2,56	0,0673714	-2,55994	0,0153213	-2,55994	2,32077e-3	-2,56	-3,18527e-3	-2,55994	0,0795913	-2,55994	0,0729995	-2,56	0,0914192	-2,56	0,0989265	-2,56	0,167286	-2,56	0,175892
-2,45996	-0,0444841	-2,45996	0,0510359	-2,45996	-0,0139666	-2,45996	-0,0132952	-2,45996	-0,0265398	-2,45996	0,0815535	-2,45996	0,0694685	-2,45996	0,103221	-2,46002	0,0676808	-2,45996	0,160716	-2,46002	0,190728
-2,35999	-0,0426111	-2,35999	0,0107336	-2,35999	-0,0394373	-2,35999	-0,0172815	-2,35999	-0,0539637	-2,35999	0,101005	-2,35992	0,0605145	-2,35999	0,0933752	-2,35999	0,0696325	-2,35999	0,165702	-2,35999	0,202445
-2,25995	8,81195e-4	-2,25995	0,0218163	-2,25995	-0,0447731	-2,25995	-0,0187111	-2,26001	-0,063345	-2,25995	0,117153	-2,25995	0,0707054	-2,26001	0,128916	-2,26001	0,0739231	-2,25995	0,167812	-2,26001	0,245798
-2,15997	0,0537109	-2,15997	0,0730591	-2,15997	-6,7749e-3	-2,15997	-0,0186157	-2,15997	-0,0505981	-2,15997	0,140686	-2,15997	0,0930786	-2,15997	0,140869	-2,15997	0,105408	-2,15997	0,188599	-2,15997	0,314392
-2,05994	0,0371161	-2,06	0,0239925	-2,05994	0,0117865	-2,05994	-5,12028e-3	-2,06	-0,0223331	-2,05994	0,131904	-2,05994	0,0952215	-2,06	0,134771	-2,06	0,075079	-2,06	0,181707	-2,06	0,276251
-1,95996	0,0121164	-1,95996	-0,0126638	-1,95996	0,0250559	-1,95996	-5,52273e-3	-1,95996	-0,0226736	-1,95996	0,126435	-1,95996	0,0917063	-1,95996	0,14029	-1,96002	0,0559673	-1,95996	0,184114	-1,96002	0,252439
-1,85999	-7,82967e-3	-1,85999	-0,0384693	-1,85999	0,0187817	-1,85999	-0,027422	-1,85999	-0,0426197	-1,85999	0,0986767	-1,85992	0,0600719	-1,85999	0,122297	-1,85999	0,0516796	-1,85999	0,168867	-1,85999	0,202864
-1,75995	-0,0244074	-1,75995	-0,0659723	-1,75995	8,06332e-3	-1,75995	-0,081109	-1,76001	-0,0650816	-1,75995	0,0488958	-1,75995	0,0258856	-1,76001	0,105695	-1,76001	0,0241518	-1,75995	0,151496	-1,76001	0,203046
-1,65997	-0,0261536	-1,65997	-0,079071	-1,65997	-0,0140076	-1,65997	-0,120758	-1,65997	-0,0832214	-1,65997	0,0198059	-1,65997	-0,0137634	-1,65997	0,0719299	-1,65997	0,0110779	-1,65997	0,150909	-1,65997	0,177094
-1,55994	-0,0269184	-1,56	-0,100574	-1,55994	-0,0315571	-1,55994	-0,144167	-1,56	-0,0930061	-1,55994	0,0104351	-1,55994	-0,0469379	-1,56	0,0648918	-1,56	0,0110588	-1,56	0,165356	-1,56	0,189587
-1,45996	-0,0288763	-1,45996	-0,102485	-1,45996	-0,033515	-1,45996	-0,150031	-1,45996	-0,0910101	-1,45996	0,0178766	-1,45996	-0,0391302	-1,45996	0,07586	-1,46002	7,14493e-3	-1,45996	0,166558	-1,46002	0,195805
-1,35999	-0,0287457	-1,35999	-0,0800762	-1,35999	-0,0267315	-1,35999	-0,160826	-1,35999	-0,0920391	-1,35999	0,0133076	-1,35992	-0,0186253	-1,35999	0,0545063	-1,35999	0,0276508	-1,35999	0,173342	-1,35999	0,202272
-1,25995	-0,0527277	-1,25995	-0,0560236	-1,25995	-0,0339289	-1,25995	-0,183648	-1,26001	-0,0836449	-1,25995	-0,0106745	-1,25995	-0,0102472	-1,26001	0,0762062	-1,26001	0,0184669	-1,25995	0,173957	-1,26001	0,204014
-1,15997	-0,101166	-1,15997	-0,110321	-1,15997	-0,0393982	-1,15997	-0,200836	-1,15997	-0,0617371	-1,15997	-0,0610657	-1,15997	-0,0168762	-1,15997	0,0641174	-1,15997	7,17163e-3	-1,15997	0,155975	-1,15997	0,180206
-1,05994	-0,159328	-1,06	-0,172422	-1,05994	-0,0788221	-1,05994	-0,230494	-1,06	-0,0777569	-1,05994	-0,107509	-1,05994	-0,0277967	-1,06	0,0402851	-1,06	-0,0139141	-1,06	0,116152	-1,06	0,0915546
-0,959961	-0,146599	-0,959961	-0,138176	-0,959961	-0,107109	-0,959961	-0,247063	-0,959961	-0,115776	-0,959961	-0,0967331	-0,959961	-0,0103683	-0,959961	0,0401688	-0,960022	0,0124378	-0,959961	0,117195	-0,960022	0,116747
-0,859985	-0,106483	-0,859985	-0,115639	-0,859985	-0,015419	-0,859985	-0,276466	-0,859985	-0,0955582	-0,859985	-0,0820084	-0,859924	-9,21631e-3	-0,859985	0,0810776	-0,859985	0,0311508	-0,859985	0,145592	-0,859985	0,152245
-0,759949	-0,104384	-0,759949	-0,106521	-0,759949	-0,0265646	-0,759949	-0,248977	-0,76001	-0,0516262	-0,759949	-0,0232687	-0,759949	0,0287333	-0,76001	0,12501	-0,76001	0,0797825	-0,759949	0,161363	-0,76001	0,19581
-0,659973	0,187317	-0,659973	0,232483	-0,659973	0,509216	-0,659973	0,391174	-0,659973	0,432617	-0,659973	0,361389	-0,659973	0,505188	-0,659973	0,620178	-0,659973	0,514404	-0,659973	0,58783	-0,659973	0,603455
-0,559937		-0,559998		-0,559937		-0,559937		-0,559998		-0,559937		-0,559937		-0,559998		-0,559998		-0,559998		-0,559998	
-0,459961		-0,459961		-0,459961		-0,459961		-0,459961		-0,459961		-0,459961		-0,459961		-0,460022		-0,459961		-0,460022	
-0,359985		-0,359985		-0,359985		-0,359985		-0,359985		-0,359985		-0,359924		-0,359985		-0,359985		-0,359985		-0,359985	
-0,259949		-0,259949		-0,259949		-0,259949		-0,26001		-0,259949		-0,259949		-0,26001		-0,26001		-0,259949		-0,26001	
-0,159973		-0,159973		-0,159973		-0,159973		-0,159973		-0,159973		-0,159973		-0,159973		-0,159973		-0,159973		-0,159973	
-0,0599365		-0,0599976		-0,0599365		-0,0599365		-0,0599976		-0,0599365		-0,0599365		-0,0599976		-0,0599976		-0,0599976		-0,0599976	
0,0400391		0,0400391		0,0400391		0,0400391		0,0400391		0,0400391		0,0400391		0,0400391		0,039978		0,0400391		0,039978	
0,140015		0,140015		0,140015		0,140015		0,140015		0,140015		0,140076		0,140015		0,140015		0,140015		0,140015	
0,240051	-0,3842	0,240051	-0,24919	0,240051	0,0182047	0,240051	0,295793	0,23999	0,536339	0,240051	0,538346	0,240051	3,70943	0,23999	9,42275	0,23999	12,501	0,240051	17,9081	0,23999	2,47402
0,340027	0,0556335	0,340027	-0,126129	0,340027	0,101776	0,340027	0,580231	0,340027	1,87631	0,340027	3,13638	0,340027	6,96298	0,340027	16,4733	0,340027	24,6753	0,340027	40,8277	0,340027	42,1425
0,440063	0,195399	0,440002	0,0399761	0,440063	0,389552	0,440063	0,989833	0,440002	2,60809	0,440063	5,08627	0,440063	10,4054	0,440002	22,3796	0,440002	35,8645	0,440002	57,1762	0,440002	71,9067
0,540039	0,212543	0,540039	0,173297	0,540039	0,657489	0,540039	1,5461	0,540039	3,53554	0,540039	6,35536	0,540039	13,5566	0,540039	26,5025	0,539978	45,1446	0,540039	71,8404	0,539978	95,0551
0,640015	0,275726	0,640015	0,312653	0,640015	0,871063	0,640015	1,95029	0,640015	3,9581	0,640015	7,90176	0,640076	15,564	0,640015	30,8324	0,640015	52,4231	0,640015	83,9247	0,640015	112,564
0,740051	0,319963	0,740051	0,431901	0,740051	1,06648	0,740051	2,30855	0,73999	4,59561	0,740051	8,8163	0,740051	17,6995	0,73999	34,3527	0,73999	58,7332	0,740051	93,9295	0,73999	124,792
0,840027	0,352936	0,840027	0,499237	0,840027	1,22641	0,840027	2,6091	0,840027	5,13455	0,840027	9,81491	0,840027	19,5845	0,840027	37,3909	0,840027	63,2422	0,840027	101,52	0,840027	136,094
0,940063	0,395946	0,940002	0,59763	0,940063	1,36317	0,940063	2,87403	0,940002	5,60599	0,940063	10,7111	0,940063	21,0833	0,940002	39,4416	0,940002	67,7405	0,940002	107,767	0,940002	145,307
1,04004	0,412152	1,04004	0,673688	1,04004	1,4868	1,04004	3,06285	1,04004	5,99534	1,04004	11,2644	1,04004	22,0679	1,04004	41,7102	1,03998	71,5735	1,04004	112,955	1,03998	152,676
1,14001	0,430619	1,14001	0,732011	1,14001	1,57558	1,14001	3,25398	1,14001	6,32826	1,14001	11,9743	1,14008	23,2505	1,14001	43,5096	1,14001	74,5073	1,14001	116,42	1,14001	158,023
1,24005	0,459416	1,24005	0,784245	1,24005	1,65711	1,24005	3,42847	1,23999	6,63822	1,24005	12,5734	1,24005	24,2507	1,23999	45,0918	1,23999	77,1349	1,24005	119,715	1,23999	162,208
1,34003	0,472076	1,34003	0,852753	1,34003	1,72836	1,34003	3,56613	1,34003	6,90097	1,34003	13,0965	1,34003	24,8923	1,34003	46,1123	1,34003	78,898	1,34003	122,523	1,34003	165,431
1,44006	0,483839	1,44	0,917958	1,44006	1,787	1,44006	3,67164	1,44	7,14586	1,44006	13,5477	1,44006	25,6912	1,44	47,3455	1,44	80,7167	1,44	124,866	1,44	167,106
1,54004	0,509398	1,54004	0,957274	1,54004	1,85046	1,54004	3,76245	1,54004	7,36682	1,54004	13,9862	1,54004	26,3941	1,54004	48,4352	1,53998	82,2568	1,54004	126,602	1,53998	169,199
1,64001	0,500355	1,64001	0,98534	1,64001	1,8875	1,64001	3,84325	1,64001	7,557	1,64001	14,3326	1,64008	27,0152	1,64001	49,1176	1,64001	83,5278	1,64001	127,557	1,64001	171,052
1,74005	0,509212	1,74005	1,01568	1,74005	1,93542	1,74005	3,91381	1,73999	7,71423	1,74005	14,6473	1,74005	27,5501	1,73999	49,9615	1,73999	84,3265	1,74005	128,798	1,73999	172,666
1,84003	0,493561	1,84003	1,02658	1,84003	1,95377	1,84003	3,94894	1,84003	7,85605	1,84003	14,9188	1,84003	28,0161	1,84003	50,6694	1,84003	85,3187	1,84003	129,791	1,84003	173,698
1,94006	0,492614	1,94	1,05175	1,94006	1,97546	1,94006	4,00464	1,94	8,01012	1,94006	15,1432	1,94006	28,4398	1,94	51,3118	1,94	86,172	1,94	130,736	1,94	174,593
2,04004	0,514281	2,04004	1,06177	2,04004	2,00104	2,04004	4,04779	2,04004	8,13928	2,04004	15,3594	2,04004	28,8286	2,04004	51,9019	2,03998	86,6749	2,04004	131,296	2,03998	174,883
2,14001	0,517944	2,14001	1,05292	2,14001	2,0047	2,14001	4,06982	2,14001	8,22107	2,14001	15,5299	2,14008	29,1644	2,14001	52,4184	2,14001	87,3493	2,14001	131,945	2,14001	175,593
2,24005	0,533817	2,24005	1,04694	2,24005	2,02918	2,24005	4,10523	2,23999	8,32751	2,24005	15,7263	2,24005	29,4713	2,23999	52,883	2,23999	87,9518	2,24005	132,499	2,23999	176,208
2,34003	0,529694	2,34003	1,07053	2,34003	2,04575	2,34003	4,15775	2,34003	8,41367	2,34003	15,8952	2,34003	29,7386	2,34003	53,291	2,34003	88,4861	2,34003	133,006	2,34003	176,781
2,44006	0,527779	2,44	1,06738	2,44006	2,03992	2,44006	4,18433	2,44	8,45349	2,44006	16,0272	2,44006	29,9925	2,44	53,6594	2,44	88,9849	2,44	133,187	2,44	177,307
2,54004	0,562927	2,54004	1,0733	2,54004	2,06805	2,54004	4,23901	2,54004	8,52972	2,54004	16,1628	2,54004	30,2159	2,54004	53,9942	2,53998	89,4368	2,54004	133,625	2,53998	177,806
2,64001	0,571653	2,64001	1,07928	2,64001	2,117	2,64001	4,28174	2,64001	8,58337	2,64001	16,2703	2,64008	30,4485	2,64001	54,3037	2,64001	89,8284	2,64001	133,993	2,64001	178,417
2,74005	0,561153	2,74005	1,09967	2,74005	2,14441	2,74005	4,3103	2,73999	8,63025	2,74005	16,3825	2,74005	30,6478	2,73999	54,6077	2,73999	90,1761	2,74005	134,336	2,73999	178,751
2,84003	0,544342	2,84003	1,08206	2,84003	2,15494	2,84003	4,33841	2,84003	8,6752	2,84003	16,4899	2,84003	30,8263	2,84003	54,8487	2,84003	90,4796	2,84003	134,674	2,84003	179,201
2,94006	0,55316	2,94	1,1123	2,94006	2,16882	2,94006	4,3941	2,94	8,71325	2,94006	16,6042	2,94006	30,9964	2,94	55,1043	2,94	90,7708	2,94	134,981	2,94	179,675
3,04004	0,559024	3,04004	1,10181	3,04004	2,19226	3,04004	4,4187	3,04004	8,74652	3,04004	16,696	3,04004	31,139	3,04004	55,3477	3,03998	91,0497	3,04004	135,282	3,03998	180,156
3,14001	0,561886	3,14001	1,09375	3,14001	2,19708	3,14001	4,44189	3,14001	8,79626	3,14001	16,7731	3,14008	31,297	3,14001	55,5674	3,14001	91,3222	3,14001	135,55	3,14001	180,623
3,24005	0,556281	3,24005	1,10065	3,24005	2,1872	3,24005	4,46363	3,23999	8,84412	3,24005	16,8483	3,24005	31,4437	3,23999	55,7578	3,23999	91,5595	3,24005	135,821	3,23999	181,07
3,34003	0,558014	3,34003	1,11057	3,34003	2,20102	3,34003	4,47629	3,34003	8,87833	3,34003	16,9079	3,34003	31,5704	3,34003	55,9608	3,34003	91,791	3,34003	136,082	3,34003	181,528
3,44006	0,562537	3,44	1,09824	3,44006	2,22312	3,44006	4,49918	3,44	8,90232	3,44006	16,9749	3,44006	31,6941	3,44	56,1547	3,44	92,0071	3,44	136,332	3,44	181,988
3,54004	0,576201	3,54004	1,1022	3,54004	2,24539	3,54004	4,51401	3,54004	8,95511	3,54004	17,0608	3,54004	31,828	3,54004	56,3305	3,53998	92,1692	3,54004	136,579	3,53998	182,436
3,64001	0,548218	3,64001	1,09296	3,64001	2,24982	3,64001	4,51727	3,64001	8,98492	3,64001	17,1344	3,64008	31,9376	3,64001	56,4959	3,64001	92,3307	3,64001	136,805	3,64001	182,873
3,74005	0,533631	3,74005	1,09674	3,74005	2,24695	3,74005	4,5191	3,73999	9,0199	3,74005	17,1784	3,74005	32,0237	3,73999	56,6523	3,73999	92,5134	3,74005	137,049	3,73999	183,322
3,84003	0,549225	3,84003	1,09866	3,84003	2,2438	3,84003	4,53391	3,84003	9,04996	3,84003	17,2487	3,84003	32,1046	3,84003	56,8102	3,84003	92,6997	3,84003	137,279	3,84003	183,749
3,94006	0,54846	3,94	1,10565	3,94006	2,24304	3,94006	4,5484	3,94	9,0855	3,94006	17,3034	3,94006	32,1925	3,94	56,9734	3,94	92,8665	3,94	137,504	3,94	184,26
4,04004	0,544385	4,04004	1,10359	4,04004	2,24598	4,04004	4,55055	4,04004	9,11934	4,04004	17,3591	4,04004	32,2923	4,04004	57,1171	4,03998	93,0464	4,04004	137,724	4,03998	184,577
