Cycle: 3  SMARTA2-9C  195 nM_X	Cycle: 3  SMARTA2-9C  195 nM_Y	Cycle: 4  SMARTA2-9C  390 nM_X	Cycle: 4  SMARTA2-9C  390 nM_Y	Cycle: 5  SMARTA2-9C  780 nM_X	Cycle: 5  SMARTA2-9C  780 nM_Y	Cycle: 6  SMARTA2-9C  1560 nM_X	Cycle: 6  SMARTA2-9C  1560 nM_Y	Cycle: 7  SMARTA2-9C  3125 nM_X	Cycle: 7  SMARTA2-9C  3125 nM_Y	Cycle: 8  SMARTA2-9C  6250 nM_X	Cycle: 8  SMARTA2-9C  6250 nM_Y	Cycle: 9  SMARTA2-9C  12500 nM_X	Cycle: 9  SMARTA2-9C  12500 nM_Y	Cycle: 10  SMARTA2-9C  25000 nM_X	Cycle: 10  SMARTA2-9C  25000 nM_Y	Cycle: 11  SMARTA2-9C  50000 nM_X	Cycle: 11  SMARTA2-9C  50000 nM_Y	Cycle: 12  SMARTA2-9C  100000 nM_X	Cycle: 12  SMARTA2-9C  100000 nM_Y
269,44	0,218964	269,44	0,0507507	269,54	0,131058	269,54	-0,130234	269,44	-0,324493	269,44	-0,4039	269,54	-0,618027	269,44	-1,05699	269,44	-2,8922	269,44	-8,70848
269,54	0,214111	269,54	0,0517578	269,64	0,125214	269,64	-0,132172	269,54	-0,333252	269,54	-0,402893	269,64	-0,623871	269,54	-1,05603	269,54	-2,88733	269,54	-8,70752
269,64	0,218719	269,64	0,0341492	269,74	0,121307	269,74	-0,124359	269,64	-0,341095	269,64	-0,430267	269,74	-0,618011	269,64	-1,06187	269,64	-2,85806	269,64	-8,70946
269,74	0,218033	269,74	0,0224304	269,84	0,130127	269,84	-0,111633	269,74	-0,333282	269,74	-0,412643	269,84	-0,609192	269,74	-1,06505	269,74	-2,83653	269,74	-8,69701
269,84	0,207275	269,84	0,015625	269,94	0,143768	269,94	-0,117523	269,84	-0,320557	269,84	-0,407776	269,94	-0,615082	269,84	-1,06873	269,84	-2,81531	269,84	-8,68701
269,94	0,209198	269,94	0,0292664	270,04	0,12326	270,04	-0,12558	269,94	-0,306915	269,94	-0,415619	270,04	-0,625824	269,94	-1,06677	269,94	-2,81604	269,94	-8,67725
270,04	0,200439	270,04	-9,76563e-4	270,14	0,118622	270,14	-0,109467	270,04	-0,327393	270,04	-0,414612	270,14	-0,614838	270,04	-1,08142	270,04	-2,83069	270,04	-8,68604
270,14	0,209442	270,14	-0,0154114	270,24	0,117416	270,24	-0,118484	270,14	-0,330109	270,14	-0,411469	270,24	-0,608231	270,14	-1,08215	270,14	-2,83145	270,14	-8,6731
270,24	0,20047	270,24	-0,0244293	270,34	0,13208	270,34	-0,107727	270,24	-0,338394	270,24	-0,424347	270,34	-0,611145	270,24	-1,0853	270,24	-2,84433	270,24	-8,67233
270,34	0,19751	270,34	-0,0175781	270,44	0,132065	270,44	-0,107742	270,34	-0,326416	270,34	-0,415588	270,44	-0,631912	270,34	-1,07458	270,34	-2,84338	270,34	-8,65576
270,44	0,197495	270,44	-0,0175934	270,54	0,132034	270,54	-0,117538	270,44	-0,316666	270,44	-0,437088	270,54	-0,624863	270,44	-1,0687	270,44	-2,84921	270,44	-8,65182
270,54	0,209229	270,54	-0,015625	270,64	0,129135	270,64	-0,118484	270,54	-0,306885	270,54	-0,431213	270,64	-0,633621	270,54	-1,06677	270,54	-2,84729	270,54	-8,65576
270,64	0,20433	270,64	-0,0107574	270,74	0,134979	270,74	-0,104828	270,64	-0,298111	270,64	-0,424393	270,74	-0,623871	270,64	-1,06186	270,64	-2,85219	270,64	-8,63718
270,74	0,21022	270,74	-4,91333e-3	270,84	0,147705	270,84	-0,0979614	270,74	-0,29422	270,74	-0,409958	270,84	-0,636536	270,74	-1,06187	270,74	-2,83775	270,74	-8,63255
270,84	0,211182	270,84	0,0183105	270,94	0,149399	270,94	-0,114578	270,84	-0,277588	270,84	-0,405823	270,94	-0,643387	270,84	-1,06873	270,84	-2,83362	270,84	-8,62451
270,94	0,216049	270,94	0,0224457	271,04	0,1418	271,04	-0,115585	270,94	-0,270767	270,94	-0,424393	271,04	-0,644394	270,94	-1,06699	270,94	-2,85019	270,94	-8,63718
271,04	0,205322	271,04	0,0175781	271,14	0,158417	271,14	-0,116547	271,04	-0,289307	271,04	-0,433167	271,14	-0,645355	271,04	-1,05896	271,04	-2,8512	271,04	-8,64209
271,14	0,217987	271,14	0,0341492	271,24	0,149643	271,24	-0,142899	271,14	-0,286407	271,14	-0,434174	271,24	-0,677567	271,14	-1,0365	271,14	-2,83658	271,14	-8,62549
271,24	0,217072	271,24	0,0449066	271,34	0,140869	271,34	-0,147766	271,24	-0,297134	271,24	-0,450714	271,34	-0,68634	271,24	-1,05307	271,24	-2,84335	271,24	-8,61472
271,34	0,222656	271,34	0,0361328	271,44	0,12352	271,44	-0,163162	271,34	-0,286377	271,34	-0,443909	271,44	-0,686111	271,34	-1,04236	271,34	-2,84241	271,34	-8,59814
271,44	0,2202	271,44	0,0285492	271,54	0,107635	271,54	-0,168549	271,44	-0,311539	271,44	-0,461258	271,54	-0,701996	271,44	-1,05382	271,44	-2,86363	271,44	-8,62523
271,54	0,212158	271,54	0,0126953	271,64	0,111557	271,64	-0,167313	271,54	-0,309082	271,54	-0,457581	271,64	-0,687576	271,54	-1,07556	271,54	-2,87952	271,54	-8,62671
271,64	0,218002	271,64	0,0165863	271,74	0,0929871	271,74	-0,176117	271,64	-0,302017	271,64	-0,45369	271,74	-0,671722	271,64	-1,07553	271,64	-2,87563	271,64	-8,61569
271,74	0,236572	271,74	7,78198e-3	271,84	0,0705566	271,84	-0,188782	271,74	-0,306915	271,74	-0,458557	271,84	-0,674622	271,74	-1,08435	271,74	-2,87976	271,74	-8,62061
271,84	0,219971	271,84	0,0107422	271,94	0,0627289	271,94	-0,212234	271,84	-0,313721	271,84	-0,46344	271,94	-0,682449	271,84	-1,09241	271,84	-2,89124	271,84	-8,61182
271,94	0,218002	271,94	-9,91821e-4	272,04	0,0802765	272,04	-0,198593	271,94	-0,331314	271,94	-0,486893	272,04	-0,660995	271,94	-1,09702	271,94	-2,89902	271,94	-8,6196
272,04	0,218018	272,04	6,83594e-3	272,14	0,0793304	272,14	-0,197586	272,04	-0,327393	272,04	-0,477112	272,14	-0,665848	272,04	-1,09314	272,04	-2,87366	272,04	-8,61572
272,14	0,21312	272,14	0,0136566	272,24	0,0549164	272,24	-0,206375	272,14	-0,320572	272,14	-0,461746	272,24	-0,670731	272,14	-1,10191	272,14	-2,88637	272,14	-8,61864
272,24	0,218048	272,24	2,91443e-3	272,34	0,0725098	272,34	-0,20636	272,24	-0,321548	272,24	-0,465363	272,34	-0,647278	272,24	-1,12631	272,24	-2,90292	272,24	-8,62936
272,34	0,208252	272,34	-2,92969e-3	272,44	0,0636902	272,44	-0,201508	272,34	-0,309814	272,34	-0,465393	272,44	-0,634613	272,34	-1,12634	272,34	-2,89319	272,34	-8,64502
272,44	0,207245	272,44	9,73511e-3	272,54	0,0578308	272,54	-0,215179	272,44	-0,320587	272,44	-0,464447	272,54	-0,660004	272,44	-1,12732	272,44	-2,88831	272,44	-8,6394
272,54	0,19751	272,54	4,63867e-3	272,64	0,0617523	272,64	-0,234695	272,54	-0,330322	272,54	-0,478088	272,64	-0,653397	272,54	-1,12732	272,54	-2,87781	272,54	-8,64795
272,64	0,179916	272,64	0,0117035	272,74	0,0715179	272,74	-0,233963	272,64	-0,334244	272,64	-0,497635	272,74	-0,661942	272,64	-1,1312	272,64	-2,88051	272,64	-8,66159
272,74	0,174835	272,74	0,0273285	272,84	0,0874023	272,84	-0,214905	272,74	-0,33815	272,74	-0,472198	272,84	-0,65387	272,74	-1,11093	272,74	-2,88046	272,74	-8,66159
272,84	0,154785	272,84	0,0354004	272,94	0,104721	272,94	-0,221024	272,84	-0,341064	272,84	-0,475891	272,94	-0,650223	272,84	-1,1095	272,84	-2,88611	272,84	-8,65747
272,94	0,158432	272,94	0,0214691	273,04	0,100784	273,04	-0,209335	272,94	-0,334244	272,94	-0,466385	273,04	-0,638535	272,94	-1,11557	272,94	-2,86679	272,94	-8,64792
273,04	0,168213	273,04	0,0273438	273,14	0,0715179	273,14	-0,232742	273,04	-0,328369	273,04	-0,456604	273,14	-0,665848	273,04	-1,11365	273,04	-2,86487	273,04	-8,65576
273,14	0,168198	273,14	0,019516	273,24	0,0829926	273,24	-0,220047	273,14	-0,345963	273,14	-0,446854	273,24	-0,664871	273,14	-1,12729	273,14	-2,86879	273,14	-8,65964
273,24	0,16922	273,24	4,86755e-3	273,34	0,0891113	273,34	-0,207336	273,24	-0,36647	273,24	-0,445831	273,34	-0,656067	273,24	-1,12241	273,24	-2,8541	273,24	-8,64499
273,34	0,158447	273,34	0,0175781	273,44	0,0744324	273,44	-0,202484	273,34	-0,367432	273,34	-0,442932	273,44	-0,66098	273,34	-1,10388	273,34	-2,8551	273,34	-8,6355
273,44	0,15744	273,44	0,0224304	273,54	0,0480652	273,54	-0,232758	273,44	-0,386017	273,44	-0,441986	273,54	-0,675629	273,44	-1,099	273,44	-2,85413	273,44	-8,64307
273,54	0,146729	273,54	0,0195313	273,64	0,0578308	273,64	-0,219086	273,54	-0,392822	273,54	-0,456604	273,64	-0,677582	273,54	-1,09802	273,54	-2,87781	273,54	-8,64795
273,64	0,158417	273,64	0,0175476	273,74	0,0627136	273,74	-0,198578	273,64	-0,377228	273,64	-0,456635	273,74	-0,646576	273,64	-1,08824	273,64	-2,88248	273,64	-8,63426
273,74	0,182861	273,74	0,0282898	273,84	0,0490723	273,84	-0,2005	273,74	-0,35672	273,74	-0,455627	273,84	-0,65509	273,74	-1,08337	273,74	-2,86194	273,74	-8,604
273,84	0,198486	273,84	0,0388184	273,94	0,0480652	273,94	-0,187103	273,84	-0,360596	273,84	-0,480286	273,94	-0,638519	273,84	-1,09241	273,84	-2,85217	273,84	-8,604
273,94	0,22287	273,94	0,054657	274,04	0,0350037	274,04	-0,191132	273,94	-0,338165	273,94	-0,474213	274,04	-0,659393	273,94	-1,07263	273,94	-2,83362	273,94	-8,59521
274,04	0,227417	274,04	0,0650635	274,14	0,0451355	274,14	-0,179047	274,04	-0,366821	274,04	-0,495056	274,14	-0,643402	274,04	-1,07788	274,04	-2,8584	274,04	-8,60046
274,14	0,233612	274,14	0,0868835	274,24	0,0558929	274,24	-0,170242	274,14	-0,376251	274,14	-0,473236	274,24	-0,638504	274,14	-1,07555	274,14	-2,86588	274,14	-8,56297
274,24	0,234634	274,24	0,082016	274,34	0,0500488	274,34	-0,168274	274,24	-0,375259	274,24	-0,474167	274,34	-0,648254	274,24	-1,0648	274,24	-2,8629	274,24	-8,56712
274,34	0,239258	274,34	0,0664063	274,44	0,0392914	274,44	-0,19075	274,34	-0,378418	274,34	-0,487854	274,44	-0,639481	274,34	-1,06482	274,34	-2,88049	274,34	-8,56592
274,44	0,257065	274,44	0,0556488	274,54	0,0398712	274,54	-0,178452	274,44	-0,382095	274,44	-0,494705	274,54	-0,625229	274,44	-1,06967	274,44	-2,8768	274,44	-8,5864
274,54	0,265503	274,54	0,06604	274,64	0,0744324	274,64	-0,155609	274,54	-0,377563	274,54	-0,482361	274,64	-0,59848	274,54	-1,06128	274,54	-2,85938	274,54	-8,56238
274,64	0,280487	274,64	0,0653992	274,74	0,068573	274,74	-0,151703	274,64	-0,354767	274,64	-0,46933	274,74	-0,596527	274,64	-1,05211	274,64	-2,84439	274,64	-8,54344
274,74	0,282471	274,74	0,079071	274,84	0,0725098	274,84	-0,157532	274,74	-0,346954	274,74	-0,441956	274,84	-0,600403	274,74	-1,05408	274,74	-2,83264	274,74	-8,54541
274,84	0,282471	274,84	0,0849609	274,94	0,0724792	274,94	-0,157562	274,84	-0,366455	274,84	-0,441956	274,94	-0,591888	274,84	-1,05798	274,84	-2,82288	274,84	-8,55322
274,94	0,284393	274,94	0,0732117	275,04	0,0773468	275,04	-0,156601	274,94	-0,35672	274,94	-0,430267	275,04	-0,605331	274,94	-1,05919	274,94	-2,81895	274,94	-8,5493
275,04	0,263916	275,04	0,0742188	275,14	0,0584564	275,14	-0,155228	275,04	-0,365479	275,04	-0,440979	275,14	-0,604691	275,04	-1,06091	275,04	-2,80237	275,04	-8,54834
275,14	0,27037	275,14	0,0591888	275,24	0,0546722	275,24	-0,168289	275,14	-0,349258	275,14	-0,434525	275,24	-0,61702	275,14	-1,07396	275,14	-2,77248	275,14	-8,57237
275,24	0,254181	275,24	0,0449066	275,34	0,052002	275,34	-0,154602	275,24	-0,345963	275,24	-0,440216	275,34	-0,622864	275,24	-1,07065	275,24	-2,78281	275,24	-8,59128
275,34	0,26001	275,34	0,0507813	275,44	0,0558777	275,44	-0,164398	275,34	-0,336182	275,34	-0,448792	275,44	-0,613129	275,34	-1,06091	275,34	-2,78674	275,34	-8,58154
275,44	0,273651	275,44	0,0507507	275,54	0,0705109	275,54	-0,145859	275,44	-0,324493	275,44	-0,439056	275,54	-0,61412	275,44	-1,05504	275,44	-2,7606	275,44	-8,562
275,54	0,268799	275,54	0,0751953	275,64	0,0695648	275,64	-0,154617	275,54	-0,309814	275,54	-0,434143	275,64	-0,628738	275,54	-1,06189	275,54	-2,75061	275,54	-8,55322
275,64	0,259995	275,64	0,0554047	275,74	0,0451508	275,74	-0,169266	275,64	-0,310074	275,64	-0,433182	275,74	-0,649246	275,64	-1,07652	275,64	-2,76918	275,64	-8,55614
275,74	0,264923	275,74	0,0556488	275,84	0,0441895	275,84	-0,156555	275,74	-0,319595	275,74	-0,438019	275,84	-0,650208	275,74	-1,06577	275,74	-2,7662	275,74	-8,5571
275,84	0,258057	275,84	0,0546875	275,94	0,021698	275,94	-0,155609	275,84	-0,320557	275,84	-0,440979	275,94	-0,67392	275,84	-1,07654	275,84	-2,76331	275,84	-8,54443
275,94	0,253876	275,94	0,0419617	276,04	0,0144806	276,04	-0,162827	275,94	-0,323517	275,94	-0,453705	276,04	-0,670151	275,94	-1,08141	275,94	-2,78575	275,94	-8,56297
276,04	0,234253	276,04	0,0406494	276,14	2,28882e-4	276,14	-0,184891	276,04	-0,320923	276,04	-0,45697	276,14	-0,659012	276,04	-1,06836	276,04	-2,79688	276,04	-8,56433
276,14	0,231674	276,14	0,0165863	276,24	0,0138855	276,24	-0,195892	276,14	-0,323502	276,14	-0,457596	276,24	-0,662933	276,14	-1,07944	276,14	-2,79555	276,14	-8,57785
276,24	0,221939	276,24	0,0204773	276,34	2,44141e-4	276,34	-0,17511	276,24	-0,335236	276,24	-0,459518	276,34	-0,662903	276,24	-1,06969	276,24	-2,80138	276,24	-8,56102
276,34	0,212158	276,34	0,0400391	276,44	-0,0124664	276,44	-0,180008	276,34	-0,329346	276,34	-0,443909	276,44	-0,659988	276,34	-1,05017	276,34	-2,78186	276,34	-8,55127
276,44	0,209213	276,44	0,0331879	276,54	-0,0242004	276,54	-0,158539	276,44	-0,342056	276,44	-0,456619	276,54	-0,658051	276,44	-1,07066	276,44	-2,77892	276,44	-8,55809
276,54	0,207275	276,54	0,03125	276,64	-0,0251617	276,64	-0,157547	276,54	-0,332275	276,54	-0,446838	276,64	-0,666824	276,54	-1,07458	276,54	-2,79065	276,54	-8,55615
276,64	0,206284	276,64	0,0322113	276,74	-0,0193176	276,74	-0,155609	276,64	-0,333267	276,64	-0,447098	276,74	-0,63559	276,64	-1,04819	276,64	-2,80067	276,64	-8,54538
276,74	0,219986	276,74	0,0458679	276,84	-0,012085	276,84	-0,145203	276,74	-0,32547	276,74	-0,44194	276,84	-0,63031	276,74	-1,04039	276,74	-2,77989	276,74	-8,53954
276,84	0,214722	276,84	0,0335693	276,94	-9,53674e-3	276,94	-0,1595	276,84	-0,317017	276,84	-0,435486	276,94	-0,641434	276,84	-1,05151	276,84	-2,76758	276,84	-8,52917
276,94	0,219955	276,94	0,0419769	277,04	-8,5907e-3	277,04	-0,164413	276,94	-0,320816	276,94	-0,45369	277,04	-0,642441	276,94	-1,056	276,94	-2,77011	276,94	-8,53683
277,04	0,224854	277,04	0,03125	277,14	0,016449	277,14	-0,135468	277,04	-0,328369	277,04	-0,448792	277,14	-0,636932	277,04	-1,05115	277,04	-2,75159	277,04	-8,53467
277,14	0,240082	277,14	0,0503845	277,24	0,0246429	277,24	-0,140945	277,14	-0,313141	277,14	-0,443329	277,24	-0,644363	277,14	-1,04565	277,14	-2,7305	277,14	-8,54089
277,24	0,254166	277,24	0,0390472	277,34	0,0119629	277,34	-0,149719	277,24	-0,324478	277,24	-0,442917	277,34	-0,637512	277,24	-1,05309	277,24	-2,73595	277,24	-8,54247
277,34	0,241455	277,34	0,0341797	277,44	9,99451e-3	277,44	-0,16658	277,34	-0,307861	277,34	-0,451721	277,44	-0,623856	277,34	-1,0553	277,34	-2,72522	277,34	-8,53174
277,44	0,263657	277,44	0,0302582	277,54	0,0109406	277,54	-0,16246	277,44	-0,30983	277,44	-0,459549	277,54	-0,601425	277,44	-1,06577	277,44	-2,72324	277,44	-8,5239
277,54	0,267822	277,54	0,0332031	277,64	0,0236511	277,64	-0,17514	277,54	-0,308838	277,54	-0,433167	277,64	-0,59848	277,54	-1,0531	277,54	-2,71448	277,54	-8,50928
277,64	0,260956	277,64	0,0400085	277,74	-2,70081e-3	277,74	-0,176102	277,64	-0,303986	277,64	-0,434174	277,74	-0,626785	277,64	-1,06384	277,64	-2,72061	277,64	-8,51221
277,74	0,250259	277,74	0,0331879	277,84	2,19727e-3	277,84	-0,171204	277,74	-0,330338	277,74	-0,452682	277,84	-0,627747	277,74	-1,08238	277,74	-2,73595	277,74	-8,51512
277,84	0,218018	277,84	0,0283203	277,94	0,0168152	277,94	-0,162445	277,84	-0,346924	277,84	-0,453674	277,94	-0,620941	277,84	-1,07751	277,84	-2,73303	277,84	-8,51538
277,94	0,209198	277,94	0,0292664	278,04	0,0314636	278,04	-0,157562	277,94	-0,332306	277,94	-0,47226	278,04	-0,612152	277,94	-1,06873	277,94	-2,73792	277,94	-8,51904
278,04	0,198486	278,04	0,0126953	278,14	0,0273285	278,14	-0,160477	278,04	-0,337158	278,04	-0,476379	278,14	-0,615067	278,04	-1,06775	278,04	-2,73889	278,04	-8,52979
278,14	0,195541	278,14	9,75037e-3	278,24	0,0119476	278,24	-0,182938	278,14	-0,332291	278,14	-0,478104	278,24	-0,628983	278,14	-1,07652	278,14	-2,7477	278,14	-8,51707
278,24	0,167267	278,24	-0,0139313	278,34	0,0115967	278,34	-0,175476	278,24	-0,364517	278,24	-0,506378	278,34	-0,633972	278,24	-1,07553	278,24	-2,77011	278,24	-8,51608
278,34	0,164917	278,34	-3,2959e-3	278,44	0,0148773	278,44	-0,15657	278,34	-0,375854	278,34	-0,508728	278,44	-0,626785	278,34	-1,08569	278,34	-2,78223	278,34	-8,50281
278,44	0,164291	278,44	-0,0195465	278,54	0,0421906	278,54	-0,140976	278,44	-0,375259	278,44	-0,528885	278,54	-0,624863	278,44	-1,09213	278,44	-2,8121	278,44	-8,50339
278,54	0,162354	278,54	-3,90625e-3	278,64	0,049057	278,64	-0,147781	278,54	-0,369385	278,54	-0,511292	278,64	-0,635574	278,54	-1,08826	278,54	-2,79456	278,54	-8,50537
278,64	0,157455	278,64	8,7738e-3	278,74	0,0584412	278,74	-0,126678	278,64	-0,36647	278,64	-0,512283	278,74	-0,620331	278,64	-1,09433	278,64	-2,7831	278,64	-8,50632
278,74	0,166885	278,74	0,0103455	278,84	0,067627	278,84	-0,108948	278,74	-0,341461	278,74	-0,50676	278,84	-0,597473	278,74	-1,07005	278,74	-2,75096	278,74	-8,50987
278,84	0,187744	278,84	0,0175781	278,94	0,0724792	278,94	-0,0970154	278,84	-0,328369	278,84	-0,49762	278,94	-0,596527	278,84	-1,07263	278,84	-2,74377	278,84	-8,51514
278,94	0,202362	278,94	0,0282898	279,04	0,0587921	279,04	-0,0892181	278,94	-0,321564	278,94	-0,50058	279,04	-0,590683	278,94	-1,06578	278,94	-2,75645	278,94	-8,51414
279,04	0,204346	279,04	0,0302734	279,14	0,0529633	279,14	-0,0852814	279,04	-0,31958	279,04	-0,488831	279,14	-0,584793	279,04	-1,07556	279,04	-2,75647	279,04	-8,49658
279,14	0,206284	279,14	0,0439301	279,24	0,0451355	279,24	-0,0833435	279,14	-0,325455	279,14	-0,467361	279,24	-0,603607	279,14	-1,05795	279,14	-2,75258	279,14	-8,48288
279,24	0,21022	279,24	0,047821	279,34	0,0517578	279,34	-0,0774536	279,24	-0,323517	279,24	-0,464645	279,34	-0,59845	279,24	-1,05406	279,24	-2,73888	279,24	-8,48094
279,34	0,208252	279,34	0,0576172	279,44	0,0607605	279,44	-0,059906	279,34	-0,317627	279,34	-0,443909	279,44	-0,592621	279,34	-1,07361	279,34	-2,72327	279,34	-8,48096
279,44	0,224579	279,44	0,0693054	279,54	0,0597687	279,54	-0,0765228	279,44	-0,300079	279,44	-0,459564	279,54	-0,589706	279,44	-1,05016	279,44	-2,70177	279,44	-8,48289
279,54	0,22876	279,54	0,0703125	279,64	0,0578461	279,64	-0,0784454	279,54	-0,302246	279,54	-0,454651	279,64	-0,601395	279,54	-1,05701	279,54	-2,69885	279,54	-8,49878
279,64	0,226791	279,64	0,066391	279,74	0,0555115	279,74	-0,0788269	279,64	-0,312759	279,64	-0,452713	279,74	-0,603729	279,64	-1,05893	279,64	-2,70473	279,64	-8,49557
279,74	0,214722	279,74	0,0562439	279,84	0,0510254	279,84	-0,0950317	279,74	-0,322906	279,74	-0,449158	279,84	-0,614075	279,74	-1,05151	279,74	-2,72656	279,74	-8,49207
279,84	0,214111	279,84	0,0556641	279,94	0,0549011	279,94	-0,1185	279,84	-0,323486	279,84	-0,449768	279,94	-0,618011	279,84	-1,0658	279,84	-2,7428	279,84	-8,50244
279,94	0,210175	279,94	0,0602722	280,04	0,0613708	280,04	-0,135468	279,94	-0,307892	279,94	-0,453705	280,04	-0,625214	279,94	-1,04163	279,94	-2,72058	279,94	-8,49268
280,04	0,204956	280,04	0,0562744	280,14	0,0549164	280,14	-0,125565	280,04	-0,315063	280,04	-0,451111	280,14	-0,61409	280,04	-1,0437	280,04	-2,72461	280,04	-8,50183
280,14	0,219955	280,14	0,0497894	280,24	0,0578461	280,24	-0,135086	280,14	-0,325455	280,14	-0,449051	280,24	-0,601395	280,14	-1,04037	280,14	-2,73109	280,14	-8,50241
280,24	0,217056	280,24	0,050766	280,34	0,0588379	280,34	-0,153625	280,24	-0,322525	280,24	-0,466354	280,34	-0,584778	280,24	-1,04137	280,24	-2,76134	280,24	-8,4995
280,34	0,227783	280,34	0,0361328	280,44	0,0588074	280,44	-0,159515	280,34	-0,313721	280,34	-0,453674	280,44	-0,58017	280,34	-1,05603	280,34	-2,76624	280,34	-8,4978
280,44	0,239471	280,44	0,0419617	280,54	0,0490265	280,54	-0,149765	280,44	-0,309845	280,44	-0,447845	280,54	-0,577011	280,44	-1,02867	280,44	-2,75645	280,44	-8,4868
280,54	0,229736	280,54	0,0498047	280,64	0,0439148	280,64	-0,155609	280,54	-0,31958	280,54	-0,449768	280,64	-0,582855	280,54	-1,04041	280,54	-2,77209	280,54	-8,49268
280,64	0,234344	280,64	0,0458679	280,74	0,0363617	280,74	-0,158524	280,64	-0,32547	280,64	-0,449799	280,74	-0,572098	280,64	-1,04039	280,64	-2,78189	280,64	-8,48289
280,74	0,236603	280,74	0,0449066	280,84	0,0354004	280,84	-0,157532	280,74	-0,319839	280,74	-0,444855	280,84	-0,573059	280,74	-1,01596	280,74	-2,77695	280,74	-8,45651
280,84	0,25708	280,84	0,0478516	280,94	0,0392761	280,94	-0,161469	280,84	-0,307861	280,84	-0,449768	280,94	-0,580902	280,84	-1,01501	280,84	-2,77209	280,84	-8,46143
280,94	0,268768	280,94	0,0302429	281,04	0,0490265	281,04	-0,145859	280,94	-0,32547	280,94	-0,467377	281,04	-0,553574	280,94	-1,02867	280,94	-2,76231	280,94	-8,42625
281,04	0,264893	281,04	0,0341797	281,14	0,0652771	281,14	-0,135468	281,04	-0,31958	281,04	-0,455627	281,14	-0,552948	281,04	-1,01892	281,04	-2,76746	281,04	-8,40869
281,14	0,265472	281,14	0,0562439	281,24	0,0636902	281,24	-0,139008	281,14	-0,313141	281,14	-0,448456	281,24	-0,544769	281,14	-1,0144	281,14	-2,75003	281,14	-8,39172
281,24	0,250244	281,24	0,0487976	281,34	0,0549316	281,34	-0,139954	281,24	-0,318634	281,24	-0,458557	281,34	-0,553528	281,24	-1,02185	281,24	-2,75159	281,24	-8,39209
281,34	0,249268	281,34	0,0419922	281,44	0,0535583	281,44	-0,141327	281,34	-0,31958	281,34	-0,46344	281,44	-0,56662	281,34	-1,02087	281,34	-2,73499	281,34	-8,39697
281,44	0,238129	281,44	0,0386658	281,54	0,0549011	281,54	-0,126312	281,44	-0,326813	281,44	-0,470673	281,54	-0,578949	281,44	-1,02344	281,44	-2,75195	281,44	-8,40417
281,54	0,235596	281,54	0,0361328	281,64	0,0734558	281,64	-0,140961	281,54	-0,329346	281,54	-0,473206	281,64	-0,574066	281,54	-1,01306	281,54	-2,76038	281,54	-8,4126
281,64	0,25412	281,64	0,0448914	281,74	0,0978699	281,74	-0,128265	281,64	-0,324493	281,64	-0,4664	281,74	-0,559418	281,64	-1,01012	281,64	-2,74185	281,64	-8,39207
281,74	0,259033	281,74	0,0536804	281,84	0,0927734	281,84	-0,120422	281,74	-0,315704	281,74	-0,445862	281,84	-0,565247	281,74	-0,995483	281,74	-2,72327	281,74	-8,37354
281,84	0,262939	281,84	0,048584	281,94	0,0939636	281,94	-0,115814	281,84	-0,309814	281,84	-0,461487	281,94	-0,564545	281,84	-1,00134	281,84	-2,72253	281,84	-8,3833
281,94	0,259003	281,94	0,0673523	282,04	0,0988312	282,04	-0,111679	281,94	-0,305939	281,94	-0,430267	282,04	-0,56041	281,94	-0,995468	281,94	-2,70177	281,94	-8,37279
282,04	0,256836	282,04	0,0742188	282,14	0,0725098	282,14	-0,138	282,04	-0,302979	282,04	-0,407043	282,14	-0,59259	282,04	-0,988647	282,04	-2,6969	282,04	-8,37842
282,14	0,231689	282,14	0,0576172	282,24	0,0359955	282,24	-0,154984	282,14	-0,329346	282,14	-0,43219	282,24	-0,60762	282,14	-1,00912	282,14	-2,72913	282,14	-8,40085
282,24	0,216705	282,24	0,0406342	282,34	0,0529785	282,34	-0,147766	282,24	-0,355362	282,24	-0,458893	282,34	-0,616028	282,24	-1,03391	282,24	-2,74997	282,24	-8,41196
282,34	0,233643	282,34	0,0654297	282,44	0,0480804	282,44	-0,176102	282,34	-0,325439	282,34	-0,440002	282,44	-0,630692	282,34	-1,03259	282,34	-2,73694	282,34	-8,40479
282,44	0,215073	282,44	0,0546722	282,54	0,0558624	282,54	-0,158554	282,44	-0,334244	282,44	-0,444901	282,54	-0,619003	282,44	-1,04135	282,44	-2,75742	282,44	-8,4194
282,54	0,236572	282,54	0,0820313	282,64	0,068573	282,64	-0,153656	282,54	-0,318604	282,54	-0,442932	282,64	-0,619965	282,54	-1,02576	282,54	-2,74573	282,54	-8,396
282,64	0,239471	282,64	0,0849304	282,74	0,0558929	282,74	-0,152664	282,64	-0,313751	282,64	-0,447845	282,74	-0,620926	282,64	-1,02673	282,64	-2,73111	282,64	-8,37744
282,74	0,234634	282,74	0,0800629	282,84	0,0510254	282,84	-0,155579	282,74	-0,322525	282,74	-0,456589	282,84	-0,632874	282,74	-1,02379	282,74	-2,74962	282,74	-8,38939
282,84	0,235596	282,84	0,0908203	282,94	0,065033	282,94	-0,150116	282,84	-0,323486	282,84	-0,469299	282,94	-0,635956	282,84	-1,02014	282,84	-2,75061	282,84	-8,40088
